row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
73214_6,2862,34888,73214,"Or2013_0425_CF_07","","",6.0,7.2,5.00,mw,false,237974.89,109,1544.28,115,,,32.15,115,88.87,115,2527.73,115,835.86,115,0.43,115,,,0.20,109,,,1.07,115,4880.77,115,,,,,2.97,115
73214_8,2862,34888,73214,"Or2013_0425_CF_07","","",8.0,9.6,5.00,mw,true,4082064.07,204,75840.10,221,1.03,221,NaN,221,324.07,221,1422.56,221,654.82,221,0.51,221,0,221,0.24,204,3.90,221,1.05,221,264947.18,221,1.07,74,4.42,221,2.19,221
73214_8,2862,34888,73214,"Or2013_0425_CF_07","","",8.0,9.6,5.00,mw,false,599329.66,455,5506.68,498,,,35.60,498,227.56,498,1967.27,498,715.49,498,0.79,498,,,0.25,455,,,1.10,498,23114.34,498,,,,,2.73,498
73214_8,2862,34888,73214,"Or2013_0425_CF_07","","",8.0,9.6,2.40,slot,true,1284191.96,111,37242.34,115,1.22,115,38.09,115,276.83,115,1432.05,115,641.04,115,0.50,115,0,115,0.22,111,4.34,115,1.02,115,92329.06,115,1.12,41,4.23,115,2.27,115
73214_8,2862,34888,73214,"Or2013_0425_CF_07","","",8.0,9.6,2.40,slot,false,336978.37,273,4018.22,289,,,32.88,289,180.22,289,2148.90,289,757.38,289,0.66,289,,,0.23,273,,,1.09,289,14695.79,289,,,,,2.82,289
73214_10,2862,34888,73214,"Or2013_0425_CF_07","","",10.0,12.0,5.00,mw,true,4431580.18,362,82736.07,409,1.10,409,NaN,409,361.11,409,1441.76,409,670.24,409,0.62,409,0,409,0.29,362,4.26,409,1.03,409,335306.75,409,1.06,109,4.44,409,2.17,409
73214_10,2862,34888,73214,"Or2013_0425_CF_07","","",10.0,12.0,5.00,mw,false,911340.05,762,12770.91,845,,,33.99,845,255.43,845,1861.64,845,682.47,845,0.94,845,,,0.29,762,,,1.08,845,52678.49,845,,,,,2.71,845
73214_10,2862,34888,73214,"Or2013_0425_CF_07","","",10.0,12.0,2.40,slot,true,6009622.68,165,112303.09,189,1.17,189,NaN,189,365.34,189,1435.14,189,676.08,189,0.62,189,0,189,0.29,165,3.97,189,1.06,189,429425.26,189,1.08,48,4.52,189,2.13,189
73214_10,2862,34888,73214,"Or2013_0425_CF_07","","",10.0,12.0,2.40,slot,false,927541.07,356,12536.92,410,,,34.64,410,281.49,410,1757.80,410,653.46,410,0.94,410,,,0.30,356,,,1.09,410,51378.56,410,,,,,2.66,410
73214_12,2862,34888,73214,"Or2013_0425_CF_07","","",12.0,14.4,5.00,mw,true,4746225.72,425,76262.29,496,1.05,496,38.64,496,378.90,496,1383.42,496,647.11,496,0.72,496,0,496,0.33,425,4.33,496,1.05,496,355719.92,496,1.10,106,4.62,496,2.16,496
73214_12,2862,34888,73214,"Or2013_0425_CF_07","","",12.0,14.4,5.00,mw,false,872822.41,718,13769.90,806,,,32.19,806,237.01,806,2032.54,806,727.95,806,0.94,806,,,0.33,718,,,1.05,806,58512.58,806,,,,,2.73,806
73214_12,2862,34888,73214,"Or2013_0425_CF_07","","",12.0,14.4,2.40,slot,true,4156734.89,224,48725.63,259,1.01,259,38.45,259,401.47,259,1413.18,259,653.63,259,0.75,259,0,259,0.31,224,4.61,259,1.08,259,268214.27,259,1.11,64,4.63,259,2.19,259
73214_12,2862,34888,73214,"Or2013_0425_CF_07","","",12.0,14.4,2.40,slot,false,1033933.77,344,16627.23,375,,,33.42,375,235.97,375,1927.68,375,720.28,375,0.98,375,,,0.33,344,,,1.05,375,70626.67,375,,,,,2.69,375
73214_14,2862,34888,73214,"Or2013_0425_CF_07","","",14.0,16.8,5.00,mw,true,4891227.49,418,76271.16,498,1.05,498,37.85,498,375.56,498,1315.74,498,617.83,498,0.80,498,0,498,0.32,418,4.01,498,1.10,498,352300.89,498,1.10,101,4.59,498,2.13,498
73214_14,2862,34888,73214,"Or2013_0425_CF_07","","",14.0,16.8,5.00,mw,false,661999.12,717,9896.87,792,,,30.66,792,233.30,792,2098.58,792,736.70,792,0.83,792,,,0.33,717,,,1.06,792,46358.08,792,,,,,2.74,792
73214_14,2862,34888,73214,"Or2013_0425_CF_07","","",14.0,16.8,2.40,slot,true,5134186.85,209,69662.57,241,0.98,241,39.78,241,357.17,241,1277.78,241,607.90,241,0.76,241,0,241,0.32,209,3.75,241,1.04,241,356091.79,241,1,38,4.59,241,2.11,241
73214_14,2862,34888,73214,"Or2013_0425_CF_07","","",14.0,16.8,2.40,slot,false,552239.79,355,4511.99,399,,,30.67,399,208.51,399,2189.73,399,747.46,399,0.87,399,,,0.34,355,,,1.04,399,25592.89,399,,,,,2.76,399
73214_16,2862,34888,73214,"Or2013_0425_CF_07","","",16.0,19.2,5.00,mw,true,4640153.29,351,70336.14,421,1.03,421,38.35,421,371.24,421,1345.70,421,621.05,421,0.79,421,0,421,0.31,351,4.25,421,1.10,421,338899.08,421,1.14,69,4.38,421,2.16,421
73214_16,2862,34888,73214,"Or2013_0425_CF_07","","",16.0,19.2,5.00,mw,false,872592.85,783,25909.80,860,,,31.13,860,263.80,860,2523.55,860,744.19,860,0.85,860,,,0.34,783,,,1.10,860,104838.97,860,,,,,3.17,860
73214_16,2862,34888,73214,"Or2013_0425_CF_07","","",16.0,19.2,2.40,slot,true,5513146.65,161,108069.04,203,1.14,203,39.67,203,363.39,203,1336.71,203,623.31,203,0.81,203,0,203,0.32,161,4.40,203,1.11,203,433656.96,203,1.08,36,4.39,203,2.15,203
73214_16,2862,34888,73214,"Or2013_0425_CF_07","","",16.0,19.2,2.40,slot,false,861406.28,379,19778.98,404,,,29.31,404,281.61,404,2796.41,404,777.05,404,0.75,404,,,0.32,379,,,1.12,404,89307.84,404,,,,,3.34,404
73214_18,2862,34888,73214,"Or2013_0425_CF_07","","",18.0,21.6,5.00,mw,true,3454882.29,297,48255.86,353,1.21,353,35.08,353,382.27,353,1487.65,353,646.65,353,0.76,353,0,353,0.32,297,4.62,353,1.09,353,262812.71,353,1.30,70,4.11,353,2.29,353
73214_18,2862,34888,73214,"Or2013_0425_CF_07","","",18.0,21.6,5.00,mw,false,1100505.54,794,53392.70,876,,,28.83,876,269.66,876,2992.66,876,778.42,876,0.86,876,,,0.35,794,,,1.12,876,205031.06,876,,,,,3.65,876
73214_18,2862,34888,73214,"Or2013_0425_CF_07","","",18.0,21.6,2.40,slot,true,3213854.66,135,36314.92,162,1.28,162,34.53,162,367.39,162,1538.46,162,660.38,162,0.75,162,0,162,0.35,135,4.58,162,1.12,162,250221.33,162,1.38,29,3.96,162,2.30,162
73214_18,2862,34888,73214,"Or2013_0425_CF_07","","",18.0,21.6,2.40,slot,false,1333428.06,377,70827.92,420,,,30.32,420,263.66,420,2858.19,420,770.65,420,0.84,420,,,0.35,377,,,1.12,420,270539.22,420,,,,,3.57,420
73214_20,2862,34888,73214,"Or2013_0425_CF_07","","",20.0,24.0,5.00,mw,true,2579422.22,334,58867.02,377,1.11,377,36.06,377,403.25,377,1564.81,377,667.55,377,0.75,377,0,377,0.35,334,4.58,377,1.06,377,296596.03,377,1.40,128,4.29,377,2.37,377
73214_20,2862,34888,73214,"Or2013_0425_CF_07","","",20.0,24.0,5.00,mw,false,927342.48,746,41969.77,826,,,28.19,826,274.01,826,2920.66,826,768.76,826,0.84,826,,,0.35,746,,,1.13,826,168114.22,826,,,,,3.64,826
73214_20,2862,34888,73214,"Or2013_0425_CF_07","","",20.0,24.0,2.40,slot,true,2547617.52,160,62789.13,177,0.78,177,36.37,177,425.34,177,1562.13,177,657.58,177,0.77,177,0,177,0.34,160,4.38,177,1.06,177,302431.65,177,1.43,68,4.47,177,2.41,177
73214_20,2862,34888,73214,"Or2013_0425_CF_07","","",20.0,24.0,2.40,slot,false,886138.43,356,40815.93,404,,,29.57,404,290.67,404,2671.43,404,740.31,404,0.93,404,,,0.34,356,,,1.14,404,153421.38,404,,,,,3.44,404
73214_22,2862,34888,73214,"Or2013_0425_CF_07","","",22.0,26.4,5.00,mw,true,2683792.00,344,66011.73,377,1.06,377,39.92,377,406.49,377,1473.97,377,634.45,377,0.75,377,0,377,0.37,344,4.49,377,1.07,377,327736.64,377,1.45,130,4.66,377,2.36,377
73214_22,2862,34888,73214,"Or2013_0425_CF_07","","",22.0,26.4,5.00,mw,false,535155.95,697,11551.59,774,,,26.65,774,284.59,774,3500.88,774,837.14,774,1.03,774,,,0.36,697,,,1.15,774,64867.51,774,,,,,3.91,774
73214_22,2862,34888,73214,"Or2013_0425_CF_07","","",22.0,26.4,2.40,slot,true,2909149.38,167,67339.05,187,1.23,187,37.66,187,397.40,187,1480.62,187,632.27,187,0.66,187,0,187,0.38,167,4.77,187,1.09,187,360354.56,187,1.43,68,4.54,187,2.39,187
73214_22,2862,34888,73214,"Or2013_0425_CF_07","","",22.0,26.4,2.40,slot,false,477873.59,322,6306.03,351,,,23.28,351,291.79,351,3760.23,351,858.60,351,0.96,351,,,0.37,322,,,1.17,351,50259.72,351,,,,,4.14,351
73214_24,2862,34888,73214,"Or2013_0425_CF_07","","",24.0,28.8,5.00,mw,true,3712552.23,277,64584.06,311,1.22,311,37.98,311,374.40,311,1414.08,311,607.07,311,0.77,311,0,311,0.38,277,3.42,311,1.08,311,426041.81,311,1.45,82,4.76,311,2.35,311
73214_24,2862,34888,73214,"Or2013_0425_CF_07","","",24.0,28.8,5.00,mw,false,470385.15,693,8093.55,763,,,23.35,763,261.61,763,3815.55,763,909.49,763,1.10,763,,,0.37,693,,,1.12,763,60671.61,763,,,,,3.95,763
73214_24,2862,34888,73214,"Or2013_0425_CF_07","","",24.0,28.8,2.40,slot,true,3957490.18,147,74108.56,160,1.06,160,40.84,160,391.71,160,1411.54,160,619.27,160,0.86,160,0,160,0.36,147,3.04,160,1.03,160,424255.79,160,1.49,41,4.84,160,2.30,160
73214_24,2862,34888,73214,"Or2013_0425_CF_07","","",24.0,28.8,2.40,slot,false,461362.20,353,8422.86,389,,,23.23,389,243.96,389,3866.08,389,914.83,389,1.12,389,,,0.36,353,,,1.10,389,58507.95,389,,,,,3.97,389
73214_26,2862,34888,73214,"Or2013_0425_CF_07","","",26.0,31.2,5.00,mw,true,3979809.33,274,68538.55,318,1.54,318,34.91,318,355.38,318,1433.20,318,635.93,318,0.82,318,0,318,0.37,274,2.81,318,1.09,318,418508.05,318,1.36,58,4.48,318,2.28,318
73214_26,2862,34888,73214,"Or2013_0425_CF_07","","",26.0,31.2,5.00,mw,false,503866.15,657,5801.38,738,,,21.57,738,223.71,738,3529.16,738,952.33,738,0.96,738,,,0.37,657,,,1.09,738,48995.62,738,,,,,3.48,738
73214_26,2862,34888,73214,"Or2013_0425_CF_07","","",26.0,31.2,2.40,slot,true,3004939.23,137,40678.28,155,1.46,155,31.12,155,339.91,155,1417.87,155,628.29,155,0.75,155,0,155,0.38,137,2.70,155,1.10,155,337247.80,155,1.38,29,4.43,155,2.27,155
73214_26,2862,34888,73214,"Or2013_0425_CF_07","","",26.0,31.2,2.40,slot,false,566908.17,294,8145.80,329,,,23.22,329,234.20,329,3333.82,329,924.80,329,0.97,329,,,0.37,294,,,1.10,329,59072.04,329,,,,,3.37,329
73214_28,2862,34888,73214,"Or2013_0425_CF_07","","",28.0,33.6,5.00,mw,true,1968891.50,277,37216.02,328,1.36,328,29.99,328,363.42,328,1543.25,328,669.57,328,0.99,328,0,328,0.38,277,2.47,328,1.11,328,181573.95,328,1.10,67,4.33,328,2.32,328
73214_28,2862,34888,73214,"Or2013_0425_CF_07","","",28.0,33.6,5.00,mw,false,477109.71,701,5556.81,789,,,24.68,789,204.90,789,3374.78,789,950.83,789,0.99,789,,,0.36,701,,,1.07,789,38529.39,789,,,,,3.33,789
73214_28,2862,34888,73214,"Or2013_0425_CF_07","","",28.0,33.6,2.40,slot,true,2801535.28,121,61759.69,151,1.31,151,27.92,151,385.30,151,1562.83,151,675.55,151,1.13,151,0,151,0.40,121,2.50,151,1.13,151,275368.67,151,1,33,4.53,151,2.33,151
73214_28,2862,34888,73214,"Or2013_0425_CF_07","","",28.0,33.6,2.40,slot,false,470917.84,358,4037.38,396,,,22.04,396,180.39,396,3513.44,396,986.00,396,0.95,396,,,0.36,358,,,1.07,396,29907.55,396,,,,,3.37,396
73214_30,2862,34888,73214,"Or2013_0425_CF_07","","",30.0,36.0,5.00,mw,true,1179436.45,314,23374.67,366,0.97,366,29.81,366,377.82,366,1604.49,366,677.77,366,0.95,366,0,366,0.37,314,2.03,366,1.09,366,131397.96,366,1.02,81,4.29,366,2.40,366
73214_30,2862,34888,73214,"Or2013_0425_CF_07","","",30.0,36.0,5.00,mw,false,474073.33,735,5862.22,844,,,27.61,844,226.79,844,3026.54,844,853.59,844,1.16,844,,,0.35,735,,,1.07,844,39155.40,844,,,,,3.38,844
73214_30,2862,34888,73214,"Or2013_0425_CF_07","","",30.0,36.0,2.40,slot,true,1072119.17,157,16689.91,176,1.26,176,31.58,176,363.65,176,1665.84,176,696.76,176,0.80,176,0,176,0.36,157,2.42,176,1.10,176,110361.90,176,1.05,40,4.04,176,2.44,176
73214_30,2862,34888,73214,"Or2013_0425_CF_07","","",30.0,36.0,2.40,slot,false,491959.86,349,7929.27,403,,,29.18,403,234.76,403,3065.68,403,839.44,403,1.09,403,,,0.36,349,,,1.06,403,48587.88,403,,,,,3.48,403
73214_32,2862,34888,73214,"Or2013_0425_CF_07","","",32.0,38.4,5.00,mw,true,1192437.63,312,23991.99,362,1.23,362,33.55,362,374.09,362,1526.22,362,679.73,362,0.99,362,0,362,0.36,312,2.58,362,1.06,362,113130.98,362,1.05,43,4.26,362,2.26,362
73214_32,2862,34888,73214,"Or2013_0425_CF_07","","",32.0,38.4,5.00,mw,false,507325.73,787,4971.96,897,,,30.08,897,248.31,897,2564.90,897,762.80,897,1.37,897,,,0.37,787,,,1.05,897,41079.10,897,,,,,3.21,897
73214_32,2862,34888,73214,"Or2013_0425_CF_07","","",32.0,38.4,2.40,slot,true,1340749.11,149,20671.19,176,0.84,176,31.80,176,371.78,176,1458.83,176,655.98,176,0.97,176,0,176,0.36,149,1.45,176,1.06,176,113155.35,176,1.12,17,4.37,176,2.23,176
73214_32,2862,34888,73214,"Or2013_0425_CF_07","","",32.0,38.4,2.40,slot,false,621926.20,380,4857.19,431,,,30.85,431,255.46,431,2391.99,431,768.61,431,1.45,431,,,0.36,380,,,1.04,431,45478.44,431,,,,,3.00,431
73214_34,2862,34888,73214,"Or2013_0425_CF_07","","",34.0,40.8,5.00,mw,true,1322679.48,270,32596.94,322,1.56,322,32.41,322,377.44,322,1413.73,322,651.36,322,1.04,322,0,322,0.35,270,3.83,322,1.06,322,126909.87,322,1.13,30,4.40,322,2.19,322
73214_34,2862,34888,73214,"Or2013_0425_CF_07","","",34.0,40.8,5.00,mw,false,467974.84,791,4136.52,898,,,29.49,898,228.87,898,2724.64,898,791.20,898,1.43,898,,,0.35,791,,,1.04,898,32789.97,898,,,,,3.27,898
73214_34,2862,34888,73214,"Or2013_0425_CF_07","","",34.0,40.8,2.40,slot,true,1172988.35,139,38646.26,165,1.69,165,33.18,165,381.10,165,1393.59,165,647.50,165,1.12,165,0,165,0.35,139,4.90,165,1.04,165,126261.35,165,1,15,4.55,165,2.18,165
73214_34,2862,34888,73214,"Or2013_0425_CF_07","","",34.0,40.8,2.40,slot,false,310477.58,370,4026.24,425,,,29.74,425,232.68,425,2593.26,425,747.14,425,1.45,425,,,0.36,370,,,1.05,425,31012.57,425,,,,,3.28,425
73214_36,2862,34888,73214,"Or2013_0425_CF_07","","",36.0,43.2,5.00,mw,true,2425418.30,293,40684.17,333,1.56,333,37.58,333,380.15,333,1559.32,333,656.57,333,0.93,333,0,333,0.35,293,5.00,333,1.08,333,249897.02,333,1.03,72,4.50,333,2.42,333
73214_36,2862,34888,73214,"Or2013_0425_CF_07","","",36.0,43.2,5.00,mw,false,437561.75,746,4750.87,840,,,27.38,840,212.98,840,3216.17,840,864.55,840,1.32,840,,,0.34,746,,,1.07,840,32148.71,840,,,,,3.57,840
73214_36,2862,34888,73214,"Or2013_0425_CF_07","","",36.0,43.2,2.40,slot,true,2151627.77,131,37411.03,149,1.54,149,38.77,149,395.25,149,1557.10,149,648.40,149,0.94,149,0,149,0.35,131,5.05,149,1.09,149,213989.17,149,1.05,44,4.37,149,2.44,149
73214_36,2862,34888,73214,"Or2013_0425_CF_07","","",36.0,43.2,2.40,slot,false,399885.92,351,3731.23,396,,,27.36,396,207.09,396,3508.58,396,920.71,396,1.34,396,,,0.32,351,,,1.07,396,25624.40,396,,,,,3.70,396
73214_38,2862,34888,73214,"Or2013_0425_CF_07","","",38.0,45.6,5.00,mw,true,2973924.45,296,32381.44,336,1.21,336,38.14,336,357.01,336,1623.68,336,681.73,336,0.94,336,0,336,0.37,296,4.86,336,1.07,336,292840.43,336,1,89,4.49,336,2.44,336
73214_38,2862,34888,73214,"Or2013_0425_CF_07","","",38.0,45.6,5.00,mw,false,452261.25,772,5213.47,861,,,25.38,861,230.52,861,3673.68,861,863.15,861,1.27,861,,,0.37,772,,,1.08,861,39665.32,861,,,,,4.09,861
73214_38,2862,34888,73214,"Or2013_0425_CF_07","","",38.0,45.6,2.40,slot,true,3840565.31,137,35678.98,159,1.21,159,38.16,159,343.35,159,1623.99,159,677.76,159,0.86,159,0,159,0.37,137,4.87,159,1.09,159,335057.94,159,1,31,4.53,159,2.45,159
73214_38,2862,34888,73214,"Or2013_0425_CF_07","","",38.0,45.6,2.40,slot,false,553339.66,382,6815.64,429,,,27.07,429,233.67,429,3390.19,429,844.21,429,1.30,429,,,0.38,382,,,1.07,429,49173.16,429,,,,,3.82,429
73214_40,2862,34888,73214,"Or2013_0425_CF_07","","",40.0,48.0,5.00,mw,true,1909791.42,307,13208.73,366,1.07,366,34.82,366,348.55,366,1617.04,366,727.24,366,1.11,366,0,366,0.37,307,4.68,366,1.07,366,153737.51,366,1.06,48,4.40,366,2.27,366
73214_40,2862,34888,73214,"Or2013_0425_CF_07","","",40.0,48.0,5.00,mw,false,386555.49,733,4805.57,830,,,24.44,830,260.74,830,3738.97,830,814.27,830,1.37,830,,,0.38,733,,,1.08,830,42349.09,830,,,,,4.38,830
73214_40,2862,34888,73214,"Or2013_0425_CF_07","","",40.0,48.0,2.40,slot,true,1706508.31,152,16388.80,177,0.69,177,31.53,177,357.46,177,1631.03,177,732.30,177,1.11,177,0,177,0.38,152,4.57,177,1.05,177,196834.56,177,1.11,28,4.61,177,2.28,177
73214_40,2862,34888,73214,"Or2013_0425_CF_07","","",40.0,48.0,2.40,slot,false,351693.74,358,4437.45,404,,,22.12,404,251.00,404,4129.44,404,824.82,404,1.32,404,,,0.38,358,,,1.07,404,36476.27,404,,,,,4.77,404
73214_42,2862,34888,73214,"Or2013_0425_CF_07","","",42.0,50.4,5.00,mw,true,2793435.38,341,39658.22,410,1.38,410,38.67,410,314.96,410,1634.49,410,729.83,410,1.04,410,0,410,0.38,341,5.19,410,1.10,410,252701.51,410,1.28,50,4.36,410,2.28,410
73214_42,2862,34888,73214,"Or2013_0425_CF_07","","",42.0,50.4,5.00,mw,false,390204.56,681,4260.58,784,,,29.34,784,226.28,784,3235.08,784,814.19,784,1.44,784,,,0.38,681,,,1.08,784,40747.29,784,,,,,3.87,784
73214_42,2862,34888,73214,"Or2013_0425_CF_07","","",42.0,50.4,2.40,slot,true,2808389.21,179,31983.09,221,1.64,221,42.26,221,315.38,221,1595.28,221,735.16,221,1.12,221,0,221,0.36,179,5.59,221,1.09,221,198672.08,221,1.25,16,4.23,221,2.20,221
73214_42,2862,34888,73214,"Or2013_0425_CF_07","","",42.0,50.4,2.40,slot,false,408754.42,305,4930.76,355,,,31.65,355,252.69,355,3125.14,355,795.00,355,1.48,355,,,0.37,305,,,1.10,355,49607.55,355,,,,,3.84,355
73214_44,2862,34888,73214,"Or2013_0425_CF_07","","",44.0,52.8,5.00,mw,true,3276396.03,297,67298.99,349,1.53,349,35.84,349,302.25,349,1748.70,349,732.63,349,0.90,349,0,349,0.39,297,5.45,349,1.16,349,412926.12,349,1.27,64,4.33,349,2.41,349
73214_44,2862,34888,73214,"Or2013_0425_CF_07","","",44.0,52.8,5.00,mw,false,388648.92,726,3306.20,837,,,32.55,837,195.80,837,2821.62,837,810.09,837,1.46,837,,,0.37,726,,,1.09,837,35063.55,837,,,,,3.48,837
73214_44,2862,34888,73214,"Or2013_0425_CF_07","","",44.0,52.8,2.40,slot,true,3697606.16,109,108657.90,130,2.27,130,34.71,130,275.25,130,1759.67,130,714.07,130,0.77,130,0,130,0.42,109,4.91,130,1.18,130,666434.87,130,1.29,31,4.38,130,2.49,130
73214_44,2862,34888,73214,"Or2013_0425_CF_07","","",44.0,52.8,2.40,slot,false,376478.80,380,2575.58,428,,,32.41,428,171.19,428,2627.83,428,805.29,428,1.32,428,,,0.39,380,,,1.09,428,30060.34,428,,,,,3.26,428
73214_46,2862,34888,73214,"Or2013_0425_CF_07","","",46.0,55.2,5.00,mw,true,1828544.72,281,40106.57,328,1.36,328,29.07,328,342.24,328,1878.68,328,764.10,328,1.21,328,0,328,0.40,281,5.34,328,1.16,328,257042.67,328,1.14,81,4.27,328,2.49,328
73214_46,2862,34888,73214,"Or2013_0425_CF_07","","",46.0,55.2,5.00,mw,false,402751.49,733,2375.24,841,,,30.78,841,196.41,841,2857.75,841,792.97,841,1.44,841,,,0.35,733,,,1.06,841,22576.04,841,,,,,3.58,841
73214_46,2862,34888,73214,"Or2013_0425_CF_07","","",46.0,55.2,2.40,slot,true,2202960.99,150,32440.28,168,0.99,168,33.94,168,357.41,168,1915.95,168,781.41,168,1.20,168,0,168,0.40,150,5.44,168,1.18,168,216270.54,168,1.13,45,4.20,168,2.46,168
73214_46,2862,34888,73214,"Or2013_0425_CF_07","","",46.0,55.2,2.40,slot,false,376836.13,357,1995.87,409,,,29.21,409,196.10,409,2913.65,409,797.91,409,1.45,409,,,0.36,357,,,1.05,409,18523.64,409,,,,,3.64,409
73214_48,2862,34888,73214,"Or2013_0425_CF_07","","",48.0,57.6,5.00,mw,true,1602955.96,316,22161.08,360,1.08,360,26.38,360,356.74,360,1866.29,360,766.33,360,1.27,360,0,360,0.40,316,5.54,360,1.14,360,145853.96,360,1.09,99,4.26,360,2.48,360
73214_48,2862,34888,73214,"Or2013_0425_CF_07","","",48.0,57.6,5.00,mw,false,498381.79,705,3135.31,798,,,28.65,798,235.54,798,3172.13,798,797.53,798,1.66,798,,,0.35,705,,,1.08,798,24731.05,798,,,,,3.90,798
73214_48,2862,34888,73214,"Or2013_0425_CF_07","","",48.0,57.6,2.40,slot,true,1026967.79,141,13531.82,163,1.39,163,22.28,163,349.98,163,1934.68,163,771.03,163,1.25,163,0,163,0.41,141,5.81,163,1.10,163,91298.53,163,1.15,41,4.14,163,2.57,163
73214_48,2862,34888,73214,"Or2013_0425_CF_07","","",48.0,57.6,2.40,slot,false,585168.61,331,2667.28,379,,,30.90,379,227.45,379,3162.05,379,806.73,379,1.79,379,,,0.34,331,,,1.07,379,21045.58,379,,,,,3.85,379
73214_50,2862,34888,73214,"Or2013_0425_CF_07","","",50.0,60.0,5.00,mw,true,1411752.24,341,26309.56,404,1.14,404,30.57,404,362.33,404,1831.00,404,744.34,404,1.27,404,0,404,0.39,341,4.22,404,1.09,404,142069.17,404,1.07,103,4.30,404,2.52,404
73214_50,2862,34888,73214,"Or2013_0425_CF_07","","",50.0,60.0,5.00,mw,false,537795.26,716,4625.57,808,,,27.08,808,239.43,808,3494.56,808,834.49,808,1.84,808,,,0.37,716,,,1.08,808,31067.04,808,,,,,4.13,808
