row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
73715_16,2862,35187,73715,"Or2013_0513_CF_04","","",16.0,19.2,5.00,mw,false,940639.68,865,19587.67,977,,,38.24,977,271.19,977,1618.48,977,617.19,977,0.99,977,,,0.29,865,,,1.13,977,77067.40,977,,,,,2.59,977
73715_16,2862,35187,73715,"Or2013_0513_CF_04","","",16.0,19.2,2.40,slot,true,382935.69,12,9743.34,14,1.27,14,39.12,14,424.14,14,1343.30,14,614.99,14,0.64,14,0,14,0.25,12,13.74,14,1.57,14,55068.86,14,1,2,3.14,14,2.14,14
73715_16,2862,35187,73715,"Or2013_0513_CF_04","","",16.0,19.2,2.40,slot,false,525226.87,391,3893.09,445,,,38.55,445,311.88,445,1525.69,445,596.02,445,1.20,445,,,0.28,391,,,1.13,445,19803.89,445,,,,,2.53,445
73715_18,2862,35187,73715,"Or2013_0513_CF_04","","",18.0,21.6,5.00,mw,true,1751829.73,45,34934.33,47,3.12,47,37.27,47,454.23,47,1368.27,47,632.20,47,0.26,47,0,47,0.27,45,12.76,47,1.43,47,150772.36,47,1.18,17,3.30,47,2.19,47
73715_18,2862,35187,73715,"Or2013_0513_CF_04","","",18.0,21.6,5.00,mw,false,1856938.74,911,37607.65,1049,,,NaN,1049,297.18,1049,1472.15,1049,599.52,1049,1.07,1049,,,0.31,911,,,1.11,1049,140235.76,1049,,,,,2.45,1049
73715_18,2862,35187,73715,"Or2013_0513_CF_04","","",18.0,21.6,2.40,slot,true,1283741.11,29,3910.95,29,4.01,29,52.62,29,411.07,29,1334.53,29,624.34,29,0.24,29,0,29,0.29,29,13.29,29,1.14,29,40122.34,29,1.27,11,3.07,29,2.17,29
73715_18,2862,35187,73715,"Or2013_0513_CF_04","","",18.0,21.6,2.40,slot,false,1571591.55,466,39368.09,525,,,39.07,525,275.27,525,1551.34,525,606.01,525,1.03,525,,,0.31,466,,,1.11,525,149400.93,525,,,,,2.54,525
73715_20,2862,35187,73715,"Or2013_0513_CF_04","","",20.0,24.0,5.00,mw,true,1348402.89,39,112938.19,46,3.80,46,50.45,46,429.33,46,1381.73,46,627.30,46,1.46,46,0,46,0.30,39,12.71,46,1.28,46,374431.76,46,1.18,17,3.50,46,2.24,46
73715_20,2862,35187,73715,"Or2013_0513_CF_04","","",20.0,24.0,5.00,mw,false,1770609.85,888,34627.86,1050,,,NaN,1050,303.81,1050,1457.84,1050,607.19,1050,1.04,1050,,,0.34,888,,,1.13,1050,138254.28,1050,,,,,2.41,1050
73715_20,2862,35187,73715,"Or2013_0513_CF_04","","",20.0,24.0,2.40,slot,true,3777467.70,10,126044.89,12,1.92,12,18.67,12,534.50,12,1372.67,12,653.45,12,0.17,12,0,12,0.27,10,10.71,12,1.83,12,480098.83,12,1,4,4.08,12,2.17,12
73715_20,2862,35187,73715,"Or2013_0513_CF_04","","",20.0,24.0,2.40,slot,false,2759571.94,414,55410.54,499,,,NaN,499,288.03,499,1447.60,499,615.93,499,1.01,499,,,0.35,414,,,1.12,499,205148.27,499,,,,,2.38,499
73715_22,2862,35187,73715,"Or2013_0513_CF_04","","",22.0,26.4,5.00,mw,true,1651122.87,23,149883.71,34,6.18,34,47.90,34,408.41,34,1486.39,34,650.89,34,1.82,34,0,34,0.33,23,11.91,34,1.26,34,481119.24,34,1,9,3.21,34,2.29,34
73715_22,2862,35187,73715,"Or2013_0513_CF_04","","",22.0,26.4,5.00,mw,false,1590343.19,908,29116.01,1051,,,40.65,1051,313.07,1051,1479.83,1051,600.12,1051,1.07,1051,,,0.33,908,,,1.12,1051,119261.75,1051,,,,,2.48,1051
73715_22,2862,35187,73715,"Or2013_0513_CF_04","","",22.0,26.4,2.40,slot,true,607489.15,16,159244.50,23,4.26,23,63.49,23,426.17,23,1516.18,23,670.05,23,2.61,23,0,23,0.32,16,13.10,23,1.30,23,490656,23,1,6,3.13,23,2.26,23
73715_22,2862,35187,73715,"Or2013_0513_CF_04","","",22.0,26.4,2.40,slot,false,949215.33,435,15258.71,505,,,37.47,505,332.43,505,1503.83,505,592.56,505,0.95,505,,,0.33,435,,,1.13,505,75174.27,505,,,,,2.53,505
73715_24,2862,35187,73715,"Or2013_0513_CF_04","","",24.0,28.8,5.00,mw,true,613809.09,20,4086.06,24,5.87,24,27.57,24,459.17,24,1461.69,24,670.35,24,0.75,24,0,24,0.32,20,9.93,24,1.38,24,28707.08,24,1,8,2.92,24,2.17,24
73715_24,2862,35187,73715,"Or2013_0513_CF_04","","",24.0,28.8,5.00,mw,false,1928924.94,1010,28521.76,1114,,,38.16,1114,346.68,1114,1480.93,1114,593.40,1114,1.22,1114,,,0.30,1010,,,1.12,1114,129648.43,1114,,,,,2.50,1114
73715_24,2862,35187,73715,"Or2013_0513_CF_04","","",24.0,28.8,2.40,slot,true,686363.44,10,3849.52,12,8.81,12,17.73,12,394.75,12,1464.53,12,673.46,12,1,12,0,12,0.31,10,7.56,12,1.17,12,28818.42,12,1,4,3.25,12,2.17,12
73715_24,2862,35187,73715,"Or2013_0513_CF_04","","",24.0,28.8,2.40,slot,false,1220765.92,495,13040.80,536,,,40.12,536,335.02,536,1475.47,536,600.13,536,1.34,536,,,0.30,495,,,1.10,536,62141.85,536,,,,,2.47,536
73715_26,2862,35187,73715,"Or2013_0513_CF_04","","",26.0,31.2,5.00,mw,true,791066.28,25,5503.90,25,5.45,25,27.84,25,433.28,25,1289.49,25,634.85,25,0.80,25,0,25,0.32,25,11.60,25,1.08,25,28413.80,25,1,6,3.40,25,2.04,25
73715_26,2862,35187,73715,"Or2013_0513_CF_04","","",26.0,31.2,5.00,mw,false,2199649.70,986,38076.87,1116,,,NaN,1116,357.49,1116,1531.73,1116,612.24,1116,1.21,1116,,,0.31,986,,,1.14,1116,158553.98,1116,,,,,2.51,1116
73715_26,2862,35187,73715,"Or2013_0513_CF_04","","",26.0,31.2,2.40,slot,true,724149.28,9,4196.67,9,1.96,9,18.57,9,428.56,9,1318.39,9,660.20,9,0.44,9,0,9,0.25,9,11.79,9,1,9,20158.44,9,1,2,3,9,2,9
73715_26,2862,35187,73715,"Or2013_0513_CF_04","","",26.0,31.2,2.40,slot,false,2957279.70,488,50819.95,558,,,37.22,558,356.12,558,1471.56,558,602.16,558,1.22,558,,,0.30,488,,,1.15,558,209882.71,558,,,,,2.46,558
73715_28,2862,35187,73715,"Or2013_0513_CF_04","","",28.0,33.6,5.00,mw,true,892009.27,22,5043.58,24,5.26,24,25.25,24,449.21,24,1331.83,24,655.57,24,0.25,24,0,24,0.29,22,13.26,24,1.17,24,27013.54,24,1.50,4,3.33,24,2.04,24
73715_28,2862,35187,73715,"Or2013_0513_CF_04","","",28.0,33.6,5.00,mw,false,2095080.21,1002,44319.40,1134,,,NaN,1134,353.85,1134,1640.53,1134,624.12,1134,1.13,1134,,,0.32,1002,,,1.15,1134,189209.81,1134,,,,,2.66,1134
73715_28,2862,35187,73715,"Or2013_0513_CF_04","","",28.0,33.6,2.40,slot,true,781483.35,17,6698.32,17,7.05,17,27.86,17,449.59,17,1261.70,17,615.82,17,0.35,17,0,17,0.32,17,13.64,17,1.12,17,32216,17,1,2,3.29,17,2.06,17
73715_28,2862,35187,73715,"Or2013_0513_CF_04","","",28.0,33.6,2.40,slot,false,2292231.62,519,31494.23,565,,,NaN,565,376.48,565,1652.65,565,629.72,565,1.21,565,,,0.32,519,,,1.12,565,155752.76,565,,,,,2.65,565
73715_30,2862,35187,73715,"Or2013_0513_CF_04","","",30.0,36.0,5.00,mw,true,6248239.70,19,12630.95,26,2.93,26,47.77,26,394.58,26,1322.96,26,645.90,26,0.58,26,0,26,0.18,19,12.27,26,1.15,26,78976,26,1.50,8,3.23,26,2.08,26
73715_30,2862,35187,73715,"Or2013_0513_CF_04","","",30.0,36.0,5.00,mw,false,2034489.89,1131,34576.66,1252,,,NaN,1252,344.41,1252,1628.90,1252,608.96,1252,1.28,1252,,,0.29,1131,,,1.10,1252,165159.58,1252,,,,,2.71,1252
73715_30,2862,35187,73715,"Or2013_0513_CF_04","","",30.0,36.0,2.40,slot,true,17925550.50,4,30939.65,8,1.12,8,75,8,361.63,8,1403.56,8,702.79,8,0,8,0,8,0.27,4,12.90,8,1.25,8,190102.75,8,2,2,3.63,8,2,8
73715_30,2862,35187,73715,"Or2013_0513_CF_04","","",30.0,36.0,2.40,slot,false,1674714.59,485,52393.33,557,,,38.67,557,327.96,557,1706.51,557,607.35,557,1.22,557,,,0.30,485,,,1.13,557,219650.53,557,,,,,2.87,557
73715_32,2862,35187,73715,"Or2013_0513_CF_04","","",32.0,38.4,5.00,mw,true,4100377.80,28,9355.92,35,2.65,35,49.00,35,376.37,35,1399.75,35,647.85,35,0.91,35,0,35,0.27,28,11.98,35,1.09,35,62709.63,35,1.57,7,3.03,35,2.14,35
73715_32,2862,35187,73715,"Or2013_0513_CF_04","","",32.0,38.4,5.00,mw,false,1443959.64,1084,18753.66,1200,,,36.19,1200,329.34,1200,1635.97,1200,611.70,1200,1.25,1200,,,0.28,1084,,,1.10,1200,90707.39,1200,,,,,2.67,1200
73715_32,2862,35187,73715,"Or2013_0513_CF_04","","",32.0,38.4,2.40,slot,true,3204547.71,14,3774.18,17,3.49,17,45.77,17,402.53,17,1268.80,17,610.04,17,1.65,17,0,17,0.19,14,11.50,17,1.12,17,28308.65,17,1.33,6,3,17,2.12,17
73715_32,2862,35187,73715,"Or2013_0513_CF_04","","",32.0,38.4,2.40,slot,false,1695497.30,551,17819.19,611,,,37.27,611,328.75,611,1558.10,611,609.40,611,1.25,611,,,0.27,551,,,1.10,611,87749.17,611,,,,,2.55,611
73715_34,2862,35187,73715,"Or2013_0513_CF_04","","",34.0,40.8,5.00,mw,true,3139496.83,30,17817.12,34,3.87,34,39.22,34,426.82,34,1475.11,34,650.98,34,1.21,34,0,34,0.28,30,12.10,34,1.15,34,92254.24,34,2.33,3,2.74,34,2.21,34
73715_34,2862,35187,73715,"Or2013_0513_CF_04","","",34.0,40.8,5.00,mw,false,1022854.38,1041,11617.69,1145,,,34.59,1145,334.67,1145,1698.08,1145,618.63,1145,1.28,1145,,,0.28,1041,,,1.11,1145,57791.30,1145,,,,,2.72,1145
73715_34,2862,35187,73715,"Or2013_0513_CF_04","","",34.0,40.8,2.40,slot,true,2812312.95,21,25229.26,23,2.44,23,43.50,23,394.91,23,1445.55,23,633.74,23,0.70,23,0,23,0.30,21,12.97,23,1.13,23,120668.83,23,3,1,2.91,23,2.22,23
73715_34,2862,35187,73715,"Or2013_0513_CF_04","","",34.0,40.8,2.40,slot,false,1006484.42,471,9805.30,520,,,35.16,520,333.96,520,1689.76,520,608.45,520,1.34,520,,,0.28,471,,,1.13,520,53154.53,520,,,,,2.73,520
73715_36,2862,35187,73715,"Or2013_0513_CF_04","","",36.0,43.2,5.00,mw,true,3748189.67,41,21604.35,47,5.18,47,36.97,47,467.91,47,1345.30,47,625.44,47,1.23,47,0,47,0.22,41,8.69,47,1.26,47,90162.47,47,1.33,6,3.49,47,2.13,47
73715_36,2862,35187,73715,"Or2013_0513_CF_04","","",36.0,43.2,5.00,mw,false,1624006.81,1041,17583.11,1128,,,34.52,1128,358.83,1128,1687.99,1128,609.66,1128,1.41,1128,,,0.28,1041,,,1.09,1128,81603.77,1128,,,,,2.74,1128
73715_36,2862,35187,73715,"Or2013_0513_CF_04","","",36.0,43.2,2.40,slot,true,3170250.16,17,16548.33,21,5.17,21,29.34,21,472.24,21,1413.40,21,664.54,21,1.43,21,0,21,0.19,17,5.83,21,1.10,21,52962.62,21,1.50,4,3.52,21,2.10,21
73715_36,2862,35187,73715,"Or2013_0513_CF_04","","",36.0,43.2,2.40,slot,false,1237141.49,508,8177.19,547,,,34.23,547,354.16,547,1754.94,547,624.79,547,1.40,547,,,0.28,508,,,1.08,547,57598.46,547,,,,,2.81,547
73715_38,2862,35187,73715,"Or2013_0513_CF_04","","",38.0,45.6,5.00,mw,true,3706085.70,50,21252.67,54,4.98,54,40.56,54,459.17,54,1390.27,54,656.45,54,1.20,54,0,54,0.24,50,9.58,54,1.24,54,105195.83,54,1.18,11,3.61,54,2.11,54
73715_38,2862,35187,73715,"Or2013_0513_CF_04","","",38.0,45.6,5.00,mw,false,2076613.91,1024,20286.13,1112,,,32.78,1112,339.40,1112,1953.68,1112,654.69,1112,1.28,1112,,,0.28,1024,,,1.09,1112,96484.60,1112,,,,,2.93,1112
73715_38,2862,35187,73715,"Or2013_0513_CF_04","","",38.0,45.6,2.40,slot,true,2798734.60,23,6859.15,25,6.57,25,46.08,25,484.76,25,1467.56,25,649.04,25,1.20,25,0,25,0.27,23,10.56,25,1.40,25,44955.12,25,1.29,7,3.64,25,2.24,25
73715_38,2862,35187,73715,"Or2013_0513_CF_04","","",38.0,45.6,2.40,slot,false,2441098.92,519,28342.38,562,,,29.73,562,347.87,562,1940.21,562,648.43,562,1.27,562,,,0.28,519,,,1.09,562,110356.13,562,,,,,2.91,562
73715_40,2862,35187,73715,"Or2013_0513_CF_04","","",40.0,48.0,5.00,mw,true,3832545.35,35,24427.35,37,6.27,37,44.63,37,473.54,37,1425.84,37,675.27,37,1.38,37,0,37,0.26,35,10.74,37,1.43,37,170291.65,37,1.29,7,3.78,37,2.11,37
73715_40,2862,35187,73715,"Or2013_0513_CF_04","","",40.0,48.0,5.00,mw,false,1776028.18,1046,12812.50,1154,,,29.90,1154,321.58,1154,2099.75,1154,692.66,1154,1.32,1154,,,0.29,1046,,,1.08,1154,69513.20,1154,,,,,2.99,1154
73715_40,2862,35187,73715,"Or2013_0513_CF_04","","",40.0,48.0,2.40,slot,true,5076357.27,14,39993.83,16,4.16,16,31.65,16,415.31,16,1381.94,16,691.98,16,0.81,16,0,16,0.22,14,11.84,16,1.31,16,228324.50,16,1,2,3.50,16,2,16
73715_40,2862,35187,73715,"Or2013_0513_CF_04","","",40.0,48.0,2.40,slot,false,1688925.30,495,11563.76,538,,,33.79,538,355.01,538,1992.21,538,660.55,538,1.46,538,,,0.28,495,,,1.10,538,73984.02,538,,,,,2.98,538
73715_42,2862,35187,73715,"Or2013_0513_CF_04","","",42.0,50.4,5.00,mw,true,1948453.58,30,53453.80,38,7.03,38,45.89,38,538.26,38,1489.83,38,713.91,38,1.21,38,0,38,0.27,30,9.78,38,1.50,38,260474.37,38,1,2,3.76,38,2.11,38
73715_42,2862,35187,73715,"Or2013_0513_CF_04","","",42.0,50.4,5.00,mw,false,1499083.30,1055,11339.52,1161,,,NaN,1161,345.52,1161,2008.57,1161,673.38,1161,1.61,1161,,,0.29,1055,,,1.09,1161,60795.26,1161,,,,,2.93,1161
73715_42,2862,35187,73715,"Or2013_0513_CF_04","","",42.0,50.4,2.40,slot,true,2489139.30,21,11506.28,23,5.36,23,44.96,23,556.26,23,1520.48,23,735.52,23,1.39,23,0,23,0.28,21,9.60,23,1.48,23,123244.96,23,1,2,3.65,23,2.09,23
73715_42,2862,35187,73715,"Or2013_0513_CF_04","","",42.0,50.4,2.40,slot,false,1645550.87,507,12365.52,570,,,NaN,570,316.52,570,1979.62,570,699.47,570,1.40,570,,,0.29,507,,,1.08,570,60370.50,570,,,,,2.81,570
73715_44,2862,35187,73715,"Or2013_0513_CF_04","","",44.0,52.8,5.00,mw,true,1296601.03,38,42665.22,44,4.66,44,40.61,44,492.48,44,1594.43,44,729.95,44,1.27,44,0,44,0.25,38,11.27,44,1.23,44,188639.68,44,1.20,10,3.11,44,2.23,44
73715_44,2862,35187,73715,"Or2013_0513_CF_04","","",44.0,52.8,5.00,mw,false,1606235.81,1075,25133.10,1166,,,NaN,1166,359.37,1166,1966.00,1166,664.37,1166,1.74,1166,,,0.29,1075,,,1.10,1166,79279.90,1166,,,,,2.88,1166
73715_44,2862,35187,73715,"Or2013_0513_CF_04","","",44.0,52.8,2.40,slot,true,1305852.48,21,71909.62,25,6.23,25,38.59,25,457.04,25,1552.47,25,704.14,25,1.40,25,0,25,0.22,21,10.50,25,1.32,25,294319.64,25,1.40,5,3.20,25,2.24,25
73715_44,2862,35187,73715,"Or2013_0513_CF_04","","",44.0,52.8,2.40,slot,false,1435725.46,486,42738.95,524,,,31.19,524,347.83,524,2253.65,524,688.35,524,1.76,524,,,0.30,486,,,1.09,524,105938.16,524,,,,,3.15,524
73715_46,2862,35187,73715,"Or2013_0513_CF_04","","",46.0,55.2,5.00,mw,true,2883418.42,33,15218.64,37,1.71,37,44.45,37,430.49,37,1513.34,37,709.37,37,1.43,37,0,37,0.23,33,12.54,37,1.05,37,143218.70,37,1.20,10,3.11,37,2.16,37
73715_46,2862,35187,73715,"Or2013_0513_CF_04","","",46.0,55.2,5.00,mw,false,1761042.47,1130,26098.58,1238,,,32.92,1238,361.09,1238,1996.58,1238,660.46,1238,1.64,1238,,,0.31,1130,,,1.09,1238,96223.71,1238,,,,,2.94,1238
73715_46,2862,35187,73715,"Or2013_0513_CF_04","","",46.0,55.2,2.40,slot,true,1202653.17,10,1823.83,12,2.63,12,51.71,12,455.42,12,1494.98,12,699.75,12,1.67,12,0,12,0.29,10,13.53,12,1,12,20732.67,12,1,5,3.42,12,2.17,12
73715_46,2862,35187,73715,"Or2013_0513_CF_04","","",46.0,55.2,2.40,slot,false,1994876.05,561,17890.57,611,,,34.21,611,372.45,611,1763.61,611,646.68,611,1.71,611,,,0.30,561,,,1.10,611,108510.10,611,,,,,2.70,611
73715_48,2862,35187,73715,"Or2013_0513_CF_04","","",48.0,57.6,5.00,mw,true,3781770.39,29,16807.71,36,3.65,36,52.45,36,426.31,36,1553.53,36,754.95,36,1.36,36,0,36,0.28,29,12.69,36,1.11,36,156721.67,36,1,5,3.67,36,2.08,36
73715_48,2862,35187,73715,"Or2013_0513_CF_04","","",48.0,57.6,5.00,mw,false,1719616.81,1095,17547.97,1263,,,NaN,1263,339.69,1263,2005.06,1263,660.39,1263,1.56,1263,,,0.31,1095,,,1.08,1263,104981.19,1263,,,,,2.96,1263
73715_48,2862,35187,73715,"Or2013_0513_CF_04","","",48.0,57.6,2.40,slot,true,7969978.83,12,35984.00,14,1.01,14,60.18,14,408.29,14,1479.40,14,740.71,14,1,14,0,14,0.23,12,13.17,14,1,14,332403,14,1,2,3.57,14,2,14
73715_48,2862,35187,73715,"Or2013_0513_CF_04","","",48.0,57.6,2.40,slot,false,1521280.09,543,11587.13,623,,,NaN,623,326.84,623,2127.47,623,665.10,623,1.55,623,,,0.32,543,,,1.07,623,69140.14,623,,,,,3.09,623
73715_50,2862,35187,73715,"Or2013_0513_CF_04","","",50.0,60.0,5.00,mw,true,2185274.40,34,8732.86,39,3.42,39,32.58,39,490.74,39,1600.81,39,753.69,39,1.18,39,0,39,0.29,34,12.67,39,1.31,39,73458.64,39,1.67,9,3.67,39,2.15,39
