row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
73377_6,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",6.0,7.2,5.00,mw,true,5533268.26,269,45869.75,277,1.70,277,40.64,277,407.74,277,1508.38,277,621.31,277,0.62,277,0,277,0.16,269,0.61,277,1.01,277,228152.48,277,1.16,136,4.19,277,2.48,277
73377_6,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",6.0,7.2,5.00,mw,false,1499999.65,342,16285.39,363,,,32.77,363,239.39,363,1877.65,363,644.40,363,0.91,363,,,0.19,342,,,1.04,363,63782.03,363,,,,,2.94,363
73377_6,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",6.0,7.2,2.40,slot,true,186315.99,56,2604.74,60,2.28,60,57.42,60,273.80,60,1578.10,60,594.73,60,0.20,60,0,60,0.17,56,1.71,60,1.07,60,13962.68,60,1.26,27,3.80,60,2.70,60
73377_6,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",6.0,7.2,2.40,slot,false,220022.50,145,2896.62,155,,,35.79,155,178.60,155,2016.06,155,694.03,155,0.54,155,,,0.20,145,,,1.06,155,10181.90,155,,,,,2.94,155
73377_8,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",8.0,9.6,5.00,mw,true,4282251.94,481,35454.20,511,1.44,511,35.52,511,411.50,511,1478.36,511,624.50,511,0.85,511,0,511,0.20,481,0.22,511,1.02,511,181277.92,511,1.22,208,4.27,511,2.40,511
73377_8,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",8.0,9.6,5.00,mw,false,1677764.25,702,21010.96,761,,,NaN,761,270.61,761,1871.90,761,632.54,761,1.07,761,,,0.23,702,,,1.06,761,89711.33,761,,,,,2.96,761
73377_8,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",8.0,9.6,2.40,slot,true,5604932.97,317,42105.99,334,1.50,334,34.73,334,433.46,334,1448.19,334,625.97,334,0.87,334,0,334,0.18,317,0.06,334,1.01,334,217298.48,334,1.17,139,4.33,334,2.35,334
73377_8,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",8.0,9.6,2.40,slot,false,2335509.31,388,22173.78,417,,,NaN,417,305.51,417,1726.43,417,600.99,417,1.28,417,,,0.21,388,,,1.05,417,98015.30,417,,,,,2.87,417
73377_10,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",10.0,12.0,5.00,mw,true,3911865.43,425,29981.77,481,1.19,481,32.82,481,395.21,481,1417.12,481,613.77,481,0.92,481,0,481,0.29,425,-0.22,481,1.06,481,175799.48,481,1.33,164,4.33,481,2.31,481
73377_10,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",10.0,12.0,5.00,mw,false,1285132.38,691,15916.79,773,,,NaN,773,276.30,773,2036.24,773,658.13,773,1.11,773,,,0.30,691,,,1.10,773,73641.92,773,,,,,3.03,773
73377_10,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",10.0,12.0,2.40,slot,true,2688261.39,200,36846.90,221,1.12,221,32.57,221,385.75,221,1432.98,221,616.08,221,0.91,221,0,221,0.30,200,-0.34,221,1.04,221,198615.72,221,1.36,80,4.26,221,2.33,221
73377_10,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",10.0,12.0,2.40,slot,false,929767.08,315,20570.90,355,,,35.84,355,261.61,355,2254.12,355,695.11,355,0.97,355,,,0.31,315,,,1.11,355,86633.37,355,,,,,3.19,355
73377_12,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",12.0,14.4,5.00,mw,true,2455702.23,360,31145.73,412,1.16,412,37.37,412,394.44,412,1470.82,412,627.88,412,0.75,412,0,412,0.33,360,0.01,412,1.10,412,170872.49,412,1.36,143,4.20,412,2.34,412
73377_12,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",12.0,14.4,5.00,mw,false,976597.15,661,8619.50,725,,,32.12,724,259.41,725,2207.21,725,706.33,725,0.95,724,,,0.31,661,,,1.13,725,37625.93,725,,,,,3.05,725
73377_12,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",12.0,14.4,2.40,slot,true,2316856.63,163,34710.40,192,1.32,192,41.60,192,402.64,192,1550.54,192,647.62,192,0.67,192,0,192,0.34,163,0.07,192,1.16,192,167771.84,192,1.43,69,4.19,192,2.39,192
73377_12,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",12.0,14.4,2.40,slot,false,1308335.52,314,6142.06,340,,,31.06,339,251.21,340,2130.17,340,678.15,340,0.94,339,,,0.31,314,,,1.14,340,28423.63,340,,,,,3.04,340
73377_14,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",14.0,16.8,5.00,mw,true,2567645.52,350,29176.79,395,1.27,395,40.26,395,394.43,395,1498.33,395,655.27,395,0.98,395,0,395,0.29,350,0.41,395,1.07,395,155466.76,395,1.26,98,4.09,395,2.29,395
73377_14,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",14.0,16.8,5.00,mw,false,1312618.65,747,8940.64,807,,,31.61,806,254.63,807,2438.00,807,752.99,807,0.96,806,,,0.29,747,,,1.09,807,40988.51,807,,,,,3.13,807
73377_14,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",14.0,16.8,2.40,slot,true,3054449.66,152,31899.45,173,1.09,173,38.39,173,385.32,173,1424.04,173,638.95,173,0.96,173,0,173,0.29,152,0.37,173,1.04,173,196969.31,173,1.08,39,4.05,173,2.24,173
73377_14,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",14.0,16.8,2.40,slot,false,1021804.18,356,8338.14,384,,,30.10,384,257.10,384,2504.56,384,775.01,384,0.90,384,,,0.29,356,,,1.11,384,34618.31,384,,,,,3.16,384
73377_16,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",16.0,19.2,5.00,mw,true,2904742.87,379,33708.72,423,1.36,423,37.03,423,387.14,423,1447.65,423,649.04,423,1.13,423,0,423,0.27,379,0.65,423,1.04,423,135452.25,423,1.05,75,4.19,423,2.25,423
73377_16,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",16.0,19.2,5.00,mw,false,997575.96,748,6618.49,829,,,29.89,829,260.16,829,2605.43,829,762.78,829,1.05,829,,,0.27,748,,,1.07,829,32558.87,829,,,,,3.24,829
73377_16,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",16.0,19.2,2.40,slot,true,1996673.01,191,37008.84,212,1.35,212,34.99,212,385.02,212,1436.87,212,644.09,212,1.20,212,0,212,0.27,191,0.57,212,1.06,212,109217.33,212,1.09,43,4.22,212,2.25,212
73377_16,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",16.0,19.2,2.40,slot,false,1048171.10,356,8476.92,401,,,31.87,401,252.35,401,2376.13,401,742.55,401,1.13,401,,,0.28,356,,,1.05,401,41309.80,401,,,,,3.01,401
73377_18,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",18.0,21.6,5.00,mw,true,2715322.66,374,30172.24,415,1.06,415,35.02,415,379.89,415,1404.14,415,638.48,415,1.23,415,0,415,0.27,374,0.64,415,1.04,415,92905.63,415,1.06,71,4.40,415,2.21,415
73377_18,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",18.0,21.6,5.00,mw,false,667453.79,764,4285.09,838,,,26.34,838,274.10,838,2898.15,838,772.08,838,1.29,838,,,0.28,764,,,1.08,838,31907.14,838,,,,,3.52,838
73377_18,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",18.0,21.6,2.40,slot,true,3549017.89,178,15256.85,196,1.12,196,33.68,196,386.84,196,1433.00,196,639.37,196,1.13,196,0,196,0.26,178,0.86,196,1.01,196,67970.15,196,1,31,4.49,196,2.26,196
73377_18,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",18.0,21.6,2.40,slot,false,685662.64,389,4342.46,420,,,25.31,420,277.10,420,2945.76,420,763.60,420,1.28,420,,,0.26,389,,,1.06,420,33255.81,420,,,,,3.61,420
73377_20,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",20.0,24.0,5.00,mw,true,3571784.84,327,30746.92,357,0.85,357,34.67,357,388.94,357,1388.88,357,642.69,357,1.21,357,0,357,0.27,327,0.25,357,1.07,357,143114.44,357,1.08,51,4.46,357,2.16,357
73377_20,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",20.0,24.0,5.00,mw,false,713854.88,773,4160.25,841,,,25.16,841,248.58,841,3284.99,841,835.91,841,1.25,841,,,0.31,773,,,1.08,841,34865.06,841,,,,,3.66,841
73377_20,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",20.0,24.0,2.40,slot,true,3539106.18,158,26921.97,175,0.68,175,35.91,175,389.31,175,1364.18,175,648.78,175,1.30,175,0,175,0.27,158,0.13,175,1.08,175,122453.61,175,1.19,21,4.46,175,2.10,175
73377_20,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",20.0,24.0,2.40,slot,false,680906.48,365,3629.74,397,,,26.01,397,250.99,397,3408.74,397,859.42,397,1.28,397,,,0.32,365,,,1.10,397,31008.48,397,,,,,3.71,397
73377_22,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",22.0,26.4,5.00,mw,true,3179493.65,321,31627.92,361,0.86,361,36.81,361,408.39,361,1449.90,361,666.67,361,1.19,361,0,361,0.28,321,0.40,361,1.10,361,163769.82,361,1,54,4.29,361,2.19,361
73377_22,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",22.0,26.4,5.00,mw,false,818072.67,757,6017.35,829,,,28.44,829,237.39,829,2954.33,829,820.36,829,1.16,829,,,0.31,757,,,1.04,829,37723.09,829,,,,,3.35,829
73377_22,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",22.0,26.4,2.40,slot,true,3039587.97,158,42521.26,172,1.11,172,37.20,172,400.41,172,1445.74,172,669.88,172,1.03,172,0,172,0.30,158,0.31,172,1.10,172,217312.77,172,1,33,4.22,172,2.16,172
73377_22,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",22.0,26.4,2.40,slot,false,907392.55,365,6095.59,396,,,27.22,396,228.32,396,3116.57,396,820.92,396,1.08,396,,,0.32,365,,,1.03,396,36595.17,396,,,,,3.53,396
73377_24,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",24.0,28.8,5.00,mw,true,2150966.58,342,23258.46,381,0.93,381,36.25,381,385.78,381,1568.51,381,676.47,381,1.00,381,0,381,0.30,342,0.43,381,1.04,381,122272.63,381,1.08,79,4.37,381,2.35,381
73377_24,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",24.0,28.8,5.00,mw,false,697740.28,748,5291.84,828,,,30.54,828,230.74,828,2508.45,828,776.68,828,1.19,828,,,0.30,748,,,1.04,828,33443.24,828,,,,,3.09,828
73377_24,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",24.0,28.8,2.40,slot,true,2259576.12,159,22131.25,180,0.63,180,34.22,180,406.29,180,1564.76,180,679.06,180,1.16,180,0,180,0.30,159,0.60,180,1.05,180,107463.60,180,1,33,4.22,180,2.34,180
73377_24,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",24.0,28.8,2.40,slot,false,660214.13,361,5383.83,399,,,32.94,399,247.09,399,2256.22,399,754.80,399,1.30,399,,,0.29,361,,,1.06,399,37302.92,399,,,,,2.89,399
73377_26,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",26.0,31.2,5.00,mw,true,1442838.72,367,19955.46,408,1.06,408,35.32,408,370.90,408,1576.54,408,684.31,408,0.99,408,0,408,0.30,367,0.48,408,1.04,408,99654.16,408,1.07,85,4.56,408,2.34,408
73377_26,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",26.0,31.2,5.00,mw,false,410181.04,721,1259.76,805,,,30.04,805,214.55,805,2095.05,805,726.94,805,1.21,805,,,0.29,721,,,1.05,805,8900.04,805,,,,,2.79,805
73377_26,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",26.0,31.2,2.40,slot,true,990309.55,170,17689.12,196,1.57,196,37.12,196,343.88,196,1628.47,196,682.86,196,1,196,0,196,0.30,170,0.69,196,1.02,196,99051.49,196,1.14,44,4.49,196,2.43,196
73377_26,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",26.0,31.2,2.40,slot,false,335255.45,334,1062.85,388,,,27.18,388,213.66,388,2211.65,388,747.51,388,1.02,388,,,0.30,334,,,1.04,388,7684.37,388,,,,,2.85,388
73377_28,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",28.0,33.6,5.00,mw,true,1009126.70,344,14515.18,386,1.17,386,34.33,386,367.51,386,1559.02,386,703.83,386,0.87,386,0,386,0.30,344,0.81,386,1.07,386,88335.74,386,1.06,71,4.46,386,2.26,386
73377_28,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",28.0,33.6,5.00,mw,false,492730.07,727,2290.96,809,,,28.82,809,206.42,809,1997.78,809,717.19,809,1.06,809,,,0.31,727,,,1.04,809,12551.06,809,,,,,2.73,809
73377_28,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",28.0,33.6,2.40,slot,true,1062179.92,185,13161.35,197,0.67,197,33.52,197,374.32,197,1537.60,197,716.00,197,0.90,197,0,197,0.29,185,0.60,197,1.09,197,63342.02,197,1,30,4.59,197,2.18,197
73377_28,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",28.0,33.6,2.40,slot,false,333122.86,338,994.12,370,,,29.00,370,202.04,370,1935.78,370,715.91,370,1.16,370,,,0.31,338,,,1.03,370,7215.56,370,,,,,2.65,370
73377_30,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",30.0,36.0,5.00,mw,true,1188545.76,287,9545.70,319,1.42,319,34.00,319,365.13,319,1553.87,319,691.00,319,0.90,319,0,319,0.30,287,0.79,319,1.09,319,79575.40,319,1.03,63,4.46,319,2.28,319
73377_30,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",30.0,36.0,5.00,mw,false,574370.90,771,3012.75,851,,,26.16,851,183.14,851,2456.26,851,777.56,851,0.96,851,,,0.32,771,,,1.03,851,15588.36,851,,,,,3.04,851
73377_30,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",30.0,36.0,2.40,slot,true,1281428.06,127,11939.33,141,2.03,141,29.86,141,364.50,141,1575.85,141,683.22,141,0.73,141,0,141,0.30,127,1.02,141,1.08,141,110038.43,141,1.06,34,4.42,141,2.35,141
73377_30,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",30.0,36.0,2.40,slot,false,631795.99,399,3272.93,433,,,28.33,433,177.54,433,2416.01,433,776.35,433,1.03,433,,,0.31,399,,,1.03,433,15595.32,433,,,,,3.00,433
73377_32,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",32.0,38.4,5.00,mw,true,1456667.93,287,13277.45,316,1.61,316,33.17,316,348.40,316,1588.82,316,681.47,316,1.06,316,0,316,0.30,287,0.78,316,1.05,316,101572.55,316,1,82,4.15,316,2.35,316
73377_32,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",32.0,38.4,5.00,mw,false,510459.88,794,3236.36,869,,,22.33,869,180.17,869,2980.76,869,824.51,869,0.97,869,,,0.32,794,,,1.02,869,18820.00,869,,,,,3.43,869
73377_32,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",32.0,38.4,2.40,slot,true,1572981.40,149,12400.35,163,1.58,163,31.46,163,336.31,163,1614.31,163,680.13,163,1.26,163,0,163,0.28,149,0.67,163,1.07,163,116562.63,163,1,35,4.24,163,2.38,163
73377_32,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",32.0,38.4,2.40,slot,false,520404.33,363,3051.53,403,,,19.37,403,177.77,403,3153.19,403,846.04,403,0.92,403,,,0.31,363,,,1.02,403,17507.00,403,,,,,3.52,403
73377_34,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",34.0,40.8,5.00,mw,true,2108215.04,310,13945.41,339,1.60,339,34.93,339,344.12,339,1666.22,339,705.65,339,1.13,339,0,339,0.32,310,0.70,339,1.06,339,92639.15,339,1,82,4.16,339,2.40,339
73377_34,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",34.0,40.8,5.00,mw,false,554131.70,788,3960.91,877,,,23.15,877,201.96,877,2824.29,877,807.35,877,1.05,877,,,0.32,788,,,1.02,877,21966.16,877,,,,,3.32,877
73377_34,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",34.0,40.8,2.40,slot,true,1040802.66,118,11760.44,137,1.90,137,40.07,137,378.43,137,1570.05,137,680.69,137,1.13,137,0,137,0.34,118,0.89,137,1.09,137,56974.48,137,1,43,4.03,137,2.34,137
73377_34,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",34.0,40.8,2.40,slot,false,594264.56,382,5148.95,435,,,24.12,435,218.52,435,2886.64,435,799.09,435,1.11,435,,,0.33,382,,,1.04,435,28716.62,435,,,,,3.43,435
73377_36,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",36.0,43.2,5.00,mw,true,2945039.76,317,31651.07,363,1.36,363,34.37,363,353.39,363,1766.15,363,730.58,363,1.05,363,0,363,0.33,317,0.88,363,1.05,363,197347.52,363,1.06,101,4.48,363,2.45,363
73377_36,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",36.0,43.2,5.00,mw,false,369801.74,729,1679.71,834,,,26.32,834,204.79,834,2311.97,834,749.66,834,1.14,834,,,0.33,729,,,1.03,834,10749.21,834,,,,,3.03,834
73377_36,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",36.0,43.2,2.40,slot,true,4860989.61,164,54682.97,175,0.86,175,40.54,175,316.81,175,1761.18,175,741.78,175,1.05,175,0,175,0.32,164,0.60,175,1.03,175,327704.41,175,1.05,38,4.47,175,2.41,175
73377_36,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",36.0,43.2,2.40,slot,false,366405.28,353,866.04,411,,,26.76,411,181.82,411,2188.44,411,747.85,411,1.00,411,,,0.33,353,,,1.02,411,6776.96,411,,,,,2.92,411
73377_38,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",38.0,45.6,5.00,mw,true,2097757.21,307,29068.73,362,0.87,362,29.60,362,362.70,362,1851.17,362,764.89,362,1.02,362,0,362,0.32,307,0.65,362,1.07,362,186164.55,362,1.06,95,4.43,362,2.46,362
73377_38,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",38.0,45.6,5.00,mw,false,319628.77,706,1523.80,793,,,26.29,793,197.49,793,2066.28,793,728.10,793,1.14,793,,,0.32,706,,,1.04,793,10699.98,793,,,,,2.86,793
73377_38,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",38.0,45.6,2.40,slot,true,968664.95,151,10818.54,187,1.02,187,24.23,187,385.19,187,1840.77,187,756.19,187,0.99,187,0,187,0.33,151,0.83,187,1.05,187,79443.81,187,1.09,46,4.58,187,2.47,187
73377_38,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",38.0,45.6,2.40,slot,false,267975.89,342,1587.44,372,,,28.93,372,221.95,372,1980.40,372,699.41,372,1.31,372,,,0.34,342,,,1.04,372,12864.86,372,,,,,2.85,372
73377_40,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",40.0,48.0,5.00,mw,true,964856.40,307,7046.18,345,0.99,345,27.83,345,376.97,345,1920.01,345,797.46,345,1.07,345,0,345,0.33,307,0.69,345,1.08,345,61778.11,345,1.02,90,4.30,345,2.44,345
73377_40,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",40.0,48.0,5.00,mw,false,371326.58,701,3538.04,785,,,27.30,785,214.83,785,2010.18,785,744.14,785,1.24,785,,,0.31,701,,,1.04,785,18450.55,785,,,,,2.73,785
73377_40,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",40.0,48.0,2.40,slot,true,748642.55,149,4168.07,161,0.79,161,27.94,161,385.77,161,1957.64,161,822.91,161,1.13,161,0,161,0.32,149,0.70,161,1.07,161,44589.98,161,1,47,4.20,161,2.42,161
73377_40,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",40.0,48.0,2.40,slot,false,424566.82,335,2418.85,376,,,26.10,376,222.14,376,2028.69,376,754.53,376,1.17,376,,,0.30,335,,,1.04,376,15399.28,376,,,,,2.72,376
73377_42,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",42.0,50.4,5.00,mw,true,943837.78,303,8905.85,345,1.23,345,27.88,345,357.21,345,1973.43,345,801.41,345,1.10,345,0,345,0.35,303,1.01,345,1.05,345,69852.51,345,1.11,108,4.30,345,2.51,345
73377_42,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",42.0,50.4,5.00,mw,false,438815.52,702,4023.85,777,,,26.73,777,206.80,777,2101.91,777,762.73,777,1.35,777,,,0.33,702,,,1.04,777,21607.78,777,,,,,2.79,777
73377_42,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",42.0,50.4,2.40,slot,true,1105985.54,159,12143.78,185,1.47,185,26.57,185,356.10,185,1939.60,185,782.01,185,0.96,185,0,185,0.35,159,0.99,185,1.08,185,88773.39,185,1.14,57,4.38,185,2.53,185
73377_42,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",42.0,50.4,2.40,slot,false,411321.07,313,5550.30,343,,,27.67,343,191.20,343,2110.41,343,777.06,343,1.32,343,,,0.32,313,,,1.06,343,22992.86,343,,,,,2.75,343
73377_44,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",44.0,52.8,5.00,mw,true,969187.87,281,9795.94,331,1.38,331,30.08,331,348.20,331,1932.66,331,790.64,331,1.16,331,0,331,0.32,281,0.93,331,1.07,331,68190.15,331,1.19,86,4.27,331,2.49,331
73377_44,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",44.0,52.8,5.00,mw,false,365179.77,699,2240.56,788,,,25.07,788,188.06,788,2280.66,788,784.33,788,1.41,788,,,0.34,699,,,1.03,788,14936.54,788,,,,,2.93,788
73377_44,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",44.0,52.8,2.40,slot,true,678745.82,118,4924.43,137,1.67,137,29.28,137,339.04,137,1935.44,137,783.94,137,1.32,137,0,137,0.30,118,1.15,137,1.06,137,37554.91,137,1.11,35,4.10,137,2.52,137
73377_44,2862,34987,73377,"Or2013_0502_CF_02","LCMS pre-repair of nano acquity","",44.0,52.8,2.40,slot,false,434132.52,350,2951.76,405,,,24.83,405,206.02,405,2260.97,405,762.05,405,1.44,405,,,0.35,350,,,1.03,405,20402.68,405,,,,,3.00,405
