row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
73258_0,2862,34910,73258,"Or2013_0430_CF_06","20 uL of analyte (Std Prep)","4.0",0.0,0.0,5.00,mw,true,14065.99,50,194.77,54,2.87,54,42.27,54,97.26,54,1349.08,54,628.65,54,-0.04,54,0,54,0.32,50,1.70,54,1.02,54,1820.70,54,1.40,5,3.52,54,2.17,54
73258_0,2862,34910,73258,"Or2013_0430_CF_06","20 uL of analyte (Std Prep)","4.0",0.0,0.0,5.00,mw,false,12583.15,112,221.40,130,,,37.97,130,86.56,130,2091.92,130,738.54,130,0.54,130,,,0.30,112,,,1,130,1693.17,130,,,,,2.82,130
73258_0,2862,34910,73258,"Or2013_0430_CF_06","20 uL of analyte (Std Prep)","4.0",0.0,0.0,2.40,slot,true,9522.24,24,151.71,26,2.95,26,50.79,26,87.04,26,1288.35,26,607.59,26,-0.15,26,0,26,0.35,24,0.02,26,1,26,1427.42,26,1.50,4,3.54,26,2.15,26
73258_0,2862,34910,73258,"Or2013_0430_CF_06","20 uL of analyte (Std Prep)","4.0",0.0,0.0,2.40,slot,false,5754.83,71,109.76,84,,,42.62,84,62.43,84,1999.58,84,713.61,84,0.26,84,,,0.32,71,,,1,84,883.46,84,,,,,2.77,84
73258_2,2862,34910,73258,"Or2013_0430_CF_06","20 uL of analyte (Std Prep)","4.0",2.0,2.4,5.00,mw,true,29150.50,60,340.32,64,2.57,64,38.35,64,126.23,64,1334.97,64,628.92,64,0.22,64,0,64,0.28,60,1.89,64,1.02,64,3148.13,64,1.40,5,3.75,64,2.14,64
73258_2,2862,34910,73258,"Or2013_0430_CF_06","20 uL of analyte (Std Prep)","4.0",2.0,2.4,5.00,mw,false,15991.63,129,325.46,154,,,39.57,154,98.40,154,2022.04,154,718.77,154,0.64,154,,,0.28,129,,,1.01,154,2186.75,154,,,,,2.78,154
73258_2,2862,34910,73258,"Or2013_0430_CF_06","20 uL of analyte (Std Prep)","4.0",2.0,2.4,2.40,slot,true,42236.01,36,469.36,38,2.32,38,29.84,38,153.05,38,1366.86,38,643.51,38,0.47,38,0,38,0.24,36,3.17,38,1.03,38,4325.45,38,1,1,3.89,38,2.13,38
73258_2,2862,34910,73258,"Or2013_0430_CF_06","20 uL of analyte (Std Prep)","4.0",2.0,2.4,2.40,slot,false,28522.88,58,584.31,70,,,35.92,70,141.56,70,2048.98,70,724.96,70,1.09,70,,,0.23,58,,,1.03,70,3750.70,70,,,,,2.79,70
73258_4,2862,34910,73258,"Or2013_0430_CF_06","20 uL of analyte (Std Prep)","4.0",4.0,4.8,5.00,mw,true,71657.32,19,763.76,19,1.49,19,26.64,19,227,19,1350.39,19,638.75,19,0.79,19,0,19,0.13,19,2.94,19,1.05,19,7384,19,1,1,4.68,19,2.11,19
73258_4,2862,34910,73258,"Or2013_0430_CF_06","20 uL of analyte (Std Prep)","4.0",4.0,4.8,5.00,mw,false,34262.10,48,682.17,61,,,NaN,61,142.39,61,2308.72,61,752.35,61,1.28,61,,,0.16,48,,,1.03,61,4152.08,61,,,,,2.93,61
