row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
73257_4,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",4.0,4.8,2.40,slot,true,3503.04,1,122.47,1,0,1,0,1,48,1,931.44,1,466.73,1,0,1,0,1,0.14,1,6.10,1,1,1,763,1,,,4,1,2,1
73257_4,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",4.0,4.8,2.40,slot,false,7725.62,8,401.40,12,,,85.01,12,40.92,12,2457.03,12,978.26,12,1.67,12,,,0.34,8,,,1.33,12,1402.92,12,,,,,2.33,12
73257_6,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",6.0,7.2,5.00,mw,true,14080465.14,148,81443.67,152,0.29,152,39.43,152,390.86,152,1694.28,152,678.38,152,0.78,152,0,152,0.16,148,0.08,152,1.01,152,539249.27,152,1.21,68,4.93,152,2.57,152
73257_6,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",6.0,7.2,5.00,mw,false,3098681.18,417,20612.53,446,,,27.34,446,168.49,446,2424.59,446,778.34,446,0.86,446,,,0.19,417,,,1.02,446,84899.06,446,,,,,3.16,446
73257_6,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",6.0,7.2,2.40,slot,true,257672.24,26,4228.16,30,0.61,30,41.84,30,220.53,30,1481.02,30,629.13,30,0.63,30,0,30,0.18,26,1.11,30,1,30,20545.83,30,1,4,5,30,2.37,30
73257_6,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",6.0,7.2,2.40,slot,false,76461.44,165,1223.89,179,,,27.53,179,104.66,179,2688.72,179,809.08,179,0.56,179,,,0.22,165,,,1.03,179,9200.14,179,,,,,3.35,179
73257_8,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",8.0,9.6,5.00,mw,true,10175890.61,382,64424.20,405,0.75,405,31.94,405,397.81,405,1576.78,405,661.05,405,1.17,405,0,405,0.19,382,-0.27,405,1.03,405,427392.75,405,1.35,123,4.63,405,2.40,405
73257_8,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",8.0,9.6,5.00,mw,false,3433306.72,924,33212.74,967,,,30.21,967,231.65,967,2203.50,967,722.70,967,1.09,967,,,0.22,924,,,1.03,967,132082.53,967,,,,,3.06,967
73257_8,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",8.0,9.6,2.40,slot,true,12806959.21,244,75099.47,250,0.60,250,32.69,250,432.16,250,1664.18,250,678.13,250,1,250,0,250,0.18,244,-0.42,250,1.03,250,492238.72,250,1.32,111,4.64,250,2.48,250
73257_8,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",8.0,9.6,2.40,slot,false,4431087.59,477,27231.75,499,,,30.32,499,241.82,499,2146.11,499,727.83,499,1.04,499,,,0.20,477,,,1.02,499,118399.97,499,,,,,3.00,499
73257_10,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",10.0,12.0,5.00,mw,true,10122968.13,441,96449.58,487,1.15,487,31.67,487,417.25,487,1522.07,487,658.97,487,1.12,487,0,487,0.23,441,-0.52,487,1.04,487,524276.74,487,1.31,139,4.51,487,2.31,487
73257_10,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",10.0,12.0,5.00,mw,false,3020579.32,1025,33606.15,1079,,,31.69,1079,284.39,1079,1971.77,1079,674.19,1079,1.24,1079,,,0.25,1025,,,1.05,1079,144984.64,1079,,,,,2.91,1079
73257_10,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",10.0,12.0,2.40,slot,true,9633652.73,189,108380.38,211,1.03,211,30.95,211,396.24,211,1488.82,211,655.59,211,1.25,211,0,211,0.23,189,-0.64,211,1.05,211,533561.54,211,1.48,33,4.48,211,2.27,211
73257_10,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",10.0,12.0,2.40,slot,false,3322170.19,519,50298.66,544,,,30.14,544,283.52,544,2011.85,544,663.38,544,1.31,544,,,0.26,519,,,1.06,544,205887.79,544,,,,,2.98,544
73257_12,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",12.0,14.4,5.00,mw,true,10207283.62,361,121443.54,414,1.44,414,34.27,414,416.46,414,1488.35,414,671.64,414,0.99,414,0,414,0.27,361,-0.64,414,1.05,414,592790.54,414,1.11,105,4.47,414,2.22,414
73257_12,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",12.0,14.4,5.00,mw,false,2147309.58,997,32002.14,1060,,,29.88,1060,307.49,1060,2047.61,1060,679.89,1060,1.21,1060,,,0.28,997,,,1.08,1060,152053.00,1060,,,,,2.94,1060
73257_12,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",12.0,14.4,2.40,slot,true,9962671.78,174,126079.07,199,1.65,199,35.91,199,425.76,199,1471.94,199,664.52,199,1.11,199,0,199,0.30,174,-0.62,199,1.05,199,704538.60,199,1,55,4.48,199,2.21,199
73257_12,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",12.0,14.4,2.40,slot,false,1313994.19,458,8009.24,497,,,30.06,497,311.49,497,1905.34,497,665.12,497,1.28,497,,,0.28,458,,,1.06,497,51638.61,497,,,,,2.82,497
73257_14,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",14.0,16.8,5.00,mw,true,8027454.20,408,100149.45,444,1.79,444,30.21,444,401.94,444,1501.93,444,672.05,444,1.29,444,0,444,0.25,408,-0.48,444,1.02,444,485598.05,444,1.09,102,4.40,444,2.25,444
73257_14,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",14.0,16.8,5.00,mw,false,2226972.71,1034,18278.22,1097,,,25.28,1097,332.55,1097,2558.01,1097,699.90,1097,1.40,1097,,,0.26,1034,,,1.11,1097,119253.95,1097,,,,,3.49,1097
73257_14,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",14.0,16.8,2.40,slot,true,6491553.87,204,83273.79,227,1.90,227,30.55,227,396.78,227,1558.53,227,692.09,227,1.07,227,0,227,0.24,204,-0.41,227,1.01,227,466820.78,227,1.11,62,4.31,227,2.28,227
73257_14,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",14.0,16.8,2.40,slot,false,2614666.67,500,22313.01,519,,,27.77,519,328.26,519,2529.13,519,715.92,519,1.41,519,,,0.26,500,,,1.11,519,144848.37,519,,,,,3.39,519
73257_16,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",16.0,19.2,5.00,mw,true,8100106.69,417,81939.86,438,1.67,438,30.98,438,394.28,438,1519.30,438,667.18,438,1.41,438,0,438,0.23,417,-0.23,438,1.01,438,405941.86,438,1.04,115,4.55,438,2.29,438
73257_16,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",16.0,19.2,5.00,mw,false,2717945.57,1051,15764.78,1124,,,21.64,1124,288.82,1124,2809.85,1124,740.97,1124,1.42,1124,,,0.26,1051,,,1.09,1124,87896.88,1124,,,,,3.61,1124
73257_16,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",16.0,19.2,2.40,slot,true,7769392.13,193,85515.26,197,1.64,197,27.38,197,396.99,197,1465.06,197,642.79,197,1.55,197,0,197,0.23,193,-0.30,197,1.01,197,272965.09,197,1.04,46,4.64,197,2.29,197
73257_16,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",16.0,19.2,2.40,slot,false,2755025.58,522,18224.90,561,,,20.67,561,311.31,561,2895.43,561,724.31,561,1.50,561,,,0.25,522,,,1.12,561,108962.11,561,,,,,3.81,561
73257_18,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",18.0,21.6,5.00,mw,true,8462830.11,346,56118.64,360,1.06,360,29.58,360,375.20,360,1543.36,360,670.14,360,1.19,360,0,360,0.25,346,-0.16,360,1.01,360,322799.16,360,1,81,4.71,360,2.30,360
73257_18,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",18.0,21.6,5.00,mw,false,2542242.98,1038,10361.06,1125,,,21.82,1125,233.17,1125,2783.16,1125,812.27,1125,1.23,1125,,,0.28,1038,,,1.04,1125,57332.45,1125,,,,,3.23,1125
73257_18,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",18.0,21.6,2.40,slot,true,9554497.25,184,56555.27,191,0.94,191,32.46,191,378.52,191,1566.53,191,680.09,191,1.29,191,0,191,0.24,184,0.19,191,1.02,191,396814.40,191,1,38,4.73,191,2.30,191
73257_18,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",18.0,21.6,2.40,slot,false,2561615.02,487,8300.72,518,,,20.83,518,213.25,518,2654.04,518,810.49,518,1.12,518,,,0.28,487,,,1.04,518,43500.99,518,,,,,3.07,518
73257_20,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",20.0,24.0,5.00,mw,true,5862374.87,331,40776.44,360,1.13,360,27.48,360,377.04,360,1629.92,360,693.05,360,1.23,360,0,360,0.25,331,-0.01,360,1.05,360,246123.80,360,1.06,89,4.60,360,2.36,360
73257_20,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",20.0,24.0,5.00,mw,false,2373567.66,1020,18010.86,1104,,,23.17,1104,243.82,1104,2801.33,1104,813.73,1104,1.28,1104,,,0.28,1020,,,1.04,1104,87413.35,1104,,,,,3.26,1104
73257_20,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",20.0,24.0,2.40,slot,true,7040440.36,181,51660.69,190,1.33,190,28.51,190,381.19,190,1580.47,190,684.79,190,1.23,190,0,190,0.25,181,-0.43,190,1.05,190,253862.92,190,1.10,49,4.56,190,2.31,190
73257_20,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",20.0,24.0,2.40,slot,false,2042957.25,491,13003.18,538,,,22.92,538,251.69,538,2953.67,538,839.44,538,1.40,538,,,0.27,491,,,1.02,538,78959.61,538,,,,,3.31,538
73257_22,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",22.0,26.4,5.00,mw,true,3781308.67,333,32102.89,372,1.28,372,27.58,372,385.59,372,1614.77,372,694.97,372,1.27,372,0,372,0.24,333,0.32,372,1.05,372,196862.91,372,1.09,81,4.55,372,2.34,372
73257_22,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",22.0,26.4,5.00,mw,false,2236459.73,978,23938.21,1060,,,24.32,1060,261.42,1060,2786.55,1060,781.57,1060,1.33,1060,,,0.29,978,,,1.05,1060,96127.00,1060,,,,,3.41,1060
73257_22,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",22.0,26.4,2.40,slot,true,3219269.39,139,33898.73,160,1.19,160,28.71,160,366.11,160,1679.59,160,699.60,160,1.20,160,0,160,0.26,139,0.66,160,1.06,160,221141.66,160,1.06,31,4.52,160,2.44,160
73257_22,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",22.0,26.4,2.40,slot,false,2550469.86,481,25772.57,520,,,24.50,520,261.78,520,2765.83,520,767.02,520,1.34,520,,,0.28,481,,,1.05,520,111738.37,520,,,,,3.45,520
73257_24,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",24.0,28.8,5.00,mw,true,3211858.52,301,31107.82,333,1.21,333,26.84,333,385.93,333,1653.58,333,705.03,333,1.28,333,0,333,0.26,301,0.27,333,1.05,333,194452.73,333,1.07,59,4.55,333,2.37,333
73257_24,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",24.0,28.8,5.00,mw,false,1937679.59,937,29791.43,1031,,,24.30,1031,264.32,1031,2795.79,1031,789.39,1031,1.28,1031,,,0.29,937,,,1.07,1031,80402.64,1031,,,,,3.40,1031
73257_24,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",24.0,28.8,2.40,slot,true,3076733.91,144,38169.79,162,1.33,162,25.92,162,393.85,162,1610.50,162,716.33,162,1.17,162,0,162,0.27,144,0.34,162,1.05,162,247678.19,162,1.07,30,4.59,162,2.27,162
73257_24,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",24.0,28.8,2.40,slot,false,1628287.37,429,44642.14,477,,,24.77,477,247.49,477,2986.28,477,796.88,477,1.02,477,,,0.30,429,,,1.06,477,98398.17,477,,,,,3.61,477
73257_26,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",26.0,31.2,5.00,mw,true,4206173.05,292,29972.90,323,1.15,323,29.25,323,398.58,323,1652.78,323,714.97,323,1.46,323,0,323,0.26,292,0.07,323,1.06,323,233712.37,323,1.05,80,4.58,323,2.33,323
73257_26,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",26.0,31.2,5.00,mw,false,2033132.27,938,21979.45,1027,,,26.18,1027,269.02,1027,2594.40,1027,783.74,1027,1.36,1027,,,0.27,938,,,1.08,1027,63967.69,1027,,,,,3.19,1027
73257_26,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",26.0,31.2,2.40,slot,true,3565750.97,123,23327.39,137,0.95,137,27.80,137,424.12,137,1623.39,137,703.57,137,1.42,137,0,137,0.26,123,0.17,137,1.05,137,190383.65,137,1.06,35,4.74,137,2.31,137
73257_26,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",26.0,31.2,2.40,slot,false,1852084.18,461,5014.22,512,,,27.72,512,282.56,512,2431.04,512,772.77,512,1.61,512,,,0.27,461,,,1.10,512,39901.30,512,,,,,3.03,512
73257_28,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",28.0,33.6,5.00,mw,true,6743815.45,278,38424.68,318,0.88,318,32.56,318,377.72,318,1660.10,318,729.52,318,1.28,318,0,318,0.26,278,0.28,318,1.06,318,365770.84,318,1.02,83,4.62,318,2.29,318
73257_28,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",28.0,33.6,5.00,mw,false,2121580.73,970,15729.86,1042,,,28.33,1042,251.65,1042,2603.82,1042,780.25,1042,1.19,1042,,,0.28,970,,,1.08,1042,58442.65,1042,,,,,3.17,1042
73257_28,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",28.0,33.6,2.40,slot,true,7424332.58,166,29720.65,187,0.80,187,29.87,187,363.70,187,1672.32,187,716.64,187,1.52,187,0,187,0.24,166,0.09,187,1.05,187,261837.45,187,1,48,4.40,187,2.35,187
73257_28,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",28.0,33.6,2.40,slot,false,2550195.07,463,8052.19,481,,,25.02,481,262.08,481,2576.64,481,779.86,481,1.21,481,,,0.26,463,,,1.09,481,46059.45,481,,,,,3.11,481
73257_30,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",30.0,36.0,5.00,mw,true,9913369.36,250,96860.93,293,0.91,293,38.43,293,373.91,293,1733.90,293,739.52,293,1.18,293,0,293,0.27,250,0.39,293,1.04,293,673214.49,293,1,77,4.75,293,2.36,293
73257_30,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",30.0,36.0,5.00,mw,false,1859801.60,987,23832.77,1052,,,26.14,1052,230.93,1052,2618.74,1052,797.22,1052,1.09,1052,,,0.30,987,,,1.06,1052,71965.25,1052,,,,,3.13,1052
73257_30,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",30.0,36.0,2.40,slot,true,7215947.03,104,57236.54,125,0.89,125,41.22,125,366.47,125,1808.12,125,776.99,125,0.93,125,0,125,0.28,104,0.53,125,1.06,125,459626.30,125,1,32,4.94,125,2.34,125
73257_30,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",30.0,36.0,2.40,slot,false,1859494.56,452,39687.54,497,,,28.37,497,214.65,497,2675.50,497,822.89,497,1.02,497,,,0.31,452,,,1.06,497,97307.45,497,,,,,3.12,497
73257_32,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",32.0,38.4,5.00,mw,true,9716700.98,237,107579.91,284,0.98,284,42.44,284,381.59,284,1822.02,284,766.04,284,1.03,284,0,284,0.29,237,0.46,284,1.04,284,670569.14,284,1,64,4.82,284,2.40,284
73257_32,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",32.0,38.4,5.00,mw,false,1264147.21,953,12540.98,1027,,,22.83,1027,200.16,1027,2607.62,1027,832.64,1027,1.03,1027,,,0.31,953,,,1.03,1027,41206.19,1027,,,,,3.01,1027
73257_32,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",32.0,38.4,2.40,slot,true,12383562.59,105,181908.86,126,1.15,126,45.58,126,358.07,126,1812.58,126,759.22,126,1.14,126,0,126,0.33,105,0.56,126,1.02,126,1105853.71,126,1,37,4.88,126,2.43,126
73257_32,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",32.0,38.4,2.40,slot,false,818252.58,459,7380.63,484,,,21.70,484,199.27,484,2653.00,484,825.29,484,0.91,484,,,0.33,459,,,1.03,484,32181.00,484,,,,,3.09,484
73257_34,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",34.0,40.8,5.00,mw,true,5636232.72,276,60759.31,326,0.64,326,37.92,326,393.07,326,1923.37,326,785.21,326,1.21,326,0,326,0.30,276,0.16,326,1.05,326,393452.24,326,1.03,68,4.66,326,2.47,326
73257_34,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",34.0,40.8,5.00,mw,false,917072.28,853,3182.18,935,,,25.30,935,219.44,935,2537.91,935,811.01,935,1.28,935,,,0.31,853,,,1.04,935,23063.06,935,,,,,3.00,935
73257_34,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",34.0,40.8,2.40,slot,true,4194171.58,149,25188.09,175,0.59,175,36.65,175,396.91,175,1902.57,175,774.95,175,0.98,175,0,175,0.30,149,0.21,175,1.06,175,190763.60,175,1,25,4.51,175,2.47,175
73257_34,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",34.0,40.8,2.40,slot,false,969711.90,402,2237.10,443,,,25.16,443,214.89,443,2568.37,443,820.92,443,1.20,443,,,0.30,402,,,1.04,443,19194.32,443,,,,,2.98,443
73257_36,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",36.0,43.2,5.00,mw,true,2575695.09,346,22760.58,384,0.80,384,33.41,384,401.75,384,1913.39,384,801.74,384,1.45,384,0,384,0.29,346,0.28,384,1.07,384,133938.97,384,1.03,72,4.66,384,2.41,384
73257_36,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",36.0,43.2,5.00,mw,false,1028818.76,814,5923.53,892,,,27.85,892,252.76,892,2385.62,892,779.99,892,1.49,892,,,0.30,814,,,1.04,892,38557.27,892,,,,,2.98,892
73257_36,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",36.0,43.2,2.40,slot,true,2281094.97,172,21110.42,184,1.06,184,33.12,184,416.48,184,1921.43,184,793.29,184,1.62,184,0,184,0.28,172,0.25,184,1.07,184,118000.64,184,1.05,43,4.60,184,2.44,184
73257_36,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",36.0,43.2,2.40,slot,false,1114018.90,389,6824.67,431,,,28.83,431,253.04,431,2416.83,431,767.97,431,1.66,431,,,0.30,389,,,1.03,431,39802.93,431,,,,,3.07,431
73257_38,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",38.0,45.6,5.00,mw,true,2695208.87,351,26721.20,386,1.11,386,31.78,386,391.87,386,1887.94,386,795.78,386,1.53,386,0,386,0.29,351,0.33,386,1.05,386,143944.79,386,1.02,83,4.61,386,2.41,386
73257_38,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",38.0,45.6,5.00,mw,false,1261905.64,854,6017.40,931,,,26.78,931,232.65,931,2450.32,931,819.16,931,1.38,931,,,0.30,854,,,1.03,931,39573.75,931,,,,,2.95,931
73257_38,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",38.0,45.6,2.40,slot,true,3014724.46,132,33111.20,145,0.80,145,32.74,145,359.86,145,1789.34,145,798.66,145,1.57,145,0,145,0.28,132,0.13,145,1.03,145,157077.97,145,1,19,4.85,145,2.27,145
73257_38,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",38.0,45.6,2.40,slot,false,1116577.63,431,5284.25,468,,,26.53,468,231.94,468,2434.00,468,834.18,468,1.27,468,,,0.30,431,,,1.04,468,37266.38,468,,,,,2.88,468
73257_40,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",40.0,48.0,5.00,mw,true,4269364.27,323,62669.30,364,1.17,364,31.27,364,390.68,364,2017.37,364,812.20,364,1.27,364,0,364,0.28,323,0.35,364,1.04,364,394401.57,364,1.05,125,4.63,364,2.52,364
73257_40,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",40.0,48.0,5.00,mw,false,1556144.91,871,4846.72,956,,,26.88,956,227.51,956,2448.49,956,834.01,956,1.39,956,,,0.29,871,,,1.04,956,33371.56,956,,,,,2.92,956
73257_40,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",40.0,48.0,2.40,slot,true,3633501.90,192,25656.60,215,1.09,215,26.12,215,400.86,215,1991.35,215,794.35,215,1.39,215,0,215,0.26,192,0.67,215,1.05,215,198055.05,215,1.06,69,4.54,215,2.57,215
73257_40,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",40.0,48.0,2.40,slot,false,1817475.93,426,6455.20,455,,,23.80,455,240.47,455,2410.72,455,816.73,455,1.54,455,,,0.28,426,,,1.02,455,46494.44,455,,,,,2.94,455
73257_42,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",42.0,50.4,5.00,mw,true,5289587.86,305,76067.33,353,0.92,353,33.11,353,394.53,353,2213.44,353,879.73,353,1.06,353,0,353,0.30,305,0.70,353,1.05,353,469762.65,353,1.03,133,4.67,353,2.55,353
73257_42,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",42.0,50.4,5.00,mw,false,1640550.97,876,5777.37,975,,,24.01,975,220.56,975,2353.45,975,811.64,975,1.27,975,,,0.29,876,,,1.05,975,37592.10,975,,,,,2.88,975
73257_42,2862,34909,73257,"Or2013_0430_CF_08","10 uL of analyte (Std Prep)","2.0",42.0,50.4,2.40,slot,true,5313246.46,134,131194.91,164,1.23,164,42.19,164,395.43,164,2267.80,164,905.67,164,0.88,164,0,164,0.34,134,0.70,164,1.05,164,764981.59,164,1.03,77,4.70,164,2.54,164
