row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
73234_2,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",2.0,1.2,5.00,mw,true,482578.79,14,43433.35,14,7.91,14,0,1,25.71,14,1629.37,14,541.78,14,-1,1,0,14,0.17,14,-6.94,14,1.07,14,206174.50,14,1,3,2.36,14,3.07,14
73234_2,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",2.0,1.2,5.00,mw,false,774865.17,110,27329.59,113,,,,,19.59,113,1713.86,113,555.78,113,,,,,0.09,110,,,1,113,157723.35,113,,,,,3.04,113
73234_4,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",4.0,2.4,5.00,mw,true,6040777.63,1530,446870.77,1553,3.34,1553,0,31,82.26,1553,1280.41,1553,597.07,1553,-1,31,0,1553,0.13,1530,-7.43,1170,1.02,1553,3810093.56,1553,1.09,402,3.31,1553,2.17,1553
73234_4,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",4.0,2.4,5.00,mw,false,2309858.40,1872,161072.19,1926,,,0,69,44.37,1926,1409.11,1926,626.20,1926,-1,69,,,0.13,1872,,,1.04,1926,1308875.42,1926,,,,,2.27,1926
73234_6,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",6.0,3.6,5.00,mw,true,9431109.97,2938,666530.76,3047,3.70,3047,0,60,96.76,3047,1238.08,3047,585.73,3047,-1,60,0,3047,0.14,2938,-6.95,2363,1.02,3047,5878779.80,3047,1.09,779,3.27,3047,2.14,3047
73234_6,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",6.0,3.6,5.00,mw,false,5189755.38,3502,241102.44,3703,,,0,266,70.54,3703,1314.38,3703,622.69,3703,-1,266,,,0.15,3502,,,1.07,3703,2112039.97,3703,,,,,2.11,3703
73234_6,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",6.0,3.6,1.20,slot,true,3801441.22,500,207221.20,500,3.60,500,0,6,65.65,500,1316.37,500,595.49,500,-1,6,0,500,0.11,500,-7.35,364,1.01,500,1519335.81,500,1,131,3.11,500,2.26,500
73234_6,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",6.0,3.6,1.20,slot,false,681967.81,1009,41074.08,1015,,,0,7,25.60,1015,1529.44,1015,631.62,1015,-1,7,,,0.12,1009,,,1.01,1015,272873.54,1015,,,,,2.45,1015
73234_8,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",8.0,4.8,5.00,mw,true,10346527.76,4166,682124.97,4324,3.80,4324,0,109,104.07,4324,1226.48,4324,586.65,4324,-1,109,0,4324,0.15,4166,-6.48,3414,1.03,4324,6061936.87,4324,1.09,1064,3.25,4324,2.12,4324
73234_8,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",8.0,4.8,5.00,mw,false,5940818.98,4873,361027.31,5164,,,0,436,83.38,5164,1272.03,5164,617.44,5164,-1,436,,,0.16,4873,,,1.09,5164,3223124.00,5164,,,,,2.05,5164
73234_8,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",8.0,4.8,1.20,slot,true,7485479.32,1540,554760.38,1586,3.16,1586,0,24,93.40,1586,1248.61,1586,592.36,1586,-1,24,0,1586,0.14,1540,-7.30,1231,1.02,1586,4734023.99,1586,1.13,388,3.35,1586,2.13,1586
73234_8,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",8.0,4.8,1.20,slot,false,6647679.57,1608,291275.08,1712,,,0,166,76.50,1712,1253.19,1712,621.31,1712,-1,166,,,0.16,1608,,,1.10,1712,2491365.33,1712,,,,,2.03,1712
73234_10,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",10.0,6.0,5.00,mw,true,10272351.60,5416,759825.74,5640,3.94,5640,0,157,107.02,5640,1224.74,5640,589.16,5640,-1,157,0,5640,0.16,5416,-6.22,4507,1.03,5640,6430345.01,5640,1.07,1368,3.26,5640,2.10,5640
73234_10,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",10.0,6.0,5.00,mw,false,6186363.69,6252,374169.65,6629,,,0,582,89.64,6629,1259.66,6629,619.00,6629,-1,582,,,0.17,6252,,,1.09,6629,3425649.46,6629,,,,,2.03,6629
73234_10,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",10.0,6.0,1.20,slot,true,15710784.35,1392,918191.94,1482,4.43,1482,0,49,118.53,1482,1184.88,1482,575.55,1482,-1,49,0,1482,0.17,1392,-6.14,1202,1.03,1482,8348171.62,1482,1.10,377,3.18,1482,2.08,1482
73234_10,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",10.0,6.0,1.20,slot,false,8549244.18,1426,497538.06,1567,,,0,150,110.79,1567,1181.73,1567,610.57,1567,-1,150,,,0.18,1426,,,1.10,1567,4630059.61,1567,,,,,1.91,1567
73234_12,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",12.0,7.2,5.00,mw,true,11191502.99,5668,812228.21,5921,4.16,5921,0,152,118.66,5921,1210.79,5921,586.29,5921,-1,152,0,5921,0.18,5668,-5.70,4861,1.03,5921,7069933.76,5921,1.06,1452,3.28,5921,2.09,5921
73234_12,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",12.0,7.2,5.00,mw,false,6961037.22,6147,453395.96,6581,,,0,683,109.27,6581,1213.26,6581,618.68,6581,-1,683,,,0.19,6147,,,1.11,6581,4271089.95,6581,,,,,1.94,6581
73234_12,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",12.0,7.2,1.20,slot,true,10242280.13,1251,731238.27,1293,4.49,1293,0,51,120.28,1293,1206.98,1293,596.79,1293,-1,51,0,1293,0.19,1251,-5.01,1071,1.04,1293,6855303.40,1293,1.04,286,3.24,1293,2.05,1293
73234_12,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",12.0,7.2,1.20,slot,false,6217395.36,1379,538754.93,1463,,,0,161,112.50,1463,1220.05,1463,619.41,1463,-1,161,,,0.19,1379,,,1.11,1463,4846511.38,1463,,,,,1.94,1463
73234_14,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",14.0,8.4,5.00,mw,true,11167466.42,5152,828690.84,5413,4.57,5413,0,199,124.57,5413,1214.54,5413,591.44,5413,-1,199,0,5413,0.19,5152,-5.13,4472,1.04,5413,7167217.50,5413,1.06,1278,3.28,5413,2.08,5413
73234_14,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",14.0,8.4,5.00,mw,false,6942704.90,6079,555122.27,6532,,,0,662,115.55,6532,1225.14,6532,627.22,6532,-1,662,,,0.20,6079,,,1.11,6532,5060449.81,6532,,,,,1.93,6532
73234_14,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",14.0,8.4,1.20,slot,true,9671603.20,1179,1020167.72,1240,4.26,1240,0,40,119.07,1240,1209.85,1240,590.80,1240,-1,40,0,1240,0.19,1179,-5.32,1020,1.03,1240,7635499.85,1240,1.01,335,3.30,1240,2.06,1240
73234_14,270,34847,73234,"nzfv018411c13101xms1","ipi_rat","9.0",14.0,8.4,1.20,slot,false,6426653.38,1468,428098.40,1553,,,0,166,106.05,1553,1237.36,1553,632.78,1553,-1,166,,,0.21,1468,,,1.12,1553,4058608.47,1553,,,,,1.92,1553
