row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
73215_18,2862,34888,73215,"Or2013_0425_CF_08","","",18.0,21.6,2.40,slot,true,4961450.38,152,111169.74,184,1.60,184,28.87,184,416.55,184,1521.85,184,660.66,184,1.18,184,0,184,0.33,152,3.22,184,1.10,184,389282.70,184,1.24,41,4.28,184,2.33,184
73215_18,2862,34888,73215,"Or2013_0425_CF_08","","",18.0,21.6,2.40,slot,false,1010585.61,416,8869.21,447,,,23.60,447,329.89,447,3220.73,447,760.01,447,1.11,447,,,0.33,416,,,1.19,447,100750.06,447,,,,,4.06,447
73215_20,2862,34888,73215,"Or2013_0425_CF_08","","",20.0,24.0,5.00,mw,true,3942106.19,355,80759.55,416,1.12,416,32.01,416,362.84,416,1493.62,416,647.83,416,0.95,416,0,416,0.34,355,3.50,416,1.06,416,318645.88,416,1.16,86,4.15,416,2.33,416
73215_20,2862,34888,73215,"Or2013_0425_CF_08","","",20.0,24.0,5.00,mw,false,1025220.55,835,7747.70,920,,,22.87,920,262.06,920,3510.20,920,850.02,920,1.30,920,,,0.35,835,,,1.12,920,57049.00,920,,,,,3.92,920
73215_20,2862,34888,73215,"Or2013_0425_CF_08","","",20.0,24.0,2.40,slot,true,4173373.53,188,51548.39,215,1.06,215,32.50,215,342.14,215,1465.96,215,644.82,215,0.93,215,0,215,0.32,188,3.60,215,1.07,215,283118.08,215,1.14,44,3.99,215,2.30,215
73215_20,2862,34888,73215,"Or2013_0425_CF_08","","",20.0,24.0,2.40,slot,false,1131116.13,403,10533.78,445,,,22.57,445,284.77,445,3199.73,445,789.77,445,1.25,445,,,0.34,403,,,1.11,445,60488.48,445,,,,,3.87,445
73215_22,2862,34888,73215,"Or2013_0425_CF_08","","",22.0,26.4,5.00,mw,true,4729924.53,363,49053.56,409,0.86,409,30.54,409,341.65,409,1457.04,409,632.76,409,0.87,409,0,409,0.35,363,2.89,409,1.06,409,282600.56,409,1.09,67,4.18,409,2.32,409
73215_22,2862,34888,73215,"Or2013_0425_CF_08","","",22.0,26.4,5.00,mw,false,816493.22,851,5331.20,943,,,21.58,943,203.03,943,4226.39,943,962.49,943,1.35,943,,,0.36,851,,,1.09,943,31066.88,943,,,,,4.21,943
73215_22,2862,34888,73215,"Or2013_0425_CF_08","","",22.0,26.4,2.40,slot,true,5354862.57,166,68297.08,188,0.61,188,28.90,188,340.09,188,1483.23,188,636.53,188,0.79,188,0,188,0.38,166,2.25,188,1.03,188,328592.91,188,1.08,26,4.36,188,2.36,188
73215_22,2862,34888,73215,"Or2013_0425_CF_08","","",22.0,26.4,2.40,slot,false,661211.87,394,2590.74,443,,,23.02,443,165.64,443,4406.46,443,1019.01,443,1.42,443,,,0.37,394,,,1.07,443,19029.05,443,,,,,4.11,443
73215_24,2862,34888,73215,"Or2013_0425_CF_08","","",24.0,28.8,5.00,mw,true,6201580.25,291,82077.13,314,1.17,314,28.61,314,321.99,314,1449.42,314,647.63,314,0.73,314,0,314,0.37,291,2.79,314,1.05,314,430294.65,314,1,44,4.29,314,2.25,314
73215_24,2862,34888,73215,"Or2013_0425_CF_08","","",24.0,28.8,5.00,mw,false,816227.82,884,9875.58,992,,,23.31,992,219.16,992,4410.52,992,957.22,992,1.37,992,,,0.36,884,,,1.11,992,76670.10,992,,,,,4.49,992
73215_24,2862,34888,73215,"Or2013_0425_CF_08","","",24.0,28.8,2.40,slot,true,6889890.15,143,111572.31,154,1.42,154,29.49,154,309.86,154,1404.49,154,638.63,154,0.90,154,0,154,0.35,143,3.88,154,1.04,154,550732.65,154,1,26,4.22,154,2.21,154
73215_24,2862,34888,73215,"Or2013_0425_CF_08","","",24.0,28.8,2.40,slot,false,800929.43,437,10820.19,479,,,22.04,479,207.63,479,4496.52,479,975.21,479,1.40,479,,,0.36,437,,,1.11,479,59355.76,479,,,,,4.53,479
73215_26,2862,34888,73215,"Or2013_0425_CF_08","","",26.0,31.2,5.00,mw,true,4700501.45,236,74135.59,268,1.39,268,29.46,268,317.71,268,1464.17,268,665.27,268,0.84,268,0,268,0.38,236,3.20,268,1.07,268,329525.96,268,1,34,4.21,268,2.21,268
73215_26,2862,34888,73215,"Or2013_0425_CF_08","","",26.0,31.2,5.00,mw,false,951456.97,874,16073.04,990,,,25.58,990,258.99,990,4015.83,990,878.75,990,1.39,990,,,0.38,874,,,1.11,990,125507.82,990,,,,,4.39,990
73215_26,2862,34888,73215,"Or2013_0425_CF_08","","",26.0,31.2,2.40,slot,true,2316147.28,97,34952.69,111,1.23,111,32.12,111,334.76,111,1549.19,111,677.98,111,0.68,111,0,111,0.40,97,2.74,111,1.07,111,161692.95,111,1,17,4.20,111,2.30,111
73215_26,2862,34888,73215,"Or2013_0425_CF_08","","",26.0,31.2,2.40,slot,false,954532.28,424,16006.21,480,,,25.65,480,275.96,480,4089.83,480,870.70,480,1.36,480,,,0.38,424,,,1.11,480,155602.06,480,,,,,4.51,480
73215_28,2862,34888,73215,"Or2013_0425_CF_08","","",28.0,33.6,5.00,mw,true,2072983.36,261,32162.42,300,1.39,300,34.35,300,347.18,300,1484.85,300,662.29,300,1.13,300,0,300,0.38,261,2.33,300,1.09,300,167280.79,300,1.21,38,4.16,300,2.24,300
73215_28,2862,34888,73215,"Or2013_0425_CF_08","","",28.0,33.6,5.00,mw,false,755332.29,860,10700.06,960,,,26.56,960,272.70,960,3673.06,960,821.72,960,1.56,960,,,0.36,860,,,1.10,960,89319.43,960,,,,,4.25,960
73215_28,2862,34888,73215,"Or2013_0425_CF_08","","",28.0,33.6,2.40,slot,true,1992620.68,132,25146.70,146,1.43,146,31.74,146,342.84,146,1366.77,146,643.65,146,1.17,146,0,146,0.38,132,2.13,146,1.08,146,132095.66,146,1,10,4.23,146,2.13,146
73215_28,2862,34888,73215,"Or2013_0425_CF_08","","",28.0,33.6,2.40,slot,false,736788.02,418,9728.71,469,,,27.40,469,261.06,469,3525.26,469,830.69,469,1.66,469,,,0.38,418,,,1.09,469,72501.13,469,,,,,4.01,469
73215_30,2862,34888,73215,"Or2013_0425_CF_08","","",30.0,36.0,5.00,mw,true,2532791.35,347,52171.27,387,1.02,387,39.36,387,356.64,387,1564.56,387,667.49,387,0.99,387,0,387,0.36,347,3.02,387,1.09,387,261042.54,387,1.34,67,4.22,387,2.35,387
73215_30,2862,34888,73215,"Or2013_0425_CF_08","","",30.0,36.0,5.00,mw,false,836415.49,783,10137.45,886,,,28.45,886,275.26,886,3262.82,886,797.46,886,1.49,886,,,0.34,783,,,1.13,886,84229.75,886,,,,,3.90,886
73215_30,2862,34888,73215,"Or2013_0425_CF_08","","",30.0,36.0,2.40,slot,true,2476745.43,172,46167.52,189,1.03,189,40.88,189,360.07,189,1652.71,189,686.00,189,1.01,189,0,189,0.36,172,2.53,189,1.10,189,212261.87,189,1.39,38,4.10,189,2.42,189
73215_30,2862,34888,73215,"Or2013_0425_CF_08","","",30.0,36.0,2.40,slot,false,895984.16,350,11848.82,401,,,28.85,401,296.87,401,3427.96,401,772.38,401,1.50,401,,,0.32,350,,,1.13,401,101926.56,401,,,,,4.24,401
73215_32,2862,34888,73215,"Or2013_0425_CF_08","","",32.0,38.4,5.00,mw,true,2336106.07,338,43718.61,385,0.64,385,36.78,385,356.97,385,1643.41,385,689.48,385,0.96,385,0,385,0.36,338,4.02,385,1.05,385,235364.87,385,1.23,92,4.32,385,2.40,385
73215_32,2862,34888,73215,"Or2013_0425_CF_08","","",32.0,38.4,5.00,mw,false,877528.30,773,9836.34,870,,,27.61,870,251.65,870,3200.09,870,830.77,870,1.30,870,,,0.34,773,,,1.12,870,77489.25,870,,,,,3.72,870
73215_32,2862,34888,73215,"Or2013_0425_CF_08","","",32.0,38.4,2.40,slot,true,2664696.52,169,54684.62,201,0.65,201,37.39,201,358.37,201,1627.51,201,677.03,201,0.89,201,0,201,0.37,169,4.59,201,1.05,201,321802.01,201,1.28,43,4.45,201,2.41,201
73215_32,2862,34888,73215,"Or2013_0425_CF_08","","",32.0,38.4,2.40,slot,false,805467.59,364,8176.92,412,,,29.71,412,249.35,412,3139.61,412,808.37,412,1.17,412,,,0.36,364,,,1.12,412,63420.68,412,,,,,3.70,412
73215_34,2862,34888,73215,"Or2013_0425_CF_08","","",34.0,40.8,5.00,mw,true,3599491.19,295,35519.39,337,0.62,337,31.49,337,361.52,337,1595.84,337,674.93,337,1.04,337,0,337,0.38,295,5.84,337,1.05,337,337686.32,337,1.13,96,4.44,337,2.40,337
73215_34,2862,34888,73215,"Or2013_0425_CF_08","","",34.0,40.8,5.00,mw,false,812498.39,824,9185.03,916,,,24.44,916,233.95,916,3529.07,916,877.42,916,1.28,916,,,0.36,824,,,1.11,916,61036.25,916,,,,,3.89,916
73215_34,2862,34888,73215,"Or2013_0425_CF_08","","",34.0,40.8,2.40,slot,true,2432940.30,141,13545.69,154,0.81,154,30.06,154,356.32,154,1566.54,154,663.55,154,1.19,154,0,154,0.35,141,5.91,154,1.05,154,138248.42,154,1.07,55,4.27,154,2.39,154
73215_34,2862,34888,73215,"Or2013_0425_CF_08","","",34.0,40.8,2.40,slot,false,934475.92,414,11191.96,459,,,21.72,459,231.64,459,3490.72,459,923.26,459,1.31,459,,,0.33,414,,,1.11,459,70915.03,459,,,,,3.74,459
73215_36,2862,34888,73215,"Or2013_0425_CF_08","","",36.0,43.2,5.00,mw,true,4261540.31,379,38905.76,422,0.77,422,29.13,422,385.79,422,1677.90,422,690.09,422,0.99,422,0,422,0.40,379,6.26,422,1.09,422,385153.33,422,1.08,120,4.33,422,2.48,422
73215_36,2862,34888,73215,"Or2013_0425_CF_08","","",36.0,43.2,5.00,mw,false,816297.53,755,7257.78,864,,,26.17,864,239.42,864,3268.25,864,854.68,864,1.27,864,,,0.35,755,,,1.10,864,46791.11,864,,,,,3.67,864
73215_36,2862,34888,73215,"Or2013_0425_CF_08","","",36.0,43.2,2.40,slot,true,7160159.97,149,65582.84,169,0.51,169,32.58,169,384.29,169,1655.77,169,693.78,169,0.78,169,0,169,0.42,149,6.72,169,1.06,169,681591.92,169,1.14,42,4.40,169,2.45,169
73215_36,2862,34888,73215,"Or2013_0425_CF_08","","",36.0,43.2,2.40,slot,false,705483.64,393,5181.83,441,,,25.81,441,238.53,441,3351.86,441,824.84,441,1.26,441,,,0.36,393,,,1.09,441,37989.62,441,,,,,3.85,441
73215_38,2862,34888,73215,"Or2013_0425_CF_08","","",38.0,45.6,5.00,mw,true,3331889.55,437,34106.67,502,1.14,502,29.87,502,376.45,502,1720.93,502,719.29,502,1.03,502,0,502,0.40,437,6.35,502,1.08,502,272528.36,502,1.02,128,4.18,502,2.45,502
73215_38,2862,34888,73215,"Or2013_0425_CF_08","","",38.0,45.6,5.00,mw,false,759805.80,698,4943.61,796,,,28.35,796,254.19,796,2804.95,796,797.68,796,1.34,796,,,0.34,698,,,1.09,796,43566.06,796,,,,,3.38,796
73215_38,2862,34888,73215,"Or2013_0425_CF_08","","",38.0,45.6,2.40,slot,true,1917525.00,250,20114.01,282,1.44,282,28.02,282,390.11,282,1751.46,282,717.09,282,1.13,282,0,282,0.39,250,6.27,282,1.11,282,168519.15,282,1.01,76,4.13,282,2.50,282
73215_38,2862,34888,73215,"Or2013_0425_CF_08","","",38.0,45.6,2.40,slot,false,783294.76,300,4791.61,342,,,32.16,342,268.99,342,2663.50,342,794.47,342,1.41,342,,,0.34,300,,,1.11,342,35639.82,342,,,,,3.23,342
73215_40,2862,34888,73215,"Or2013_0425_CF_08","","",40.0,48.0,5.00,mw,true,5255923.59,410,78486.88,466,1.32,466,32.98,466,350.35,466,1756.38,466,741.10,466,0.97,466,0,466,0.39,410,6.45,466,1.09,466,494444.01,466,1,120,4.16,466,2.42,466
73215_40,2862,34888,73215,"Or2013_0425_CF_08","","",40.0,48.0,5.00,mw,false,903945.00,763,4911.73,847,,,27.38,847,229.21,847,2639.03,847,782.91,847,1.28,847,,,0.36,763,,,1.07,847,42032.59,847,,,,,3.30,847
73215_40,2862,34888,73215,"Or2013_0425_CF_08","","",40.0,48.0,2.40,slot,true,5371411.47,181,80039.66,211,0.84,211,31.84,211,340.37,211,1702.90,211,740.42,211,0.94,211,0,211,0.39,181,6.39,211,1.08,211,480245.56,211,1,49,4.27,211,2.33,211
73215_40,2862,34888,73215,"Or2013_0425_CF_08","","",40.0,48.0,2.40,slot,false,824021.01,368,4506.85,410,,,25.69,410,217.91,410,2594.55,410,766.98,410,1.25,410,,,0.36,368,,,1.08,410,45522.34,410,,,,,3.30,410
73215_42,2862,34888,73215,"Or2013_0425_CF_08","","",42.0,50.4,5.00,mw,true,6334760.55,370,111621.93,422,1.22,422,35.47,422,342.44,422,1827.17,422,754.20,422,0.97,422,0,422,0.41,370,6.31,422,1.07,422,671524.56,422,1,117,4.19,422,2.47,422
73215_42,2862,34888,73215,"Or2013_0425_CF_08","","",42.0,50.4,5.00,mw,false,760787.36,827,3217.41,925,,,26.69,925,202.70,925,2603.59,925,796.79,925,1.17,925,,,0.38,827,,,1.05,925,26693.38,925,,,,,3.21,925
73215_42,2862,34888,73215,"Or2013_0425_CF_08","","",42.0,50.4,2.40,slot,true,8608368.28,176,154622.35,199,1.59,199,39.21,199,330.81,199,1847.50,199,760.33,199,0.80,199,0,199,0.43,176,6.31,199,1.05,199,950930.58,199,1,55,4.19,199,2.50,199
73215_42,2862,34888,73215,"Or2013_0425_CF_08","","",42.0,50.4,2.40,slot,false,909473.18,407,4192.73,459,,,26.94,459,202.02,459,2615.07,459,795.01,459,1.16,459,,,0.40,407,,,1.04,459,33536.84,459,,,,,3.22,459
73215_44,2862,34888,73215,"Or2013_0425_CF_08","","",44.0,52.8,5.00,mw,true,3447585.01,453,59040.10,524,1.45,524,30.60,524,366.15,524,1891.15,524,759.76,524,1.09,524,0,524,0.41,453,6.63,524,1.05,524,346253.46,524,1.04,125,4.10,524,2.57,524
73215_44,2862,34888,73215,"Or2013_0425_CF_08","","",44.0,52.8,5.00,mw,false,683547.12,758,4075.36,861,,,26.93,861,234.19,861,2574.73,861,799.93,861,1.19,861,,,0.38,758,,,1.03,861,31830.17,861,,,,,3.20,861
73215_44,2862,34888,73215,"Or2013_0425_CF_08","","",44.0,52.8,2.40,slot,true,2129854.98,214,38446.84,252,1.60,252,28.39,252,366.43,252,1886.57,252,741.19,252,1.17,252,0,252,0.40,214,6.51,252,1.05,252,218206.15,252,1,66,4.02,252,2.61,252
73215_44,2862,34888,73215,"Or2013_0425_CF_08","","",44.0,52.8,2.40,slot,false,659871.53,354,4853.19,402,,,28.49,402,224.17,402,2663.13,402,829.15,402,1.15,402,,,0.37,354,,,1.01,402,35281.82,402,,,,,3.22,402
73215_46,2862,34888,73215,"Or2013_0425_CF_08","","",46.0,55.2,5.00,mw,true,3049731.19,474,43110.14,539,1.19,539,31.00,539,372.37,539,1886.39,539,764.31,539,1.09,539,0,539,0.40,474,6.51,539,1.09,539,261614.73,539,1.13,139,4.16,539,2.55,539
73215_46,2862,34888,73215,"Or2013_0425_CF_08","","",46.0,55.2,5.00,mw,false,1187270.72,663,12080.42,776,,,29.01,776,264.15,776,2435.39,776,787.00,776,1.24,776,,,0.37,663,,,1.06,776,60016.62,776,,,,,3.10,776
73215_46,2862,34888,73215,"Or2013_0425_CF_08","","",46.0,55.2,2.40,slot,true,3483432.25,236,49694.81,261,0.85,261,31.17,261,370.52,261,1878.73,261,774.20,261,1.04,261,0,261,0.38,236,6.49,261,1.08,261,290264.82,261,1.23,60,4.18,261,2.51,261
73215_46,2862,34888,73215,"Or2013_0425_CF_08","","",46.0,55.2,2.40,slot,false,1269605.17,345,8705.78,389,,,27.65,389,281.04,389,2244.99,389,763.92,389,1.33,389,,,0.37,345,,,1.06,389,38274.08,389,,,,,2.96,389
73215_48,2862,34888,73215,"Or2013_0425_CF_08","","",48.0,57.6,5.00,mw,true,3758162.40,359,48765.49,423,0.80,423,31.34,423,371.20,423,1871.09,423,777.56,423,1.03,423,0,423,0.39,359,6.07,423,1.11,423,315934.59,423,1.15,121,4.26,423,2.47,423
73215_48,2862,34888,73215,"Or2013_0425_CF_08","","",48.0,57.6,5.00,mw,false,1268799.47,716,11834.45,855,,,29.46,855,230.86,855,2508.36,855,866.15,855,1.48,855,,,0.37,716,,,1.08,855,58343.34,855,,,,,2.88,855
73215_48,2862,34888,73215,"Or2013_0425_CF_08","","",48.0,57.6,2.40,slot,true,3016003.66,180,36555.34,222,0.75,222,31.51,222,375.83,222,1849.50,222,776.98,222,1.00,222,0,222,0.40,180,6.31,222,1.12,222,248712.12,222,1.10,63,4.31,222,2.46,222
73215_48,2862,34888,73215,"Or2013_0425_CF_08","","",48.0,57.6,2.40,slot,false,1301889.81,290,17538.30,377,,,28.39,377,228.60,377,2372.35,377,831.15,377,1.28,377,,,0.37,290,,,1.10,377,87665.10,377,,,,,2.85,377
