row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
73554_22,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",22.0,26.4,5.00,mw,true,3445758.04,338,29794.80,381,0.92,381,31.64,381,387.33,381,1506.02,381,679.52,381,0.98,381,0,381,0.28,338,1.07,381,1.06,381,160904.12,381,1.08,78,4.30,381,2.24,381
73554_22,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",22.0,26.4,5.00,mw,false,1002012.99,733,6477.75,819,,,28.84,819,251.45,819,2713.72,819,793.83,819,1.29,819,,,0.32,733,,,1.05,819,37759.11,819,,,,,3.19,819
73554_22,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",22.0,26.4,2.40,slot,true,3970007.33,157,39929.58,175,0.97,175,35.12,175,410.03,175,1543.95,175,695.65,175,0.99,175,0,175,0.28,157,1.09,175,1.09,175,218887.99,175,1,36,4.22,175,2.24,175
73554_22,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",22.0,26.4,2.40,slot,false,1047702.71,364,7333.80,411,,,27.95,411,221.77,411,2838.12,411,817.13,411,1.13,411,,,0.33,364,,,1.04,411,36061.18,411,,,,,3.18,411
73554_24,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",24.0,28.8,5.00,mw,true,2446473.99,311,19378.91,369,1.02,369,30.09,369,360.83,369,1541.14,369,676.10,369,1.08,369,0,369,0.28,311,0.84,369,1.08,369,86191.98,369,1.06,71,4.38,369,2.31,369
73554_24,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",24.0,28.8,5.00,mw,false,966413.03,728,6069.66,815,,,28.21,815,241.11,815,2260.17,815,751.91,815,1.34,815,,,0.30,728,,,1.05,815,35132.25,815,,,,,2.86,815
73554_24,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",24.0,28.8,2.40,slot,true,1026984.78,156,4481.80,181,0.76,181,28.34,181,370.69,181,1550.23,181,671.03,181,1.22,181,0,181,0.28,156,0.68,181,1.09,181,32397.66,181,1.11,37,4.48,181,2.35,181
73554_24,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",24.0,28.8,2.40,slot,false,944776.11,347,5360.70,387,,,31.27,387,275.79,387,2074.22,387,732.72,387,1.52,387,,,0.29,347,,,1.05,387,38283.45,387,,,,,2.77,387
73554_26,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",26.0,31.2,5.00,mw,true,1217996.42,346,13467.91,408,1.04,408,27.40,408,363.87,408,1547.45,408,673.91,408,1.14,408,0,408,0.29,346,0.99,408,1.07,408,73106.95,408,1.02,88,4.37,408,2.33,408
73554_26,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",26.0,31.2,5.00,mw,false,401138.66,675,1641.55,738,,,28.62,738,225.13,738,2193.99,738,732.33,738,1.34,738,,,0.31,675,,,1.06,738,10944.10,738,,,,,2.89,738
73554_26,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",26.0,31.2,2.40,slot,true,1436412.60,158,19261.54,198,1.17,198,26.34,198,335.20,198,1517.35,198,664.12,198,1.06,198,0,198,0.30,158,0.87,198,1.07,198,103540.33,198,1,39,4.30,198,2.32,198
73554_26,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",26.0,31.2,2.40,slot,false,303068.94,302,1017.77,330,,,27.24,330,217.65,330,2299.24,330,743.47,330,1.17,330,,,0.32,302,,,1.08,330,7760.76,330,,,,,2.96,330
73554_28,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",28.0,33.6,5.00,mw,true,1015305.54,340,13123.62,405,1.08,405,31.66,405,364.15,405,1618.00,405,708.51,405,0.97,405,0,405,0.29,340,1.17,405,1.05,405,85133.91,405,1,78,4.30,405,2.33,405
73554_28,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",28.0,33.6,5.00,mw,false,435127.08,675,1174.09,740,,,NaN,740,218.46,740,2070.55,740,714.83,740,1.29,740,,,0.31,675,,,1.05,740,8490.99,740,,,,,2.84,740
73554_28,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",28.0,33.6,2.40,slot,true,788133.73,180,8363.91,201,0.96,201,32.31,201,387.11,201,1612.25,201,733.08,201,0.90,201,0,201,0.29,180,1.46,201,1.06,201,41089.02,201,1,38,4.19,201,2.24,201
73554_28,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",28.0,33.6,2.40,slot,false,390087.79,326,1037.73,361,,,29.73,361,207.39,361,2126.88,361,718.30,361,1.42,361,,,0.32,326,,,1.04,361,7871.42,361,,,,,2.90,361
73554_30,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",30.0,36.0,5.00,mw,true,1147222.62,296,7835.84,355,0.80,355,35.13,355,354.66,355,1612.30,355,720.22,355,1.07,355,0,355,0.28,296,1.20,355,1.04,355,59137.33,355,1,53,4.50,355,2.28,355
73554_30,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",30.0,36.0,5.00,mw,false,455807.64,707,1357.14,787,,,NaN,787,197.90,787,2151.03,787,754.97,787,1.20,787,,,0.31,707,,,1.07,787,8734.02,787,,,,,2.78,787
73554_30,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",30.0,36.0,2.40,slot,true,1273927.04,120,10457.60,153,0.92,153,33.56,153,354.12,153,1678.98,153,714.62,153,1.08,153,0,153,0.29,120,1.21,153,1.03,153,94286.54,153,1,31,4.78,153,2.40,153
73554_30,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",30.0,36.0,2.40,slot,false,578431.21,352,1771.70,390,,,NaN,390,206.04,390,1968.03,390,725.37,390,1.16,390,,,0.31,352,,,1.09,390,10259.56,390,,,,,2.69,390
73554_32,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",32.0,38.4,5.00,mw,true,1648860.71,244,11726.95,302,0.72,302,30.72,302,350.71,302,1575.51,302,706.64,302,1.22,302,0,302,0.28,244,0.92,302,1.02,302,106468.52,302,1,61,4.53,302,2.26,302
73554_32,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",32.0,38.4,5.00,mw,false,554913.19,764,2426.98,851,,,26.75,851,181.80,851,2621.55,851,795.98,851,1.16,851,,,0.31,764,,,1.06,851,13978.07,851,,,,,3.15,851
73554_32,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",32.0,38.4,2.40,slot,true,1344776.44,118,7350.10,141,0.56,141,32.62,141,338.24,141,1535.46,141,696.45,141,1.47,141,0,141,0.27,118,0.69,141,1.01,141,75500.27,141,1,21,4.67,141,2.23,141
73554_32,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",32.0,38.4,2.40,slot,false,505669.55,387,2163.43,425,,,27.09,425,169.99,425,2776.35,425,830.04,425,1.23,425,,,0.31,387,,,1.04,425,12724.37,425,,,,,3.17,425
73554_34,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",34.0,40.8,5.00,mw,true,3083230.18,284,29784.51,338,1.20,338,38.15,338,349.59,338,1666.64,338,721.70,338,1.04,338,0,338,0.29,284,0.89,338,1.02,338,196875.72,338,1.07,69,4.36,338,2.35,338
73554_34,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",34.0,40.8,5.00,mw,false,604943.45,741,3317.30,846,,,25.63,846,191.89,846,2778.77,846,799.13,846,1.12,846,,,0.32,741,,,1.04,846,20065.46,846,,,,,3.31,846
73554_34,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",34.0,40.8,2.40,slot,true,2163849.90,128,17111.07,155,1.43,155,34.59,155,366.82,155,1685.34,155,707.33,155,0.94,155,0,155,0.30,128,0.89,155,1.03,155,120059.83,155,1.14,35,4.23,155,2.43,155
73554_34,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",34.0,40.8,2.40,slot,false,608825.03,356,4429.32,414,,,23.03,414,205.49,414,2868.01,414,796.80,414,1.09,414,,,0.33,356,,,1.04,414,26567,414,,,,,3.45,414
73554_36,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",36.0,43.2,5.00,mw,true,3064910.02,302,44304.14,373,1.28,373,40.70,373,334.50,373,1802.30,373,767.02,373,1.20,373,0,373,0.31,302,0.99,373,1.05,373,247884.17,373,1.11,80,4.33,373,2.39,373
73554_36,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",36.0,43.2,5.00,mw,false,497975.43,675,2600.24,784,,,28.10,782,194.31,784,2504.40,784,791.47,784,0.97,782,,,0.34,675,,,1.04,784,17616.06,784,,,,,3.07,784
73554_36,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",36.0,43.2,2.40,slot,true,4585102.15,169,72321.05,198,1.21,198,43.82,198,307.14,198,1784.52,198,779.47,198,1.24,198,0,198,0.31,169,0.61,198,1.04,198,397598.96,198,1.08,48,4.36,198,2.33,198
73554_36,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",36.0,43.2,2.40,slot,false,581411.29,315,868.60,360,,,30.84,358,179.42,360,2439.04,360,787.08,360,0.91,358,,,0.34,315,,,1.04,360,8051.34,360,,,,,2.98,360
73554_38,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",38.0,45.6,5.00,mw,true,2528565.28,282,44313.68,356,1.20,356,33.40,356,345.44,356,1872.28,356,793.04,356,1.28,356,0,356,0.33,282,1.00,356,1.07,356,255340.36,356,1.13,86,4.26,356,2.40,356
73554_38,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",38.0,45.6,5.00,mw,false,324634.25,679,1182.44,772,,,28.88,770,193.54,772,2169.80,772,762.06,772,1.08,770,,,0.33,679,,,1.04,772,7803.95,772,,,,,2.83,772
73554_38,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",38.0,45.6,2.40,slot,true,891808.60,132,11292.23,177,1.21,177,30.50,177,358.06,177,1831.13,177,781.48,177,1.24,177,0,177,0.31,132,1.56,177,1.07,177,77112.39,177,1,35,4.23,177,2.37,177
73554_38,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",38.0,45.6,2.40,slot,false,213233.11,301,1311.56,352,,,27.59,352,199.88,352,2064.52,352,736.74,352,1.16,352,,,0.33,301,,,1.06,352,7928.23,352,,,,,2.81,352
73554_40,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",40.0,48.0,5.00,mw,true,1044797.85,307,11226.24,375,1.32,375,27.21,375,383.21,375,1965.22,375,806.73,375,1.06,375,0,375,0.32,307,1.30,375,1.07,375,82210.74,375,1.13,99,4.21,375,2.47,375
73554_40,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",40.0,48.0,5.00,mw,false,392365.83,656,2413.90,739,,,28.37,739,218.31,739,2056.55,739,731.50,739,1.35,739,,,0.32,656,,,1.05,739,13316.19,739,,,,,2.85,739
73554_40,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",40.0,48.0,2.40,slot,true,839387.95,145,9097.68,174,1.39,174,29.42,174,402.58,174,1979.19,174,812.81,174,1.05,174,0,174,0.34,145,1.38,174,1.06,174,60708.56,174,1.20,56,4.09,174,2.47,174
73554_40,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",40.0,48.0,2.40,slot,false,465420.29,334,1269.38,374,,,28.64,374,216.62,374,2042.39,374,743.83,374,1.31,374,,,0.32,334,,,1.02,374,9199.76,374,,,,,2.78,374
73554_42,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",42.0,50.4,5.00,mw,true,1206527.96,287,11896.87,342,1.42,342,29.94,342,373.74,342,1992.17,342,825.46,342,1,342,0,342,0.32,287,1.19,342,1.08,342,87594.59,342,1.18,95,4.17,342,2.46,342
73554_42,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",42.0,50.4,5.00,mw,false,473611.90,702,3811.40,775,,,28.46,775,206.22,775,2190.17,775,737.57,775,1.37,775,,,0.33,702,,,1.03,775,18395.61,775,,,,,3.01,775
73554_42,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",42.0,50.4,2.40,slot,true,1673645.06,146,18569.25,178,1.44,178,30.47,178,357.24,178,2000.08,178,809.87,178,0.94,178,0,178,0.31,146,1.09,178,1.09,178,126362.46,178,1.17,47,4.26,178,2.52,178
73554_42,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",42.0,50.4,2.40,slot,false,448971.12,318,6639.58,347,,,27.76,347,209.16,347,2293.65,347,733.64,347,1.37,347,,,0.34,318,,,1.05,347,27934.59,347,,,,,3.16,347
73554_44,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",44.0,52.8,5.00,mw,true,1233376.89,270,20455.23,320,1.18,320,29.44,320,358.16,320,1961.12,320,812.17,320,0.90,320,0,320,0.31,270,1.23,320,1.06,320,111911.16,320,1.14,94,4.27,320,2.48,320
73554_44,2862,34987,73554,"Or2013_0502_CF_10","LCMS pre-repair of nano acquity","",44.0,52.8,5.00,mw,false,381711.05,725,3334.01,797,,,26.09,797,189.86,797,2384.68,797,798.91,797,1.21,797,,,0.33,725,,,1.03,797,19077.58,797,,,,,3.01,797
