row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
73135_16,1002,34828,73135,"A10-07096","","",16.0,22.4,5.00,mw,false,191062.82,1086,36863.84,1101,,,NaN,1101,700.48,1101,1328.44,1101,531.52,1101,3.78,1101,,,0.28,1086,,,1.20,1101,325526.09,1101,,,,,2.53,1101
73135_16,1002,34828,73135,"A10-07096","","",16.0,22.4,2.80,slot,true,606230.09,271,210454.93,273,3.56,273,40.40,273,701.21,273,1326.62,273,602.97,273,2.56,273,0,273,0.24,271,2.56,273,1.12,273,728466.22,273,1.17,29,4.07,273,2.21,273
73135_16,1002,34828,73135,"A10-07096","","",16.0,22.4,2.80,slot,false,209629.98,601,37006.57,603,,,NaN,603,694.59,603,1365.20,603,531.17,603,3.63,603,,,0.25,601,,,1.21,603,326079.00,603,,,,,2.60,603
73135_18,1002,34828,73135,"A10-07096","","",18.0,25.2,5.00,mw,true,574934.48,609,72116.30,616,3.31,616,39.98,616,751.68,616,1417.84,616,624.33,616,2.70,616,0,616,0.27,609,2.85,616,1.10,616,541336.35,616,1.24,72,4.39,616,2.30,616
73135_18,1002,34828,73135,"A10-07096","","",18.0,25.2,5.00,mw,false,225933.75,1124,68721.98,1137,,,46.78,1137,715.61,1137,1440.40,1137,538.46,1137,3.62,1137,,,0.29,1124,,,1.17,1137,470303.17,1137,,,,,2.71,1137
73135_18,1002,34828,73135,"A10-07096","","",18.0,25.2,2.80,slot,true,514933.40,312,67490.31,315,3.23,315,38.41,315,749.92,315,1399.63,315,622.74,315,2.41,315,0,315,0.28,312,2.75,315,1.08,315,475131.02,315,1.11,35,4.53,315,2.28,315
73135_18,1002,34828,73135,"A10-07096","","",18.0,25.2,2.80,slot,false,206084.75,603,46899.94,610,,,46.49,610,715.33,610,1387.45,610,544.97,610,3.35,610,,,0.30,603,,,1.14,610,366526.15,610,,,,,2.58,610
73135_20,1002,34828,73135,"A10-07096","","",20.0,28.0,5.00,mw,true,661538.65,656,85624.80,660,3.13,660,38.91,657,754.10,660,1469.28,660,619.37,660,2.63,657,0,660,0.27,656,2.48,660,1.11,660,632175.30,660,1.19,122,4.59,660,2.41,660
73135_20,1002,34828,73135,"A10-07096","","",20.0,28.0,5.00,mw,false,347762.46,1139,168130.70,1154,,,45.35,1154,719.46,1154,1533.95,1154,554.91,1154,3.51,1154,,,0.29,1139,,,1.19,1154,707900.01,1154,,,,,2.79,1154
73135_20,1002,34828,73135,"A10-07096","","",20.0,28.0,2.80,slot,true,564731.18,386,80115.03,388,3.43,388,41.24,385,763.23,388,1537.08,388,630.04,388,2.91,385,0,388,0.25,386,2.52,388,1.12,388,623645.16,388,1.26,76,4.47,388,2.48,388
73135_20,1002,34828,73135,"A10-07096","","",20.0,28.0,2.80,slot,false,340097.90,647,110472.23,661,,,44.83,661,725.00,661,1557.46,661,531.47,661,3.90,661,,,0.26,647,,,1.21,661,669643.33,661,,,,,2.93,661
73135_22,1002,34828,73135,"A10-07096","","",22.0,30.8,5.00,mw,true,687069.25,628,91901.60,639,3.28,639,38.17,639,768.82,639,1492.72,639,629.69,639,2.43,639,0,639,0.29,628,2.12,639,1.15,639,704194.75,639,1.10,144,4.61,639,2.39,639
73135_22,1002,34828,73135,"A10-07096","","",22.0,30.8,5.00,mw,false,412097.40,1141,163011.11,1154,,,45.07,1154,723.67,1154,1594.63,1154,561.06,1154,3.38,1154,,,0.31,1141,,,1.15,1154,673215.59,1154,,,,,2.86,1154
73135_22,1002,34828,73135,"A10-07096","","",22.0,30.8,2.80,slot,true,902190.37,384,116154.89,393,3.43,393,37.14,393,757.21,393,1428.98,393,613.64,393,2.22,393,0,393,0.30,384,2.15,393,1.14,393,845398.26,393,1.06,83,4.66,393,2.35,393
73135_22,1002,34828,73135,"A10-07096","","",22.0,30.8,2.80,slot,false,476457.57,654,213265.34,660,,,44.57,660,717.16,660,1589.80,660,576.60,660,3.14,660,,,0.33,654,,,1.15,660,763158.31,660,,,,,2.80,660
73135_24,1002,34828,73135,"A10-07096","","",24.0,33.6,5.00,mw,true,764316.15,699,59966.60,708,3.45,708,38.82,708,803.19,708,1496.17,708,662.36,708,2.65,708,0,708,0.32,699,2.12,708,1.10,708,528002.04,708,1.14,119,4.45,708,2.28,708
73135_24,1002,34828,73135,"A10-07096","","",24.0,33.6,5.00,mw,false,394913.26,1282,75666.86,1303,,,NaN,1303,745.57,1303,1546.82,1303,555.72,1303,3.35,1303,,,0.31,1282,,,1.12,1303,512439.54,1303,,,,,2.83,1303
73135_24,1002,34828,73135,"A10-07096","","",24.0,33.6,2.80,slot,true,673935.46,348,47272.06,350,2.74,350,39.09,350,803.51,350,1497.96,350,665.62,350,2.81,350,0,350,0.31,348,1.99,350,1.12,350,498931.26,350,1.16,57,4.42,350,2.26,350
73135_24,1002,34828,73135,"A10-07096","","",24.0,33.6,2.80,slot,false,392138.97,716,61975.20,727,,,NaN,727,743.26,727,1510.11,727,546.47,727,3.50,727,,,0.31,716,,,1.14,727,453032.81,727,,,,,2.79,727
73135_26,1002,34828,73135,"A10-07096","","",26.0,36.4,5.00,mw,true,1062794.95,788,54054.56,797,3.06,797,38.44,797,806.95,797,1491.53,797,654.44,797,2.69,797,0,797,0.33,788,2.12,797,1.05,797,504397.84,797,1.16,97,4.63,797,2.30,797
73135_26,1002,34828,73135,"A10-07096","","",26.0,36.4,5.00,mw,false,337589.13,1388,65317.59,1400,,,NaN,1400,756.42,1400,1509.15,1400,559.31,1400,3.28,1400,,,0.31,1388,,,1.15,1400,496731.45,1400,,,,,2.74,1400
73135_26,1002,34828,73135,"A10-07096","","",26.0,36.4,2.80,slot,true,1051582.40,472,52246.37,481,3.50,481,37.89,481,805.19,481,1490.25,481,656.76,481,2.60,481,0,481,0.33,472,2.27,481,1.06,481,478246.49,481,1.14,57,4.67,481,2.28,481
73135_26,1002,34828,73135,"A10-07096","","",26.0,36.4,2.80,slot,false,273031.93,753,76581.62,760,,,43.44,760,762.13,760,1522.59,760,559.66,760,3.31,760,,,0.31,753,,,1.16,760,556313.49,760,,,,,2.76,760
73135_28,1002,34828,73135,"A10-07096","","",28.0,39.2,5.00,mw,true,1485758.90,727,85417.49,735,2.58,735,36.40,735,798.16,735,1462.40,735,644.89,735,2.44,735,0,735,0.33,727,2.03,735,1.09,735,772544.22,735,1.04,112,4.51,735,2.29,735
73135_28,1002,34828,73135,"A10-07096","","",28.0,39.2,5.00,mw,false,259603.08,1108,59521.39,1120,,,44.24,1120,766.62,1120,1490.64,1120,561.55,1120,3.16,1120,,,0.33,1108,,,1.17,1120,471242.08,1120,,,,,2.69,1120
73135_28,1002,34828,73135,"A10-07096","","",28.0,39.2,2.80,slot,true,1165261.05,426,50237.54,426,2.28,426,38.22,426,821.42,426,1448.29,426,640.11,426,2.71,426,0,426,0.33,426,2.50,426,1.08,426,470460.66,426,1.03,68,4.39,426,2.30,426
73135_28,1002,34828,73135,"A10-07096","","",28.0,39.2,2.80,slot,false,238141.56,661,54082.88,668,,,43.67,668,773.48,668,1535.51,668,570.82,668,3.31,668,,,0.34,661,,,1.11,668,410576.38,668,,,,,2.73,668
73135_30,1002,34828,73135,"A10-07096","","",30.0,42.0,5.00,mw,true,1149338.60,817,121638.32,824,2.60,824,37.23,824,812.96,824,1562.20,824,661.41,824,2.40,824,0,824,0.35,817,2.21,824,1.10,824,940207.76,824,1.11,152,4.36,824,2.39,824
73135_30,1002,34828,73135,"A10-07096","","",30.0,42.0,5.00,mw,false,286168.01,1151,76514.46,1172,,,44.33,1172,770.56,1172,1540.36,1172,571.98,1172,2.93,1172,,,0.35,1151,,,1.15,1172,557012.43,1172,,,,,2.73,1172
73135_30,1002,34828,73135,"A10-07096","","",30.0,42.0,2.80,slot,true,1266412.46,381,143750.25,388,2.84,388,36.25,388,790.30,388,1495.62,388,651.40,388,1.95,388,0,388,0.39,381,1.51,388,1.14,388,1139363.79,388,1.18,57,4.32,388,2.34,388
73135_30,1002,34828,73135,"A10-07096","","",30.0,42.0,2.80,slot,false,264200.11,545,56656.44,555,,,43.98,555,751.69,555,1484.63,555,571.89,555,2.73,555,,,0.38,545,,,1.17,555,488715.45,555,,,,,2.63,555
73135_32,1002,34828,73135,"A10-07096","","",32.0,44.8,5.00,mw,true,1318267.44,882,114347.32,909,2.95,909,38.85,909,816.10,909,1598.21,909,667.57,909,2.54,909,0,909,0.36,882,2.24,909,1.08,909,776362.03,909,1.16,137,4.46,909,2.40,909
73135_32,1002,34828,73135,"A10-07096","","",32.0,44.8,5.00,mw,false,283843.21,1256,75129.13,1272,,,45.57,1272,769.25,1272,1524.18,1272,571.06,1272,2.98,1272,,,0.35,1256,,,1.16,1272,544403.29,1272,,,,,2.70,1272
73135_32,1002,34828,73135,"A10-07096","","",32.0,44.8,2.80,slot,true,1518222.26,509,97469.01,515,2.76,515,37.14,515,827.54,515,1614.94,515,669.17,515,2.53,515,0,515,0.34,509,2.26,515,1.06,515,781254.89,515,1.08,86,4.57,515,2.42,515
73135_32,1002,34828,73135,"A10-07096","","",32.0,44.8,2.80,slot,false,282927.04,708,92216.23,716,,,44.97,716,773.25,716,1476.12,716,559.64,716,2.82,716,,,0.34,708,,,1.18,716,627424.66,716,,,,,2.66,716
73135_34,1002,34828,73135,"A10-07096","","",34.0,47.6,5.00,mw,true,1210247.33,804,79531.80,823,2.80,823,36.52,823,833.27,823,1651.97,823,678.04,823,2.51,823,0,823,0.36,804,2.38,823,1.10,823,632615.57,823,1.15,138,4.39,823,2.44,823
73135_34,1002,34828,73135,"A10-07096","","",34.0,47.6,5.00,mw,false,317139.36,1178,68488.71,1192,,,45.97,1192,784.52,1192,1569.14,1192,570.47,1192,3.07,1192,,,0.36,1178,,,1.19,1192,533388.86,1192,,,,,2.74,1192
73135_34,1002,34828,73135,"A10-07096","","",34.0,47.6,2.80,slot,true,774126.72,499,85621.38,517,2.89,517,37.06,517,846.49,517,1654.27,517,691.19,517,2.53,517,0,517,0.36,499,2.44,517,1.12,517,604629.47,517,1.16,83,4.30,517,2.40,517
73135_34,1002,34828,73135,"A10-07096","","",34.0,47.6,2.80,slot,false,376087.55,698,71828.98,705,,,44.61,705,792.77,705,1675.41,705,584.41,705,3.08,705,,,0.36,698,,,1.15,705,544119.16,705,,,,,2.87,705
73135_36,1002,34828,73135,"A10-07096","","",36.0,50.4,5.00,mw,true,632445.45,781,73429.17,786,2.69,786,36.61,786,844.97,786,1758.65,786,697.03,786,2.67,786,0,786,0.37,781,2.87,786,1.09,786,651676.81,786,1.20,202,4.30,786,2.56,786
73135_36,1002,34828,73135,"A10-07096","","",36.0,50.4,5.00,mw,false,269974.33,1141,67404.90,1162,,,45.17,1162,779.81,1162,1593.47,1162,569.06,1162,3.24,1162,,,0.38,1141,,,1.16,1162,486113.35,1162,,,,,2.80,1162
73135_36,1002,34828,73135,"A10-07096","","",36.0,50.4,2.80,slot,true,471269.47,392,83328.74,395,2.59,395,35.95,395,832.87,395,1830.93,395,701.85,395,2.91,395,0,395,0.39,392,3.48,395,1.10,395,737250.49,395,1.11,108,4.26,395,2.63,395
73135_36,1002,34828,73135,"A10-07096","","",36.0,50.4,2.80,slot,false,190824.44,649,57061.27,660,,,48.39,660,781.63,660,1583.88,660,565.70,660,3.50,660,,,0.40,649,,,1.17,660,433224.51,660,,,,,2.80,660
73135_38,1002,34828,73135,"A10-07096","","",38.0,53.2,5.00,mw,true,647750.95,734,75989.03,742,2.52,742,39.42,742,839.89,742,1690.88,742,679.38,742,2.95,742,0,742,0.37,734,3.15,742,1.09,742,615922.19,742,1.17,189,4.41,742,2.54,742
73135_38,1002,34828,73135,"A10-07096","","",38.0,53.2,5.00,mw,false,226818.05,1025,53508.88,1043,,,43.92,1043,780.43,1043,1651.26,1043,576.08,1043,3.26,1043,,,0.37,1025,,,1.16,1043,420888.71,1043,,,,,2.86,1043
73135_38,1002,34828,73135,"A10-07096","","",38.0,53.2,2.80,slot,true,744666.45,461,70079.87,466,2.27,466,39.72,466,832.72,466,1684.84,466,679.99,466,2.82,466,0,466,0.36,461,3.08,466,1.08,466,589013.18,466,1.28,106,4.58,466,2.54,466
73135_38,1002,34828,73135,"A10-07096","","",38.0,53.2,2.80,slot,false,207044.93,574,57637.07,585,,,42.06,585,760.33,585,1596.53,585,560.07,585,3.12,585,,,0.36,574,,,1.16,585,416133.37,585,,,,,2.84,585
73135_40,1002,34828,73135,"A10-07096","","",40.0,56.0,5.00,mw,true,449863.79,732,49005.71,745,2.27,745,43.94,745,864.37,745,1611.09,745,666.65,745,3.73,745,0,745,0.36,732,3.82,745,1.08,745,473666.07,745,1.10,145,4.26,745,2.45,745
73135_40,1002,34828,73135,"A10-07096","","",40.0,56.0,5.00,mw,false,218764.93,1012,44420.34,1023,,,43.35,1023,778.72,1023,1687.34,1023,577.70,1023,3.21,1023,,,0.35,1012,,,1.15,1023,389636.36,1023,,,,,2.89,1023
73135_40,1002,34828,73135,"A10-07096","","",40.0,56.0,2.80,slot,true,397043.63,370,47727.51,373,2.65,373,45.90,373,877.37,373,1597.05,373,656.86,373,3.88,373,0,373,0.38,370,4.11,373,1.09,373,525365.91,373,1.08,87,4.13,373,2.45,373
73135_40,1002,34828,73135,"A10-07096","","",40.0,56.0,2.80,slot,false,264110.49,496,45611.85,504,,,42.83,504,794.44,504,1690.55,504,578.90,504,3.20,504,,,0.36,496,,,1.15,504,429050.13,504,,,,,2.91,504
73135_42,1002,34828,73135,"A10-07096","","",42.0,58.8,5.00,mw,true,622247.99,694,76391.66,702,2.18,702,41.40,702,861.82,702,1642.44,702,675.03,702,3.54,702,0,702,0.36,694,3.49,702,1.08,702,657378.64,702,1.13,116,4.10,702,2.47,702
73135_42,1002,34828,73135,"A10-07096","","",42.0,58.8,5.00,mw,false,198290.56,1082,37557.26,1091,,,44.16,1091,790.27,1091,1710.37,1091,600.47,1091,3.16,1091,,,0.35,1082,,,1.14,1091,353174.54,1091,,,,,2.83,1091
73135_42,1002,34828,73135,"A10-07096","","",42.0,58.8,2.80,slot,true,504737.99,415,42736.15,421,2.38,421,40.32,421,858.39,421,1608.19,421,676.06,421,3.60,421,0,421,0.36,415,3.21,421,1.09,421,393700.76,421,1.12,67,4.05,421,2.42,421
73135_42,1002,34828,73135,"A10-07096","","",42.0,58.8,2.80,slot,false,189564.30,707,33967.65,712,,,45.24,712,790.49,712,1701.71,712,607.24,712,3.38,712,,,0.36,707,,,1.14,712,327395.53,712,,,,,2.77,712
73135_44,1002,34828,73135,"A10-07096","","",44.0,61.6,5.00,mw,true,715132.75,720,106020.48,725,2.04,725,35.72,725,860.91,725,1783.98,725,708.83,725,2.85,725,0,725,0.38,720,3.20,725,1.10,725,947004.75,725,1.11,118,4.42,725,2.54,725
73135_44,1002,34828,73135,"A10-07096","","",44.0,61.6,5.00,mw,false,205187.94,1036,41978.13,1049,,,43.41,1049,785.39,1049,1733.58,1049,608.27,1049,3.09,1049,,,0.37,1036,,,1.12,1049,365102.11,1049,,,,,2.84,1049
73135_44,1002,34828,73135,"A10-07096","","",44.0,61.6,2.80,slot,true,903653.82,408,105722.03,410,1.91,410,35.27,410,868.06,410,1830.98,410,716.23,410,2.87,410,0,410,0.39,408,3.45,410,1.08,410,881962.13,410,1.13,67,4.51,410,2.57,410
73135_44,1002,34828,73135,"A10-07096","","",44.0,61.6,2.80,slot,false,190678.59,528,42458.62,536,,,43.74,536,786.45,536,1739.12,536,606.07,536,3.05,536,,,0.37,528,,,1.13,536,394252.35,536,,,,,2.89,536
73135_46,1002,34828,73135,"A10-07096","","",46.0,64.4,5.00,mw,true,527731.35,664,74290.77,671,2.60,671,38.93,671,844.33,671,1823.84,671,716.05,671,3.12,671,0,671,0.39,664,4.09,671,1.10,671,697567.92,671,1.07,129,4.35,671,2.56,671
73135_46,1002,34828,73135,"A10-07096","","",46.0,64.4,5.00,mw,false,129188.49,1085,33724.44,1108,,,42.91,1108,764.15,1108,1773.72,1108,614.17,1108,3.28,1108,,,0.38,1085,,,1.16,1108,280526.52,1108,,,,,2.87,1108
73135_46,1002,34828,73135,"A10-07096","","",46.0,64.4,2.80,slot,true,398963.82,331,101758.85,337,2.64,337,39.02,337,840.92,337,1761.96,337,716.15,337,2.86,337,0,337,0.39,331,3.48,337,1.14,337,984693.40,337,1,68,4.21,337,2.47,337
73135_46,1002,34828,73135,"A10-07096","","",46.0,64.4,2.80,slot,false,157054.68,599,35407.58,612,,,41.82,612,755.38,612,1730.58,612,605.79,612,3.05,612,,,0.38,599,,,1.17,612,270598.70,612,,,,,2.85,612
73135_48,1002,34828,73135,"A10-07096","","",48.0,67.2,5.00,mw,true,898045.44,619,51421.73,634,2.70,634,40.97,634,835.01,634,1764.15,634,701.50,634,3.28,634,0,634,0.38,619,4.23,634,1.06,634,390862.20,634,1.02,141,4.25,634,2.53,634
73135_48,1002,34828,73135,"A10-07096","","",48.0,67.2,5.00,mw,false,128385.24,1101,32519.94,1119,,,42.01,1119,779.96,1119,1860.49,1119,633.62,1119,3.30,1119,,,0.38,1101,,,1.19,1119,282033.15,1119,,,,,2.89,1119
73135_48,1002,34828,73135,"A10-07096","","",48.0,67.2,2.80,slot,true,1096170.94,409,50225.04,418,2.87,418,42.63,418,829.10,418,1736.05,418,690.63,418,3.21,418,0,418,0.38,409,4.14,418,1.04,418,389184.28,418,1.04,77,4.28,418,2.55,418
73135_48,1002,34828,73135,"A10-07096","","",48.0,67.2,2.80,slot,false,128037.96,624,35921.09,632,,,39.97,632,785.80,632,1885.96,632,644.82,632,3.14,632,,,0.39,624,,,1.15,632,303058.41,632,,,,,2.87,632
73135_50,1002,34828,73135,"A10-07096","","",50.0,70.0,5.00,mw,true,991889.79,650,58460.83,668,2.38,668,41.43,668,845.90,668,1811.05,668,715.88,668,3.50,668,0,668,0.34,650,4.09,668,1.07,668,471871.86,668,1.05,124,4.28,668,2.56,668
73135_50,1002,34828,73135,"A10-07096","","",50.0,70.0,5.00,mw,false,154562.85,970,32124.24,976,,,39.73,976,766.28,976,1958.75,976,624.15,976,3.11,976,,,0.35,970,,,1.15,976,309672.31,976,,,,,3.02,976
73135_50,1002,34828,73135,"A10-07096","","",50.0,70.0,2.80,slot,true,580616.07,294,55718.96,299,2.12,299,39.12,299,852.11,299,1848.57,299,724.34,299,3.49,299,0,299,0.32,294,4.34,299,1.09,299,361030.39,299,1.01,72,4.52,299,2.58,299
73135_50,1002,34828,73135,"A10-07096","","",50.0,70.0,2.80,slot,false,170099.04,503,30831.21,503,,,41.87,503,759.15,503,2046.96,503,620.47,503,3.23,503,,,0.32,503,,,1.15,503,301766.19,503,,,,,3.10,503
