row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
73134_8,1002,34828,73134,"A10-07081","","",8.0,12.0,3.00,slot,false,608739.58,968,96626.43,982,,,36.04,982,578.87,982,1209.63,982,550.37,982,2.08,982,,,0.17,968,,,1.08,982,498072.17,982,,,,,2.18,982
73134_10,1002,34828,73134,"A10-07081","","",10.0,15.0,5.00,mw,true,1292019.54,1476,158864.02,1492,1.86,1492,37.44,1492,711.38,1492,1282.77,1492,614.51,1492,2.01,1492,0,1492,0.16,1476,3.80,1492,1.10,1492,921217.21,1492,1.11,264,5.05,1492,2.09,1492
73134_10,1002,34828,73134,"A10-07081","","",10.0,15.0,5.00,mw,false,634342.33,1413,101175.02,1423,,,NaN,1423,583.74,1423,1291.91,1423,568.91,1423,2.07,1423,,,0.16,1413,,,1.09,1423,590498.59,1423,,,,,2.25,1423
73134_10,1002,34828,73134,"A10-07081","","",10.0,15.0,3.00,slot,true,1153148.87,898,154606.05,905,1.93,905,37.08,905,722.17,905,1296.38,905,622.67,905,1.95,905,0,905,0.17,898,4.07,905,1.08,905,861928.75,905,1.12,145,5.11,905,2.08,905
73134_10,1002,34828,73134,"A10-07081","","",10.0,15.0,3.00,slot,false,512396.04,866,102230.65,872,,,NaN,872,573.29,872,1269.82,872,565.10,872,2.07,872,,,0.15,866,,,1.09,872,573339.26,872,,,,,2.23,872
73134_12,1002,34828,73134,"A10-07081","","",12.0,18.0,5.00,mw,true,2052207.59,1436,172048.40,1452,1.53,1452,37.57,1452,757.86,1452,1331.73,1452,625.27,1452,2.02,1452,0,1452,0.19,1436,3.89,1452,1.10,1452,1128434.83,1452,1.15,254,5.06,1452,2.13,1452
73134_12,1002,34828,73134,"A10-07081","","",12.0,18.0,5.00,mw,false,741768.72,1302,166478.48,1305,,,40.05,1305,655.15,1305,1455.46,1305,592.87,1305,1.99,1305,,,0.19,1302,,,1.14,1305,840239.29,1305,,,,,2.42,1305
73134_12,1002,34828,73134,"A10-07081","","",12.0,18.0,3.00,slot,true,1987833.94,879,208695.37,891,1.54,891,38.88,891,771.84,891,1327.14,891,624.43,891,2.13,891,0,891,0.17,879,4.33,891,1.13,891,1243705.14,891,1.15,163,5.05,891,2.12,891
73134_12,1002,34828,73134,"A10-07081","","",12.0,18.0,3.00,slot,false,809768.64,730,216243.48,730,,,39.62,730,658.52,730,1467.45,730,581.11,730,2.07,730,,,0.18,730,,,1.14,730,910977.65,730,,,,,2.46,730
73134_14,1002,34828,73134,"A10-07081","","",14.0,21.0,5.00,mw,true,2430260.58,1646,230332.31,1670,1.23,1670,36.69,1670,797.15,1670,1361.94,1670,641.44,1670,1.97,1670,0,1670,0.27,1646,2.81,1670,1.10,1670,1499557.78,1670,1.08,313,5.13,1670,2.12,1670
73134_14,1002,34828,73134,"A10-07081","","",14.0,21.0,5.00,mw,false,932251.84,1235,187038.18,1248,,,38.72,1248,710.98,1248,1392.35,1248,588.01,1248,1.93,1248,,,0.26,1235,,,1.19,1248,1024301.45,1248,,,,,2.33,1248
73134_14,1002,34828,73134,"A10-07081","","",14.0,21.0,3.00,slot,true,2544400.28,1039,257650.76,1060,1.23,1060,35.86,1060,777.26,1060,1333.79,1060,631.47,1060,1.86,1060,0,1060,0.28,1039,2.14,1060,1.11,1060,1703647.79,1060,1.06,160,5.16,1060,2.12,1060
73134_14,1002,34828,73134,"A10-07081","","",14.0,21.0,3.00,slot,false,937413.14,814,116717.26,827,,,38.19,827,703.04,827,1380.44,827,599.66,827,1.86,827,,,0.27,814,,,1.16,827,919944.95,827,,,,,2.27,827
73134_16,1002,34828,73134,"A10-07081","","",16.0,24.0,5.00,mw,true,2179890.44,1842,182518.67,1875,1.40,1875,34.30,1874,821.59,1875,1405.17,1875,660.76,1875,1.88,1874,0,1875,0.30,1842,2.51,1875,1.14,1875,1407047.21,1875,1.07,371,5.26,1875,2.13,1875
73134_16,1002,34828,73134,"A10-07081","","",16.0,24.0,5.00,mw,false,732335.14,1128,118645.33,1151,,,NaN,1151,748.33,1151,1421.63,1151,601.37,1151,2.06,1151,,,0.31,1128,,,1.15,1151,917509.69,1151,,,,,2.32,1151
73134_16,1002,34828,73134,"A10-07081","","",16.0,24.0,3.00,slot,true,2245345.46,1114,206638.22,1135,1.64,1135,33.41,1135,822.48,1135,1385.06,1135,654.02,1135,1.91,1135,0,1135,0.32,1114,2.74,1135,1.16,1135,1561297.79,1135,1.08,221,5.23,1135,2.12,1135
73134_16,1002,34828,73134,"A10-07081","","",16.0,24.0,3.00,slot,false,869877.14,615,134487.78,630,,,NaN,630,739.89,630,1421.99,630,599.37,630,2.00,630,,,0.32,615,,,1.17,630,989795.17,630,,,,,2.32,630
73134_18,1002,34828,73134,"A10-07081","","",18.0,27.0,5.00,mw,true,2316093.58,2238,193668.72,2292,1.12,2292,34.47,2291,846.24,2292,1431.02,2292,674.77,2292,1.94,2291,0,2292,0.32,2238,2.11,2292,1.12,2292,1498183.85,2292,1.05,385,5.35,2292,2.13,2292
73134_18,1002,34828,73134,"A10-07081","","",18.0,27.0,5.00,mw,false,780732.43,1206,121805.83,1224,,,NaN,1224,753.04,1224,1347.12,1224,578.85,1224,1.99,1224,,,0.33,1206,,,1.14,1224,931209.43,1224,,,,,2.30,1224
73134_18,1002,34828,73134,"A10-07081","","",18.0,27.0,3.00,slot,true,2327258.37,1291,185590.56,1310,1.12,1310,34.93,1309,836.24,1310,1419.41,1310,667.81,1310,1.93,1309,0,1310,0.32,1291,2.09,1310,1.09,1310,1355086.60,1310,1.04,212,5.34,1310,2.13,1310
73134_18,1002,34828,73134,"A10-07081","","",18.0,27.0,3.00,slot,false,964639.02,765,113643.80,774,,,NaN,774,762.58,774,1351.26,774,577.53,774,1.95,774,,,0.33,765,,,1.13,774,904084.39,774,,,,,2.32,774
73134_20,1002,34828,73134,"A10-07081","","",20.0,30.0,5.00,mw,true,2744159.43,2757,250191.39,2818,1.06,2818,34.19,2818,854.12,2818,1456.29,2818,685.28,2818,2.03,2818,0,2818,0.33,2757,2.11,2818,1.08,2818,1936599.49,2818,1.01,477,5.52,2818,2.13,2818
73134_20,1002,34828,73134,"A10-07081","","",20.0,30.0,5.00,mw,false,756508.81,1174,157342.88,1205,,,NaN,1205,741.60,1205,1352.31,1205,581.26,1205,1.88,1205,,,0.34,1174,,,1.14,1205,1132620.21,1205,,,,,2.31,1205
73134_20,1002,34828,73134,"A10-07081","","",20.0,30.0,3.00,slot,true,2288275.20,1556,196298.84,1603,1.24,1603,35.40,1603,857.10,1603,1463.23,1603,688.71,1603,1.99,1603,0,1603,0.34,1556,2.08,1603,1.10,1603,1718240.04,1603,1.01,260,5.44,1603,2.13,1603
73134_20,1002,34828,73134,"A10-07081","","",20.0,30.0,3.00,slot,false,763745.07,684,145324.15,708,,,37.86,708,726.07,708,1281.36,708,563.52,708,1.87,708,,,0.34,684,,,1.12,708,1016961.66,708,,,,,2.26,708
73134_22,1002,34828,73134,"A10-07081","","",22.0,33.0,5.00,mw,true,2811602.24,2552,298957.46,2600,1.06,2600,33.73,2600,852.77,2600,1472.15,2600,684.33,2600,1.85,2600,0,2600,0.33,2552,2.33,2600,1.08,2600,2300062.26,2600,1.04,412,5.55,2600,2.16,2600
73134_22,1002,34828,73134,"A10-07081","","",22.0,33.0,5.00,mw,false,843065.03,1113,177068.61,1132,,,NaN,1132,744.26,1132,1516.28,1132,631.75,1132,1.68,1132,,,0.34,1113,,,1.15,1132,1174786.32,1132,,,,,2.36,1132
73134_22,1002,34828,73134,"A10-07081","","",22.0,33.0,3.00,slot,true,2845645.88,1581,281559.17,1614,0.83,1614,32.37,1614,864.52,1614,1508.41,1614,694.20,1614,1.89,1614,0,1614,0.34,1581,2.51,1614,1.07,1614,2161708.08,1614,1.05,278,5.59,1614,2.18,1614
73134_22,1002,34828,73134,"A10-07081","","",22.0,33.0,3.00,slot,false,921632.89,673,176123.14,681,,,NaN,681,751.71,681,1607.81,681,650.09,681,1.72,681,,,0.34,673,,,1.14,681,1217249.63,681,,,,,2.44,681
73134_24,1002,34828,73134,"A10-07081","","",24.0,36.0,5.00,mw,true,3119021.46,2290,334863.66,2330,1.13,2330,34.52,2330,856.98,2330,1492.54,2330,691.58,2330,1.80,2330,0,2330,0.36,2290,2.62,2330,1.09,2330,2404764.97,2330,1.08,386,5.51,2330,2.17,2330
73134_24,1002,34828,73134,"A10-07081","","",24.0,36.0,5.00,mw,false,1068711.15,1040,140038.93,1068,,,NaN,1068,770.22,1068,1611.21,1068,652.90,1068,1.75,1068,,,0.37,1040,,,1.12,1068,1027164.75,1068,,,,,2.42,1068
73134_24,1002,34828,73134,"A10-07081","","",24.0,36.0,3.00,slot,true,3178423.31,1514,380819.18,1528,1.22,1528,34.17,1528,839.57,1528,1460.67,1528,682.01,1528,1.72,1528,0,1528,0.35,1514,2.41,1528,1.10,1528,2553092.16,1528,1.02,256,5.55,1528,2.16,1528
73134_24,1002,34828,73134,"A10-07081","","",24.0,36.0,3.00,slot,false,1047988.78,683,145614.33,692,,,NaN,692,766.88,692,1602.11,692,657.35,692,1.60,692,,,0.38,683,,,1.11,692,995756.43,692,,,,,2.40,692
73134_26,1002,34828,73134,"A10-07081","","",26.0,39.0,5.00,mw,true,3218124.16,2104,294872.99,2161,1.09,2161,32.58,2161,849.09,2161,1521.11,2161,697.14,2161,1.73,2161,0,2161,0.37,2104,2.21,2161,1.11,2161,2079247.87,2161,1.13,399,5.53,2161,2.19,2161
73134_26,1002,34828,73134,"A10-07081","","",26.0,39.0,5.00,mw,false,1520582.06,997,140691.75,1025,,,35.78,1025,753.60,1025,1585.61,1025,634.63,1025,1.68,1025,,,0.37,997,,,1.13,1025,1045505.18,1025,,,,,2.47,1025
73134_26,1002,34828,73134,"A10-07081","","",26.0,39.0,3.00,slot,true,3540643.57,1286,245508.32,1330,1.08,1330,32.13,1330,859.13,1330,1532.57,1330,704.13,1330,1.81,1330,0,1330,0.36,1286,2.10,1330,1.12,1330,2026148.24,1330,1.14,256,5.54,1330,2.18,1330
73134_26,1002,34828,73134,"A10-07081","","",26.0,39.0,3.00,slot,false,1648189.29,553,150379.53,580,,,36.90,580,747.49,580,1543.38,580,616.60,580,1.66,580,,,0.37,553,,,1.13,580,1010212.24,580,,,,,2.47,580
73134_28,1002,34828,73134,"A10-07081","","",28.0,42.0,5.00,mw,true,2910412.55,2300,284843.00,2353,1.00,2353,NaN,2353,876.15,2353,1577.20,2353,721.21,2353,1.85,2353,0,2353,0.37,2300,2.04,2353,1.07,2353,2292133.73,2353,1.10,369,5.56,2353,2.19,2353
73134_28,1002,34828,73134,"A10-07081","","",28.0,42.0,5.00,mw,false,788371.56,877,180853.04,894,,,NaN,894,777.79,894,1676.28,894,653.11,894,1.67,894,,,0.37,877,,,1.14,894,1277095.08,894,,,,,2.53,894
73134_28,1002,34828,73134,"A10-07081","","",28.0,42.0,3.00,slot,true,2704099.32,1247,289464.36,1272,0.81,1272,NaN,1272,894.00,1272,1599.20,1272,730.71,1272,1.92,1272,0,1272,0.38,1247,2.13,1272,1.07,1272,2173910.40,1272,1.07,210,5.65,1272,2.20,1272
73134_28,1002,34828,73134,"A10-07081","","",28.0,42.0,3.00,slot,false,796272.71,494,182223.00,504,,,NaN,504,817.76,504,1717.59,504,666.40,504,1.79,504,,,0.40,494,,,1.17,504,1403279.79,504,,,,,2.55,504
73134_30,1002,34828,73134,"A10-07081","","",30.0,45.0,5.00,mw,true,2780454.46,2574,239553.55,2626,0.98,2626,NaN,2626,902.74,2626,1602.51,2626,734.33,2626,1.91,2626,0,2626,0.37,2574,2.39,2626,1.08,2626,2130274.28,2626,1.07,395,5.61,2626,2.18,2626
73134_30,1002,34828,73134,"A10-07081","","",30.0,45.0,5.00,mw,false,937470.86,833,131978.64,853,,,NaN,853,807.35,853,1646.83,853,647.70,853,1.67,853,,,0.39,833,,,1.13,853,1135199.55,853,,,,,2.51,853
73134_30,1002,34828,73134,"A10-07081","","",30.0,45.0,3.00,slot,true,2777311.32,1572,222604.15,1602,1.00,1602,34.61,1602,899.36,1602,1594.73,1602,731.11,1602,1.87,1602,0,1602,0.37,1572,2.32,1602,1.08,1602,2156418.57,1602,1.05,236,5.62,1602,2.18,1602
73134_30,1002,34828,73134,"A10-07081","","",30.0,45.0,3.00,slot,false,986999.45,546,138909.44,553,,,NaN,553,796.55,553,1638.56,553,649.20,553,1.64,553,,,0.38,546,,,1.13,553,1137860.97,553,,,,,2.48,553
73134_32,1002,34828,73134,"A10-07081","","",32.0,48.0,5.00,mw,true,3065408.39,2489,335129.81,2514,0.79,2514,NaN,2514,924.63,2514,1653.02,2514,749.23,2514,2,2514,0,2514,0.36,2489,2.44,2514,1.09,2514,2636428.46,2514,1.11,437,5.71,2514,2.22,2514
73134_32,1002,34828,73134,"A10-07081","","",32.0,48.0,5.00,mw,false,925288.96,802,133590.11,816,,,37.01,816,812.97,816,1749.40,816,653.20,816,1.70,816,,,0.38,802,,,1.10,816,1066637.91,816,,,,,2.65,816
73134_32,1002,34828,73134,"A10-07081","","",32.0,48.0,3.00,slot,true,3256655.66,1391,358928.71,1407,0.81,1407,34.51,1407,931.83,1407,1684.81,1407,756.93,1407,2.05,1407,0,1407,0.37,1391,2.43,1407,1.08,1407,2768209.49,1407,1.20,255,5.69,1407,2.24,1407
73134_32,1002,34828,73134,"A10-07081","","",32.0,48.0,3.00,slot,false,971514.03,462,130733.10,471,,,39.14,471,813.26,471,1676.62,471,635.48,471,1.69,471,,,0.39,462,,,1.08,471,1011649.69,471,,,,,2.63,471
73134_34,1002,34828,73134,"A10-07081","","",34.0,51.0,5.00,mw,true,2999551.05,2439,444208.03,2463,0.72,2463,NaN,2463,941.29,2463,1671.48,2463,756.00,2463,2.06,2463,0,2463,0.36,2439,2.21,2463,1.10,2463,2929362.91,2463,1.06,420,5.71,2463,2.23,2463
73134_34,1002,34828,73134,"A10-07081","","",34.0,51.0,5.00,mw,false,821565.84,820,150076.92,831,,,NaN,831,801.76,831,1824.32,831,671.63,831,1.74,831,,,0.37,820,,,1.12,831,1202963.44,831,,,,,2.68,831
73134_34,1002,34828,73134,"A10-07081","","",34.0,51.0,3.00,slot,true,2721172.97,1507,386115.55,1524,0.82,1524,NaN,1524,934.50,1524,1669.42,1524,754.28,1524,1.98,1524,0,1524,0.35,1507,2.38,1524,1.11,1524,2660235.40,1524,1.03,235,5.62,1524,2.22,1524
73134_34,1002,34828,73134,"A10-07081","","",34.0,51.0,3.00,slot,false,760483.90,567,162008.84,574,,,NaN,574,789.12,574,1817.24,574,673.16,574,1.75,574,,,0.36,567,,,1.13,574,1243067.11,574,,,,,2.64,574
73134_36,1002,34828,73134,"A10-07081","","",36.0,54.0,5.00,mw,true,3203085.88,2099,296017.31,2158,0.91,2158,35.35,2158,950.63,2158,1681.39,2158,754.57,2158,2.03,2158,0,2158,0.38,2099,2.64,2158,1.11,2158,2481413.47,2158,1.04,319,5.71,2158,2.25,2158
73134_36,1002,34828,73134,"A10-07081","","",36.0,54.0,5.00,mw,false,762365.56,767,127801.13,775,,,NaN,775,809.53,775,1745.73,775,668.38,775,1.69,775,,,0.38,767,,,1.18,775,1125556.41,775,,,,,2.59,775
73134_36,1002,34828,73134,"A10-07081","","",36.0,54.0,3.00,slot,true,3250502.97,1396,307258.79,1434,0.86,1434,35.10,1434,971.98,1434,1724.21,1434,771.72,1434,2.10,1434,0,1434,0.37,1396,2.89,1434,1.09,1434,2494495.53,1434,1.03,243,5.76,1434,2.26,1434
73134_36,1002,34828,73134,"A10-07081","","",36.0,54.0,3.00,slot,false,968397.18,416,155830.70,422,,,NaN,422,843.51,422,1765.53,422,661.97,422,1.89,422,,,0.36,416,,,1.22,422,1304396.10,422,,,,,2.66,422
73134_38,1002,34828,73134,"A10-07081","","",38.0,57.0,5.00,mw,true,2929792.85,2280,253909.33,2334,0.89,2334,33.12,2334,974.91,2334,1771.27,2334,777.81,2334,2.22,2334,0,2334,0.37,2280,2.98,2334,1.11,2334,2343719.41,2334,1.06,403,5.57,2334,2.30,2334
73134_38,1002,34828,73134,"A10-07081","","",38.0,57.0,5.00,mw,false,786277.32,701,146887.23,712,,,35.21,712,861.10,712,1933.86,712,688.59,712,1.83,712,,,0.36,701,,,1.13,712,1269295.36,712,,,,,2.78,712
73134_38,1002,34828,73134,"A10-07081","","",38.0,57.0,3.00,slot,true,2726555.55,1229,262306.86,1253,0.79,1253,32.95,1253,974.93,1253,1814.91,1253,782.86,1253,2.28,1253,0,1253,0.39,1229,2.84,1253,1.11,1253,2359021.48,1253,1.08,224,5.54,1253,2.33,1253
73134_38,1002,34828,73134,"A10-07081","","",38.0,57.0,3.00,slot,false,622258.58,382,116472.31,388,,,34.76,388,849.96,388,2009.95,388,693.21,388,1.74,388,,,0.36,382,,,1.11,388,1061342.61,388,,,,,2.86,388
73134_40,1002,34828,73134,"A10-07081","","",40.0,60.0,5.00,mw,true,3126893.93,2717,341441.03,2757,0.70,2757,34.24,2757,984.58,2757,1798.67,2757,786.27,2757,2.36,2757,0,2757,0.35,2717,3.03,2757,1.09,2757,2658995.32,2757,1.05,472,5.71,2757,2.31,2757
73134_40,1002,34828,73134,"A10-07081","","",40.0,60.0,5.00,mw,false,852075.44,711,124865.33,724,,,NaN,724,890.35,724,1955.66,724,695.97,724,1.82,724,,,0.36,711,,,1.12,724,1237024.84,724,,,,,2.78,724
73134_40,1002,34828,73134,"A10-07081","","",40.0,60.0,3.00,slot,true,3467344.83,1417,454705.90,1439,0.70,1439,34.66,1439,976.37,1439,1753.82,1439,774.64,1439,2.19,1439,0,1439,0.35,1417,2.77,1439,1.09,1439,2881236.06,1439,1.04,201,5.73,1439,2.29,1439
73134_40,1002,34828,73134,"A10-07081","","",40.0,60.0,3.00,slot,false,928518.33,432,126553.18,439,,,NaN,439,876.69,439,1955.40,439,695.19,439,1.62,439,,,0.37,432,,,1.14,439,1212268.23,439,,,,,2.78,439
73134_42,1002,34828,73134,"A10-07081","","",42.0,63.0,5.00,mw,true,3951141.87,2557,400868.20,2596,0.76,2596,34.63,2596,971.96,2596,1782.09,2596,790.01,2596,2.10,2596,0,2596,0.36,2557,2.78,2596,1.09,2596,2952950.38,2596,1.03,395,5.72,2596,2.29,2596
73134_42,1002,34828,73134,"A10-07081","","",42.0,63.0,5.00,mw,false,821013.18,738,135774.08,762,,,NaN,762,793.61,762,2031.79,762,727.30,762,1.62,762,,,0.38,738,,,1.12,762,1221278.68,762,,,,,2.78,762
73134_42,1002,34828,73134,"A10-07081","","",42.0,63.0,3.00,slot,true,4028743.22,1727,412539.12,1753,0.75,1753,33.87,1753,982.32,1753,1798.07,1753,802.28,1753,2.18,1753,0,1753,0.35,1727,2.97,1753,1.10,1753,2949733.48,1753,1.03,285,5.72,1753,2.27,1753
73134_42,1002,34828,73134,"A10-07081","","",42.0,63.0,3.00,slot,false,966023.16,470,147166.82,490,,,NaN,490,809.94,490,1993.83,490,727.58,490,1.72,490,,,0.38,470,,,1.12,490,1330210.66,490,,,,,2.73,490
73134_44,1002,34828,73134,"A10-07081","","",44.0,66.0,5.00,mw,true,4006045.98,1646,531018.79,1686,0.84,1686,33.94,1686,957.34,1686,1892.88,1686,817.58,1686,1.77,1686,0,1686,0.40,1646,2.97,1686,1.10,1686,3344040.54,1686,1.07,211,5.79,1686,2.34,1686
73134_44,1002,34828,73134,"A10-07081","","",44.0,66.0,5.00,mw,false,716651.34,577,101445.27,603,,,NaN,603,730.13,603,2212.32,603,754.88,603,1.58,603,,,0.41,577,,,1.13,603,957379.71,603,,,,,2.88,603
73134_44,1002,34828,73134,"A10-07081","","",44.0,66.0,3.00,slot,true,3983171.47,887,532132.22,909,0.64,909,33.71,909,925.53,909,1903.77,909,810.55,909,1.61,909,0,909,0.39,887,2.87,909,1.09,909,3679437.76,909,1.07,107,5.90,909,2.37,909
73134_44,1002,34828,73134,"A10-07081","","",44.0,66.0,3.00,slot,false,630400.68,304,96375.39,319,,,NaN,319,695.61,319,2342.51,319,775.15,319,1.37,319,,,0.40,304,,,1.14,319,875907.76,319,,,,,2.97,319
73134_46,1002,34828,73134,"A10-07081","","",46.0,69.0,5.00,mw,true,2775262.64,1736,363787.67,1773,0.81,1773,34.76,1773,1014.14,1773,1994.39,1773,832.26,1773,2.18,1773,0,1773,0.42,1736,3.93,1773,1.12,1773,2761016.14,1773,1.12,258,5.73,1773,2.43,1773
73134_46,1002,34828,73134,"A10-07081","","",46.0,69.0,5.00,mw,false,557886.37,584,107097.04,616,,,NaN,616,887.98,616,2113.36,616,718.59,616,2.05,616,,,0.40,584,,,1.15,616,1096065.34,616,,,,,2.92,616
73134_46,1002,34828,73134,"A10-07081","","",46.0,69.0,3.00,slot,true,2333888.64,965,210049.41,986,1.04,986,33.89,986,1028.43,986,1991.07,986,827.19,986,2.32,986,0,986,0.43,965,4.15,986,1.12,986,2102908.67,986,1.15,142,5.54,986,2.43,986
73134_46,1002,34828,73134,"A10-07081","","",46.0,69.0,3.00,slot,false,546597.15,356,102939.74,377,,,NaN,377,897.62,377,1999.28,377,695.26,377,2.07,377,,,0.39,356,,,1.16,377,1106981.28,377,,,,,2.85,377
73134_48,1002,34828,73134,"A10-07081","","",48.0,72.0,5.00,mw,true,2382474.97,1791,228187.24,1831,0.66,1831,34.99,1831,1054.37,1831,2035.28,1831,844.45,1831,2.44,1831,0,1831,0.38,1791,3.88,1831,1.10,1831,2267164.38,1831,1.09,261,5.80,1831,2.45,1831
73134_48,1002,34828,73134,"A10-07081","","",48.0,72.0,5.00,mw,false,561977.32,610,125730.17,634,,,38.55,634,916.51,634,2153.72,634,735.40,634,2.27,634,,,0.37,610,,,1.11,634,1262527.08,634,,,,,2.93,634
73134_48,1002,34828,73134,"A10-07081","","",48.0,72.0,3.00,slot,true,2356824.85,1192,262470.18,1225,0.58,1225,36.21,1225,1048.81,1225,2016.64,1225,842.36,1225,2.43,1225,0,1225,0.37,1192,3.82,1225,1.10,1225,2345508.64,1225,1.03,156,5.88,1225,2.44,1225
