row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
73154_6,2862,34869,73154,"Or2013_0425_CF_04","","",6.0,7.2,2.40,slot,true,89895.47,4,312.13,4,0.33,4,51.46,4,85,4,1148.57,4,575.29,4,1.50,4,0,4,0.26,4,1.90,4,1,4,2375,4,1,4,4,4,2,4
73154_6,2862,34869,73154,"Or2013_0425_CF_04","","",6.0,7.2,2.40,slot,false,66650.20,398,234.48,462,,,NaN,462,22.11,462,1567.63,462,767.69,462,0.32,462,,,0.41,398,,,1.04,462,622.73,462,,,,,2.03,462
73154_8,2862,34869,73154,"Or2013_0425_CF_04","","",8.0,9.6,5.00,mw,true,10755083.48,400,89049.43,419,1.00,419,27.44,419,351.92,419,1364.52,419,639.31,419,0.83,419,0,419,0.19,400,3.83,419,1.02,419,408157.95,419,1.08,182,4.56,419,2.15,419
73154_8,2862,34869,73154,"Or2013_0425_CF_04","","",8.0,9.6,5.00,mw,false,2004513.46,881,40902.66,955,,,NaN,955,168.53,955,1776.56,955,728.62,955,0.62,955,,,0.27,881,,,1.04,955,167178.71,955,,,,,2.45,955
73154_8,2862,34869,73154,"Or2013_0425_CF_04","","",8.0,9.6,2.40,slot,true,11313479.40,255,122807.79,258,1.11,258,22.45,258,368.45,258,1367.71,258,636.23,258,0.80,258,0,258,0.16,255,4.21,258,1.01,258,534212.43,258,1.05,127,4.53,258,2.18,258
73154_8,2862,34869,73154,"Or2013_0425_CF_04","","",8.0,9.6,2.40,slot,false,2597671.22,443,23614.50,462,,,NaN,462,178.28,462,1722.52,462,702.67,462,0.68,462,,,0.21,443,,,1.02,462,106215.05,462,,,,,2.50,462
73154_10,2862,34869,73154,"Or2013_0425_CF_04","","",10.0,12.0,5.00,mw,true,9723649.57,579,105785.61,632,1.01,632,29.70,632,367.26,632,1406.15,632,641.39,632,0.77,632,0,632,0.25,579,3.49,632,1.03,632,517345.83,632,1.21,262,4.62,632,2.19,632
73154_10,2862,34869,73154,"Or2013_0425_CF_04","","",10.0,12.0,5.00,mw,false,2373720.07,898,49001.59,983,,,30.47,983,268.68,983,2085.19,983,730.87,983,0.87,983,,,0.27,898,,,1.06,983,202671.11,983,,,,,2.82,983
73154_10,2862,34869,73154,"Or2013_0425_CF_04","","",10.0,12.0,2.40,slot,true,8267344.34,228,61671.84,260,1.17,260,32.39,260,349.70,260,1419.17,260,655.01,260,0.78,260,0,260,0.27,228,3.25,260,1.04,260,294626.71,260,1.29,91,4.55,260,2.15,260
73154_10,2862,34869,73154,"Or2013_0425_CF_04","","",10.0,12.0,2.40,slot,false,1998400.84,438,70715.94,485,,,31.18,485,266.69,485,2157.78,485,734.78,485,0.88,485,,,0.29,438,,,1.08,485,279736.42,485,,,,,2.88,485
73154_12,2862,34869,73154,"Or2013_0425_CF_04","","",12.0,14.4,5.00,mw,true,5799751.63,439,110330.19,517,1.14,517,30.40,517,375.83,517,1456.07,517,637.94,517,0.70,517,0,517,0.34,439,3.31,517,1.05,517,533371.92,517,1.38,216,4.67,517,2.28,517
73154_12,2862,34869,73154,"Or2013_0425_CF_04","","",12.0,14.4,5.00,mw,false,1640068.95,811,31933.31,923,,,30.14,923,280.90,923,2435.42,923,765.76,923,0.89,923,,,0.33,811,,,1.10,923,131122.57,923,,,,,3.08,923
73154_12,2862,34869,73154,"Or2013_0425_CF_04","","",12.0,14.4,2.40,slot,true,5576216.06,228,103000.23,273,0.88,273,34.00,273,382.50,273,1403.93,273,621.97,273,0.66,273,0,273,0.35,228,3.04,273,1.07,273,599864.31,273,1.36,110,4.75,273,2.25,273
73154_12,2862,34869,73154,"Or2013_0425_CF_04","","",12.0,14.4,2.40,slot,false,1883269.38,358,37376.12,422,,,31.74,422,300.55,422,2233.34,422,745.68,422,0.79,422,,,0.33,358,,,1.09,422,142191.34,422,,,,,2.92,422
73154_14,2862,34869,73154,"Or2013_0425_CF_04","","",14.0,16.8,5.00,mw,true,6395520.68,393,96226.33,467,1.23,467,30.36,467,369.60,467,1468.02,467,646.27,467,0.82,467,0,467,0.32,393,3.81,467,1.06,467,491392.11,467,1.28,146,4.57,467,2.30,467
73154_14,2862,34869,73154,"Or2013_0425_CF_04","","",14.0,16.8,5.00,mw,false,1642900.65,840,22808.32,919,,,29.18,919,301.62,919,2909.65,919,787.94,919,0.87,919,,,0.33,840,,,1.16,919,122864.34,919,,,,,3.55,919
73154_14,2862,34869,73154,"Or2013_0425_CF_04","","",14.0,16.8,2.40,slot,true,8377605.18,174,150221.80,194,1.25,194,29.66,194,364.91,194,1527.79,194,647.09,194,0.94,194,0,194,0.34,174,4.03,194,1.04,194,697947.42,194,1.34,70,4.51,194,2.41,194
73154_14,2862,34869,73154,"Or2013_0425_CF_04","","",14.0,16.8,2.40,slot,false,1276094.32,421,13775.37,461,,,29.31,461,291.84,461,3034.94,461,829.19,461,0.94,461,,,0.33,421,,,1.17,461,88077.93,461,,,,,3.49,461
73154_16,2862,34869,73154,"Or2013_0425_CF_04","","",16.0,19.2,5.00,mw,true,6309970.15,333,69606.34,396,1.35,396,33.89,396,371.52,396,1463.90,396,667.12,396,1.06,396,0,396,0.29,333,4.19,396,1.06,396,392971.25,396,1.05,64,4.43,396,2.21,396
73154_16,2862,34869,73154,"Or2013_0425_CF_04","","",16.0,19.2,5.00,mw,false,1278898.48,894,8428.31,965,,,26.74,965,295.75,965,3612.15,965,785.95,965,1.08,965,,,0.32,894,,,1.17,965,86689.93,965,,,,,4.40,965
73154_16,2862,34869,73154,"Or2013_0425_CF_04","","",16.0,19.2,2.40,slot,true,5493871.69,170,44370.07,206,1.49,206,30.31,206,357.22,206,1455.94,206,663.67,206,0.90,206,0,206,0.27,170,4.08,206,1.03,206,293162.56,206,1.03,29,4.35,206,2.21,206
73154_16,2862,34869,73154,"Or2013_0425_CF_04","","",16.0,19.2,2.40,slot,false,1487910.51,417,9641.87,448,,,23.42,448,318.91,448,3874.01,448,776.88,448,1.10,448,,,0.32,417,,,1.19,448,114805.96,448,,,,,4.77,448
73154_18,2862,34869,73154,"Or2013_0425_CF_04","","",18.0,21.6,5.00,mw,true,4584286.49,307,60670.83,364,1.17,364,35.02,364,362.54,364,1442.08,364,665.14,364,1.19,364,0,364,0.28,307,3.98,364,1.07,364,306228.96,364,1,56,4.70,364,2.18,364
73154_18,2862,34869,73154,"Or2013_0425_CF_04","","",18.0,21.6,5.00,mw,false,1210362.98,871,10246.76,970,,,25.62,970,258.01,970,4019.85,970,842.43,970,1.21,970,,,0.33,871,,,1.13,970,83868.20,970,,,,,4.57,970
73154_18,2862,34869,73154,"Or2013_0425_CF_04","","",18.0,21.6,2.40,slot,true,3864348.61,173,43432.60,206,1.19,206,35.34,206,387.45,206,1502.99,206,685.08,206,1.33,206,0,206,0.27,173,4.11,206,1.09,206,191831.34,206,1,42,4.63,206,2.20,206
73154_18,2862,34869,73154,"Or2013_0425_CF_04","","",18.0,21.6,2.40,slot,false,1246149.46,407,10674.50,447,,,26.29,447,254.47,447,3575.05,447,782.35,447,1.15,447,,,0.32,407,,,1.11,447,61049.47,447,,,,,4.32,447
73154_20,2862,34869,73154,"Or2013_0425_CF_04","","",20.0,24.0,5.00,mw,true,6291209.76,296,72031.24,340,1.14,340,36.03,340,349.02,340,1431.64,340,647.59,340,1,340,0,340,0.31,296,3.73,340,1.06,340,446511.16,340,1.21,48,4.66,340,2.21,340
73154_20,2862,34869,73154,"Or2013_0425_CF_04","","",20.0,24.0,5.00,mw,false,1118353.13,835,21009.76,946,,,22.98,946,225.14,946,4209.59,946,934.55,946,1.04,946,,,0.35,835,,,1.13,946,123391.87,946,,,,,4.32,946
73154_20,2862,34869,73154,"Or2013_0425_CF_04","","",20.0,24.0,2.40,slot,true,9558926.06,115,115478.74,127,1.42,127,36.72,127,314.74,127,1316.41,127,625.77,127,0.76,127,0,127,0.34,115,3.43,127,1.06,127,741980.55,127,1,10,4.83,127,2.11,127
73154_20,2862,34869,73154,"Or2013_0425_CF_04","","",20.0,24.0,2.40,slot,false,1201574.09,418,28613.72,478,,,26.09,478,208.08,478,4429.83,478,977.19,478,1.03,478,,,0.34,418,,,1.13,478,148303.13,478,,,,,4.39,478
73154_22,2862,34869,73154,"Or2013_0425_CF_04","","",22.0,26.4,5.00,mw,true,5114600.64,324,84488.11,370,1.46,370,37.37,370,351.36,370,1493.88,370,650.95,370,0.91,370,0,370,0.33,324,3.47,370,1.09,370,497813.98,370,1.36,72,4.58,370,2.30,370
73154_22,2862,34869,73154,"Or2013_0425_CF_04","","",22.0,26.4,5.00,mw,false,1241760.32,829,25886.92,949,,,23.38,949,239.00,949,4073.23,949,930.77,949,1.06,949,,,0.35,829,,,1.11,949,153265.83,949,,,,,4.22,949
73154_22,2862,34869,73154,"Or2013_0425_CF_04","","",22.0,26.4,2.40,slot,true,3314215.87,154,104932.16,183,1.78,183,38.32,183,368.80,183,1503.56,183,636.71,183,1.04,183,0,183,0.33,154,3.19,183,1.08,183,536339.82,183,1.56,36,4.54,183,2.36,183
73154_22,2862,34869,73154,"Or2013_0425_CF_04","","",22.0,26.4,2.40,slot,false,1031696.15,409,14440.67,465,,,19.29,465,251.30,465,4197.30,465,943.74,465,1.08,465,,,0.36,409,,,1.11,465,128296.58,465,,,,,4.29,465
73154_24,2862,34869,73154,"Or2013_0425_CF_04","","",24.0,28.8,5.00,mw,true,2342353.31,333,60141.58,383,1.57,383,35.05,383,372.03,383,1610.49,383,674.78,383,0.99,383,0,383,0.34,333,3.59,383,1.09,383,348493.92,383,1.26,85,4.51,383,2.41,383
73154_24,2862,34869,73154,"Or2013_0425_CF_04","","",24.0,28.8,5.00,mw,false,1162339.80,801,16436.12,926,,,25.85,926,264.45,926,3546.79,926,873.94,926,1.31,926,,,0.34,801,,,1.11,926,113927.13,926,,,,,3.89,926
73154_24,2862,34869,73154,"Or2013_0425_CF_04","","",24.0,28.8,2.40,slot,true,2339724.59,165,25650.51,184,1.07,184,33.71,184,364.51,184,1617.75,184,685.56,184,0.89,184,0,184,0.34,165,3.99,184,1.09,184,187484.06,184,1.19,48,4.54,184,2.39,184
73154_24,2862,34869,73154,"Or2013_0425_CF_04","","",24.0,28.8,2.40,slot,false,1453923.19,365,23846.69,435,,,30.01,435,262.55,435,3369.73,435,854.90,435,1.24,435,,,0.34,365,,,1.12,435,149861.22,435,,,,,3.81,435
73154_26,2862,34869,73154,"Or2013_0425_CF_04","","",26.0,31.2,5.00,mw,true,3377545.52,407,52202.62,439,1.12,439,32.50,439,390.82,439,1609.83,439,677.65,439,1.00,439,0,439,0.33,407,3.97,439,1.06,439,312483.90,439,1.05,102,4.62,439,2.41,439
73154_26,2862,34869,73154,"Or2013_0425_CF_04","","",26.0,31.2,5.00,mw,false,969717.09,746,9015.23,857,,,26.89,857,264.61,857,3010.79,857,806.64,857,1.44,857,,,0.31,746,,,1.12,857,63732.94,857,,,,,3.56,857
73154_26,2862,34869,73154,"Or2013_0425_CF_04","","",26.0,31.2,2.40,slot,true,2938881.93,178,47108.71,196,1.17,196,31.83,196,386.73,196,1649.31,196,693.71,196,1.05,196,0,196,0.35,178,3.89,196,1.07,196,306227.20,196,1,37,4.55,196,2.42,196
73154_26,2862,34869,73154,"Or2013_0425_CF_04","","",26.0,31.2,2.40,slot,false,762207.60,370,6405.34,421,,,26.47,421,269.12,421,3017.60,421,795.89,421,1.56,421,,,0.31,370,,,1.11,421,46436.04,421,,,,,3.61,421
73154_28,2862,34869,73154,"Or2013_0425_CF_04","","",28.0,33.6,5.00,mw,true,3075605.61,416,51232.82,464,0.79,464,32.70,464,404.79,464,1594.78,464,661.55,464,0.94,464,0,464,0.34,416,3.53,464,1.07,464,286569.75,464,1.04,130,4.71,464,2.45,464
73154_28,2862,34869,73154,"Or2013_0425_CF_04","","",28.0,33.6,5.00,mw,false,795968.83,712,5737.98,818,,,27.42,818,259.02,818,2765.48,818,788.65,818,1.21,818,,,0.33,712,,,1.11,818,43994.53,818,,,,,3.37,818
73154_28,2862,34869,73154,"Or2013_0425_CF_04","","",28.0,33.6,2.40,slot,true,3255019.95,233,52947.43,254,0.68,254,31.29,254,402.64,254,1538.85,254,646.27,254,0.94,254,0,254,0.33,233,3.29,254,1.05,254,294153.89,254,1.08,60,4.89,254,2.41,254
73154_28,2862,34869,73154,"Or2013_0425_CF_04","","",28.0,33.6,2.40,slot,false,766206.77,330,5491.55,373,,,23.80,373,252.97,373,2953.22,373,800.71,373,1.09,373,,,0.32,330,,,1.10,373,45565.56,373,,,,,3.54,373
73154_30,2862,34869,73154,"Or2013_0425_CF_04","","",30.0,36.0,5.00,mw,true,2730983.08,384,48122.12,431,0.91,431,38.15,431,421.90,431,1655.21,431,665.22,431,0.90,431,0,431,0.37,384,3.45,431,1.07,431,313859.39,431,1.05,142,4.68,431,2.53,431
73154_30,2862,34869,73154,"Or2013_0425_CF_04","","",30.0,36.0,5.00,mw,false,767689.58,738,7533.21,836,,,27.49,836,241.48,836,2924.65,836,832.80,836,1.07,836,,,0.35,738,,,1.08,836,48317.82,836,,,,,3.39,836
73154_30,2862,34869,73154,"Or2013_0425_CF_04","","",30.0,36.0,2.40,slot,true,1919098.17,186,42554.55,214,0.97,214,38.80,214,429.14,214,1690.83,214,663.27,214,0.99,214,0,214,0.38,186,3.85,214,1.11,214,276212.69,214,1,93,4.43,214,2.61,214
73154_30,2862,34869,73154,"Or2013_0425_CF_04","","",30.0,36.0,2.40,slot,false,718990.98,345,4346.65,392,,,29.22,392,248.08,392,2580.06,392,816.71,392,1.22,392,,,0.35,345,,,1.06,392,36136.03,392,,,,,3.08,392
73154_32,2862,34869,73154,"Or2013_0425_CF_04","","",32.0,38.4,5.00,mw,true,4345137.48,358,60847.45,418,1.05,418,37.23,418,403.35,418,1769.61,418,691.96,418,0.89,418,0,418,0.37,358,4.29,418,1.08,418,553815.22,418,1.08,151,4.48,418,2.61,418
73154_32,2862,34869,73154,"Or2013_0425_CF_04","","",32.0,38.4,5.00,mw,false,858324.26,768,7224.44,882,,,27.39,882,220.16,882,3002.66,882,852.35,882,1.09,882,,,0.34,768,,,1.08,882,42084.45,882,,,,,3.38,882
73154_32,2862,34869,73154,"Or2013_0425_CF_04","","",32.0,38.4,2.40,slot,true,5914421.69,153,69783.97,179,1.13,179,37.91,179,411.92,179,1778.20,179,699.39,179,0.74,179,0,179,0.36,153,4.33,179,1.06,179,634684.58,179,1.15,55,4.58,179,2.59,179
73154_32,2862,34869,73154,"Or2013_0425_CF_04","","",32.0,38.4,2.40,slot,false,1134538.54,378,11238.27,442,,,27.73,442,229.80,442,3245.34,442,871.31,442,1.13,442,,,0.35,378,,,1.12,442,60679.65,442,,,,,3.56,442
73154_34,2862,34869,73154,"Or2013_0425_CF_04","","",34.0,40.8,5.00,mw,true,3855846.85,370,43534.58,461,1.05,461,30.91,461,399.42,461,1742.73,461,723.24,461,0.88,461,0,461,0.37,370,4.22,461,1.08,461,444996.65,461,1.13,130,4.43,461,2.45,461
73154_34,2862,34869,73154,"Or2013_0425_CF_04","","",34.0,40.8,5.00,mw,false,766520.86,727,4909.23,857,,,28.17,857,226.70,857,2677.21,857,831.70,857,1.18,857,,,0.34,727,,,1.07,857,36046.66,857,,,,,3.09,857
73154_34,2862,34869,73154,"Or2013_0425_CF_04","","",34.0,40.8,2.40,slot,true,3944703.70,170,44751.34,217,1.10,217,29.71,217,389.74,217,1766.51,217,722.10,217,0.86,217,0,217,0.39,170,4.41,217,1.06,217,530981.94,217,1.14,66,4.44,217,2.49,217
73154_34,2862,34869,73154,"Or2013_0425_CF_04","","",34.0,40.8,2.40,slot,false,539730.11,357,3933.21,415,,,27.75,415,208.87,415,2741.74,415,849.26,415,1.03,415,,,0.34,357,,,1.05,415,30885.78,415,,,,,3.11,415
73154_36,2862,34869,73154,"Or2013_0425_CF_04","","",36.0,43.2,5.00,mw,true,3129329.61,427,37259.92,525,1.10,525,30.27,525,390.02,525,1743.73,525,751.27,525,1.02,525,0,525,0.35,427,4.03,525,1.09,525,287229.84,525,1.07,123,4.39,525,2.36,525
73154_36,2862,34869,73154,"Or2013_0425_CF_04","","",36.0,43.2,5.00,mw,false,647945.62,694,4473.39,804,,,27.75,804,242.34,804,2264.31,804,769.34,804,1.26,804,,,0.35,694,,,1.07,804,34727.27,804,,,,,2.91,804
73154_36,2862,34869,73154,"Or2013_0425_CF_04","","",36.0,43.2,2.40,slot,true,2731752.03,207,23057.60,258,1.12,258,32.02,258,385.30,258,1701.48,258,757.97,258,1.04,258,0,258,0.34,207,4.18,258,1.09,258,164539.69,258,1.02,58,4.46,258,2.26,258
73154_36,2862,34869,73154,"Or2013_0425_CF_04","","",36.0,43.2,2.40,slot,false,722349.33,326,4809.14,372,,,29.39,372,276.09,372,2121.00,372,754.70,372,1.36,372,,,0.34,326,,,1.08,372,37095.92,372,,,,,2.80,372
73154_38,2862,34869,73154,"Or2013_0425_CF_04","","",38.0,45.6,5.00,mw,true,4265661.87,429,70721.99,519,0.94,519,31.09,519,373.56,519,1851.40,519,758.81,519,1.08,519,0,519,0.37,429,4.10,519,1.12,519,438156.88,519,1.05,102,4.51,519,2.49,519
73154_38,2862,34869,73154,"Or2013_0425_CF_04","","",38.0,45.6,5.00,mw,false,689982.16,713,2954.26,806,,,26.10,806,211.88,806,2075.96,806,736.46,806,0.99,806,,,0.36,713,,,1.05,806,22168.27,806,,,,,2.85,806
73154_38,2862,34869,73154,"Or2013_0425_CF_04","","",38.0,45.6,2.40,slot,true,4581955.63,209,83769.19,241,0.95,241,32.12,241,388.93,241,1909.70,241,777.45,241,1.07,241,0,241,0.36,209,3.82,241,1.17,241,518593.26,241,1.08,38,4.35,241,2.51,241
73154_38,2862,34869,73154,"Or2013_0425_CF_04","","",38.0,45.6,2.40,slot,false,650078.00,331,2271.82,381,,,23.69,381,184.39,381,2114.47,381,721.95,381,0.88,381,,,0.36,331,,,1.05,381,17257.90,381,,,,,2.97,381
73154_40,2862,34869,73154,"Or2013_0425_CF_04","","",40.0,48.0,5.00,mw,true,3196580.01,433,62569.68,510,0.93,510,30.39,510,386.33,510,1925.53,510,767.92,510,1.13,510,0,510,0.40,433,4.34,510,1.09,510,384673.17,510,1.09,101,4.48,510,2.57,510
73154_40,2862,34869,73154,"Or2013_0425_CF_04","","",40.0,48.0,5.00,mw,false,772137.00,747,3706.68,835,,,27.09,835,190.66,835,2077.53,835,762.90,835,0.91,835,,,0.35,747,,,1.02,835,23357.17,835,,,,,2.73,835
73154_40,2862,34869,73154,"Or2013_0425_CF_04","","",40.0,48.0,2.40,slot,true,3509227.96,216,70280.32,255,0.91,255,30.52,255,370.29,255,1933.62,255,746.91,255,1.15,255,0,255,0.40,216,4.03,255,1.05,255,440823.18,255,1.12,52,4.61,255,2.66,255
73154_40,2862,34869,73154,"Or2013_0425_CF_04","","",40.0,48.0,2.40,slot,false,733613.11,371,1453.40,417,,,27.94,417,189.52,417,2019.12,417,761.65,417,1.02,417,,,0.35,371,,,1.02,417,13814.90,417,,,,,2.66,417
73154_42,2862,34869,73154,"Or2013_0425_CF_04","","",42.0,50.4,5.00,mw,true,3180187.84,425,64149.73,491,1.07,491,32.35,491,384.10,491,1901.91,491,798.13,491,1.05,491,0,491,0.38,425,4.44,491,1.07,491,304681.08,491,1.05,121,4.59,491,2.43,491
73154_42,2862,34869,73154,"Or2013_0425_CF_04","","",42.0,50.4,5.00,mw,false,865664.93,744,11271.42,834,,,28.76,834,219.52,834,2178.31,834,795.11,834,1.11,834,,,0.34,744,,,1.05,834,60437.21,834,,,,,2.73,834
73154_42,2862,34869,73154,"Or2013_0425_CF_04","","",42.0,50.4,2.40,slot,true,2480642.75,207,67960.42,236,1.06,236,33.06,236,381.84,236,1918.14,236,823.33,236,0.94,236,0,236,0.41,207,4.99,236,1.07,236,243538.63,236,1.03,64,4.61,236,2.37,236
73154_42,2862,34869,73154,"Or2013_0425_CF_04","","",42.0,50.4,2.40,slot,false,861372.98,370,9316.87,415,,,28.67,415,226.82,415,2176.24,415,780.96,415,1.04,415,,,0.34,370,,,1.04,415,63157.72,415,,,,,2.76,415
73154_44,2862,34869,73154,"Or2013_0425_CF_04","","",44.0,52.8,5.00,mw,true,3253528.77,411,59063.18,470,1.33,470,35.17,470,398.34,470,1861.53,470,803.01,470,1.15,470,0,470,0.37,411,4.04,470,1.09,470,285856.74,470,1.02,115,4.71,470,2.36,470
73154_44,2862,34869,73154,"Or2013_0425_CF_04","","",44.0,52.8,5.00,mw,false,978861.42,725,12674.67,819,,,28.92,819,233.62,819,2297.03,819,806.07,819,1.23,819,,,0.34,725,,,1.05,819,74040.32,819,,,,,2.83,819
73154_44,2862,34869,73154,"Or2013_0425_CF_04","","",44.0,52.8,2.40,slot,true,3859503.30,196,53813.43,227,1.23,227,34.90,227,418.14,227,1805.15,227,793.00,227,1.10,227,0,227,0.36,196,3.77,227,1.09,227,341313.21,227,1.04,54,4.76,227,2.32,227
73154_44,2862,34869,73154,"Or2013_0425_CF_04","","",44.0,52.8,2.40,slot,false,1006915.05,339,19799.46,371,,,29.60,371,230.58,371,2415.59,371,838.16,371,1.29,371,,,0.34,339,,,1.06,371,94456.55,371,,,,,2.87,371
73154_46,2862,34869,73154,"Or2013_0425_CF_04","","",46.0,55.2,5.00,mw,true,2418981.37,360,62872.27,408,1.24,408,32.11,408,415.86,408,1995.03,408,807.12,408,1.24,408,0,408,0.36,360,3.97,408,1.09,408,389335.57,408,1.02,101,4.78,408,2.51,408
73154_46,2862,34869,73154,"Or2013_0425_CF_04","","",46.0,55.2,5.00,mw,false,878845.28,766,6304.46,882,,,27.65,882,203.06,882,2667.53,882,878.50,882,1.29,882,,,0.36,766,,,1.02,882,41523.18,882,,,,,3.02,882
73154_46,2862,34869,73154,"Or2013_0425_CF_04","","",46.0,55.2,2.40,slot,true,2078905.44,168,28234.46,188,1.08,188,27.22,188,418.84,188,2019.22,188,802.37,188,1.43,188,0,188,0.35,168,4.01,188,1.09,188,247907.43,188,1,50,4.78,188,2.56,188
73154_46,2862,34869,73154,"Or2013_0425_CF_04","","",46.0,55.2,2.40,slot,false,908584.74,376,7063.06,440,,,29.99,440,219.38,440,2440.57,440,830.06,440,1.33,440,,,0.36,376,,,1.02,440,44539.06,440,,,,,2.94,440
73154_48,2862,34869,73154,"Or2013_0425_CF_04","","",48.0,57.6,5.00,mw,true,3666646.00,315,86764.88,339,0.86,339,32.80,339,414.91,339,2178.91,339,839.25,339,1.24,339,0,339,0.36,315,4.28,339,1.14,339,543547.06,339,1,101,4.80,339,2.61,339
73154_48,2862,34869,73154,"Or2013_0425_CF_04","","",48.0,57.6,5.00,mw,false,752798.67,822,4652.05,920,,,25.40,920,184.81,920,3001.60,920,947.01,920,1.31,920,,,0.36,822,,,1.05,920,28296.32,920,,,,,3.17,920
73154_48,2862,34869,73154,"Or2013_0425_CF_04","","",48.0,57.6,2.40,slot,true,3748099.56,159,116666.23,171,1.44,171,32.64,171,397.19,171,2231.05,171,849.46,171,1.26,171,0,171,0.36,159,3.95,171,1.15,171,648074.02,171,1,58,4.61,171,2.64,171
73154_48,2862,34869,73154,"Or2013_0425_CF_04","","",48.0,57.6,2.40,slot,false,823735.72,399,2669.03,438,,,22.88,438,169.38,438,3283.86,438,1015.52,438,1.22,438,,,0.36,399,,,1.06,438,18960.99,438,,,,,3.22,438
