row,id.prj,id.expt,id.run,name,desc,loading,rt.pct,rt,width,slice,annot,apex,apex.n,bpi,bpi.n,err,err.n,i2nd,i2nd.n,ions,ions.n,mass,mass.n,mz,mz.n,n2nd,n2nd.n,ntt,ntt.n,pkw,pkw.n,ppm,ppm.n,scans,scans.n,tic,tic.n,uncleaved,uncleaved.n,vote,vote.n,z,z.n
73074_2,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",2.0,5.0,5.00,mw,true,1235718.82,4,44712.50,4,6.05,4,39.85,4,337.25,4,926.69,4,464.35,4,3.50,4,0,4,0.27,4,-1.75,4,1,4,120690.50,4,,,4.75,4,2,4
73074_2,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",2.0,5.0,5.00,mw,false,280280.78,21,4607.54,76,,,42.85,76,388.29,76,1075.75,76,397.33,76,2.76,76,,,0.17,21,,,1.04,76,40843.78,76,,,,,2.78,76
73074_2,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",2.0,5.0,5.00,slot,true,1235718.82,4,44712.50,4,6.05,4,39.85,4,337.25,4,926.69,4,464.35,4,3.50,4,0,4,0.27,4,-1.75,4,1,4,120690.50,4,,,4.75,4,2,4
73074_2,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",2.0,5.0,5.00,slot,false,280280.78,21,4607.54,76,,,42.85,76,388.29,76,1075.75,76,397.33,76,2.76,76,,,0.17,21,,,1.04,76,40843.78,76,,,,,2.78,76
73074_6,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",6.0,15.0,5.00,mw,true,27033.56,21,365.24,22,9.99,22,36.31,22,220.27,22,910.71,22,440.58,22,1.32,22,0,22,0.80,21,-0.92,22,1.14,22,6040.50,22,1.20,5,2.73,22,2.09,22
73074_6,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",6.0,15.0,5.00,mw,false,42435.59,105,557.42,107,,,47.06,107,254.99,107,1034.31,107,415.48,107,2.40,107,,,0.62,105,,,1.13,107,7830.47,107,,,,,2.50,107
73074_6,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",6.0,15.0,5.00,slot,true,27033.56,21,365.24,22,9.99,22,36.31,22,220.27,22,910.71,22,440.58,22,1.32,22,0,22,0.80,21,-0.92,22,1.14,22,6040.50,22,1.20,5,2.73,22,2.09,22
73074_6,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",6.0,15.0,5.00,slot,false,42435.59,105,557.42,107,,,47.06,107,254.99,107,1034.31,107,415.48,107,2.40,107,,,0.62,105,,,1.13,107,7830.47,107,,,,,2.50,107
73074_8,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",8.0,20.0,5.00,mw,true,765909.31,213,16690.35,216,6.62,216,35.36,216,400.09,216,1059.28,216,464.87,216,1.93,216,0,216,0.41,213,-1.13,216,1.25,216,79215.25,216,1.14,129,3.78,216,2.35,216
73074_8,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",8.0,20.0,5.00,mw,false,244696.41,535,3525.65,554,,,47.17,553,378.23,554,1033.11,554,424.17,554,2.82,553,,,0.45,535,,,1.22,554,31846.77,554,,,,,2.49,554
73074_8,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",8.0,20.0,5.00,slot,true,765909.31,213,16690.35,216,6.62,216,35.36,216,400.09,216,1059.28,216,464.87,216,1.93,216,0,216,0.41,213,-1.13,216,1.25,216,79215.25,216,1.14,129,3.78,216,2.35,216
73074_8,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",8.0,20.0,5.00,slot,false,244696.41,535,3525.65,554,,,47.17,553,378.23,554,1033.11,554,424.17,554,2.82,553,,,0.45,535,,,1.22,554,31846.77,554,,,,,2.49,554
73074_10,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",10.0,25.0,5.00,mw,true,1165954.45,425,10256.72,435,4.95,435,32.96,435,465.77,435,1055.44,435,464.98,435,2.04,435,0,435,0.40,425,-1.22,435,1.22,435,87652.21,435,1.10,191,4.03,435,2.34,435
73074_10,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",10.0,25.0,5.00,mw,false,1303915.12,648,13082.84,660,,,NaN,660,451.28,660,972.21,660,405.63,660,3.30,660,,,0.39,648,,,1.20,660,117885.00,660,,,,,2.45,660
73074_10,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",10.0,25.0,5.00,slot,true,1165954.45,425,10256.72,435,4.95,435,32.96,435,465.77,435,1055.44,435,464.98,435,2.04,435,0,435,0.40,425,-1.22,435,1.22,435,87652.21,435,1.10,191,4.03,435,2.34,435
73074_10,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",10.0,25.0,5.00,slot,false,1303915.12,648,13082.84,660,,,NaN,660,451.28,660,972.21,660,405.63,660,3.30,660,,,0.39,648,,,1.20,660,117885.00,660,,,,,2.45,660
73074_12,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",12.0,30.0,5.00,mw,true,22730315.00,943,346676.19,959,5.39,959,29.58,959,445.11,959,1041.49,959,470.79,959,1.55,959,0,959,0.22,943,-0.90,959,1.09,959,2046976.46,959,1.04,341,4.51,959,2.26,959
73074_12,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",12.0,30.0,5.00,mw,false,21929741.98,1003,377738.57,1054,,,38.98,1054,415.79,1054,929.45,1054,396.75,1054,2.58,1054,,,0.25,1003,,,1.08,1054,1859703.29,1054,,,,,2.36,1054
73074_12,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",12.0,30.0,5.00,slot,true,22730315.00,943,346676.19,959,5.39,959,29.58,959,445.11,959,1041.49,959,470.79,959,1.55,959,0,959,0.22,943,-0.90,959,1.09,959,2046976.46,959,1.04,341,4.51,959,2.26,959
73074_12,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",12.0,30.0,5.00,slot,false,21929741.98,1003,377738.57,1054,,,38.98,1054,415.79,1054,929.45,1054,396.75,1054,2.58,1054,,,0.25,1003,,,1.08,1054,1859703.29,1054,,,,,2.36,1054
73074_14,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",14.0,35.0,5.00,mw,true,23776027.41,1263,281714.37,1272,4.46,1272,30.75,1272,469.13,1272,1073.24,1272,486.87,1272,2.11,1272,0,1272,0.26,1263,-2.02,1272,1.11,1272,1562838.60,1272,1.02,249,4.78,1272,2.25,1272
73074_14,1002,34827,73074,"20081129_Orbi6_NaNa_SA_FASP_blacktips_01","12500 MCF7 cells","7.5",14.0,35.0,5.00,mw,false,21670497.61,883,369210.91,892,,,44.57,892,376.50,892,875.02,892,388.32,892,3.00,892,,,0.26,883,,,1.14,892,1841584.14,892,,,,,2.26,892
